@relation train-weka.filters.unsupervised.attribute.NumericToNominal-R61-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute var_0 numeric
@attribute var_1 numeric
@attribute var_2 numeric
@attribute var_3 numeric
@attribute var_4 numeric
@attribute var_5 numeric
@attribute var_6 numeric
@attribute var_7 numeric
@attribute var_8 numeric
@attribute var_9 numeric
@attribute var_10 numeric
@attribute var_11 numeric
@attribute var_12 numeric
@attribute var_13 numeric
@attribute var_14 numeric
@attribute var_15 numeric
@attribute var_16 numeric
@attribute var_17 numeric
@attribute var_18 numeric
@attribute var_19 numeric
@attribute var_20 numeric
@attribute var_21 numeric
@attribute var_22 numeric
@attribute var_23 numeric
@attribute var_24 numeric
@attribute var_25 numeric
@attribute var_26 numeric
@attribute var_27 numeric
@attribute var_28 numeric
@attribute var_29 numeric
@attribute var_30 numeric
@attribute var_31 numeric
@attribute var_32 numeric
@attribute var_33 numeric
@attribute var_34 numeric
@attribute var_35 numeric
@attribute var_36 numeric
@attribute var_37 numeric
@attribute var_38 numeric
@attribute var_39 numeric
@attribute var_40 numeric
@attribute var_41 numeric
@attribute var_42 numeric
@attribute var_43 numeric
@attribute var_44 numeric
@attribute var_45 numeric
@attribute var_46 numeric
@attribute var_47 numeric
@attribute var_48 numeric
@attribute var_49 numeric
@attribute var_50 numeric
@attribute var_51 numeric
@attribute var_52 numeric
@attribute var_53 numeric
@attribute var_54 numeric
@attribute var_55 numeric
@attribute var_56 numeric
@attribute var_57 numeric
@attribute var_58 numeric
@attribute var_59 numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute NewNumeric3 numeric
@attribute NewNumeric4 numeric
@attribute NewNumeric5 numeric
@attribute NewNumeric6 numeric
@attribute NewNumeric7 numeric
@attribute NewNumeric8 numeric
@attribute NewNumeric9 numeric
@attribute NewNumeric10 numeric
@attribute NewNumeric11 numeric
@attribute NewNumeric12 numeric
@attribute NewNumeric13 numeric
@attribute NewNumeric14 numeric
@attribute NewNumeric15 numeric
@attribute NewNumeric16 numeric
@attribute NewNumeric17 numeric
@attribute NewNumeric18 numeric
@attribute NewNumeric19 numeric
@attribute NewNumeric20 numeric
@attribute NewNumeric21 numeric
@attribute NewNumeric22 numeric
@attribute NewNumeric23 numeric
@attribute NewNumeric24 numeric
@attribute NewNumeric25 numeric
@attribute NewNumeric26 numeric
@attribute NewNumeric27 numeric
@attribute NewNumeric28 numeric
@attribute NewNumeric29 numeric
@attribute label {0,1}

@data
0.83581,0.495928,0.279566,0.071327,0.041846,0.310494,0.635454,0.574642,0.655866,0.752896,0.497363,0.110639,0.052915,0.156956,0.388805,0.350092,0.278935,0.213299,0.375131,0.828232,0.976497,0.428633,0.00498,0.195062,0.078005,0.212909,0.11934,0.243413,0.433382,0.61883,0.257903,0.329986,0.513809,0.679915,0.859466,0.853528,0.819703,0.897681,0.905547,0.650218,0.283729,0.103785,0.152205,0.347075,0.741257,0.580362,0.42376,0.577418,0.551237,0.614545,0.227092,0.123563,0.168539,0.217009,0.355505,0.271795,0.53125,0.31106,0.184573,0.355556,0.992564,0.906132,0.51747,0.919408,0.618744,0.020532,0.549252,0.400948,0.83031,0.371871,0.683434,0.304929,0.000995,0.772556,0.815076,0.223009,0.213074,0.53727,0.085731,0.889184,0.405114,0.322407,0.015262,0.021465,0.197218,0.089584,0.735381,0.750081,0.477846,0.804895,0
0.097325,0.087441,0.087714,0.127913,0.100178,0.178851,0.343151,0.159868,0.147881,0.207922,0.306344,0.373242,0.384358,0.276684,0.316782,0.176064,0.143094,0.192312,0.203345,0.266802,0.378373,0.33498,0.45915,0.620121,0.735614,0.778059,0.877088,0.991252,0.918995,0.671025,0.619686,0.532291,0.361651,0.351033,0.20047,0.11744,0.135688,0.12925,0.212572,0.257734,0.240533,0.324664,0.15311,0.14906,0.205999,0.258228,0.353857,0.44684,0.257951,0.187879,0.188247,0.196839,0.154494,0.208211,0.183486,0.087179,0.150568,0.115207,0.129477,0.08,0.374917,0.068171,0.455768,0.881206,0.750217,0.658196,0.357129,0.146487,0.897451,0.40388,0.535977,0.462304,0.577424,0.353159,0.252518,0.103016,0.91591,0.293535,0.155371,0.60478,0.609642,0.329617,0.880822,0.109091,0.248933,0.341377,0.815258,0.654224,0.753595,0.093489,0
0.211738,0.092156,0.137319,0.031621,0.227492,0.461559,0.271186,0.363175,0.419072,0.617618,0.69779,0.787661,0.745312,0.389296,0.222088,0.165072,0.201844,0.243636,0.496003,0.668022,0.810497,0.868972,0.745682,0.755763,0.696505,0.701289,0.86196,0.949465,0.827773,0.534706,0.423043,0.443291,0.395149,0.31203,0.108827,0.140827,0.187076,0.209733,0.514243,0.550218,0.130979,0.287057,0.441614,0.578974,0.657378,0.27441,0.140348,0.368973,0.395255,0.107879,0.248008,0.274425,0.151685,0.123167,0.155963,0.084615,0.034091,0.115207,0.181818,0.213333,0.444859,0.334741,0.876978,0.562598,0.356152,0.240959,0.074038,0.664516,0.184196,0.491002,0.923513,0.620953,0.390543,0.414599,0.960574,0.059193,0.810707,0.808339,0.5888,0.638373,0.408285,0.805717,0.778982,0.340526,0.906378,0.719754,0.794557,0.66783,0.479011,0.123157,0
0.289004,0.184312,0.141919,0.186876,0.089272,0.296466,0.520144,0.322161,0.114097,0.266266,0.282537,0.408705,0.535834,0.492627,0.585916,0.656218,0.732359,0.792831,0.837576,0.779431,0.873946,0.826442,0.772385,0.844176,0.726556,0.607115,0.528732,0.332956,0.28774,0.274926,0.171572,0.071657,0.282579,0.405723,0.415158,0.449395,0.366608,0.349173,0.371386,0.367865,0.465547,0.513919,0.369068,0.361762,0.340489,0.050603,0.145781,0.162025,0.089349,0.078788,0.221116,0.045977,0.367978,0.29912,0.09633,0.412821,0.392045,0.163594,0.674931,0.853333,0.094928,0.686086,0.298055,0.898439,0.680183,0.877266,0.022039,0.893399,0.665095,0.281489,0.450802,0.832379,0.416963,0.497312,0.870216,0.72484,0.526872,0.079668,0.372071,0.658307,0.67178,0.96643,0.54783,0.651139,0.72908,0.87881,0.479944,0.353443,0.410793,0.416131,0
0.221397,0.04072,0.09297,0.120304,0.175755,0.227138,0.238955,0.212348,0.146652,0.291863,0.393158,0.467321,0.398023,0.116428,0.120774,0.13963,0.160812,0.213403,0.17105,0.186109,0.290894,0.564923,0.82007,0.902162,0.988065,0.990307,0.942011,1,0.905338,0.717991,0.785808,0.765974,0.506878,0.203392,0.072108,0.122681,0.088345,0.087657,0.149604,0.024837,0.139201,0.093773,0.148584,0.218243,0.135627,0.010971,0.143064,0.375861,0.326603,0.21697,0.050797,0.068966,0.247191,0.363636,0.119266,0.151282,0.088068,0.059908,0.168044,0.271111,0.540558,0.421699,0.340121,0.885529,0.82385,0.700756,0.294969,0.776992,0.785349,0.888395,0.394201,0.666107,0.586372,0.106172,0.222745,0.893212,0.112524,0.882572,0.268227,0.082268,0.423157,0.974915,0.024257,0.359636,0.048428,0.4625,0.98763,0.5458,0.009044,0.873051,0
0.078752,0.163309,0.103154,0.004755,0.165864,0.330456,0.415671,0.407277,0.389281,0.44044,0.447755,0.513189,0.407472,0.170465,0.135821,0.199471,0.249611,0.436468,0.630444,0.69542,0.790261,0.777038,0.872099,1,0.985614,0.942064,0.944742,0.929498,0.82548,0.587338,0.358622,0.275901,0.164339,0.209645,0.204562,0.125706,0.018587,0.024436,0.111908,0.146296,0.056283,0.121978,0.211949,0.246844,0.296417,0.320214,0.355668,0.389338,0.319536,0.221818,0.136454,0.196839,0.199438,0.061584,0.059633,0.171795,0.105114,0.006912,0.038567,0.351111,0.098028,0.840552,0.621497,0.617597,0.093431,0.085438,0.177959,0.556872,0.863489,0.813233,0.212094,0.528615,0.494001,0.962628,0.308694,0.889099,0.541565,0.825379,0.037394,0.146253,0.225207,0.198706,0.061336,0.716522,0.198691,0.601691,0.292009,0.974065,0.534933,0.570184,0
0.230312,0.108015,0.125821,0.121731,0.11717,0.263016,0.438733,0.359206,0.274877,0.364221,0.40784,0.486079,0.41634,0.174487,0.175444,0.267861,0.261216,0.373403,0.537029,0.672089,0.78594,0.726345,0.809579,0.924291,0.873188,0.869369,0.926568,0.995368,0.851543,0.571647,0.376281,0.235052,0.12265,0.098357,0.074972,0,0.038377,0.057502,0.056008,0.110022,0.059409,0.117705,0.253976,0.290647,0.25789,0.275919,0.305686,0.310572,0.252903,0.164848,0.129482,0.153736,0.095506,0.123167,0.116972,0.107692,0.119318,0.036866,0.011019,0.111111,0.513948,0.948476,0.484714,0.319195,0.997447,0.774734,0.858306,0.068171,0.497816,0.507095,0.220864,0.601576,0.819152,0.991355,0.985075,0.48714,0.901638,0.850724,0.686514,0.913236,0.747674,0.677896,0.443167,0.357698,0.030173,0.590977,0.712278,0.887143,0.544244,0.256141,0
0.166419,0.048435,0.086071,0.166904,0.29191,0.383599,0.295082,0.258875,0.313882,0.345774,0.360371,0.399326,0.449048,0.413942,0.519009,0.602992,0.713605,0.74826,0.760783,0.796447,0.894077,0.919128,0.932712,0.98494,0.97613,1,0.989074,0.904899,0.719141,0.537757,0.434598,0.378252,0.168224,0.078749,0.027104,0.133669,0.24087,0.173755,0.133112,0.230392,0.163636,0.273138,0.326005,0.188611,0.095678,0.132337,0.270192,0.337826,0.23372,0.233939,0.139442,0.020115,0.176966,0.407625,0.002294,0.330769,0.127841,0.548387,0.209366,0.302222,0.643441,0.573648,0.60099,0.212109,0.9246,0.384607,0.438562,0.859447,0.640145,0.589896,0.772816,0.363695,0.749773,0.642855,0.967618,0.556051,0.553673,0.672899,0.466898,0.350708,0.251371,0.534482,0.674756,0.891511,0.195613,0.85107,0.338379,0.322799,0.930714,0.706317,0
0.120357,0.145735,0.050263,0.028293,0.082678,0.408417,0.527369,0.361411,0.345977,0.367653,0.396436,0.395223,0.294083,0.074353,0.17755,0.207409,0.246917,0.25839,0.162003,0.11601,0.381324,0.664805,0.800784,0.841512,0.884804,0.922899,0.998634,1,0.802335,0.585812,0.605952,0.586832,0.386748,0.133545,0.064028,0.053226,0.067571,0.106894,0.139752,0.117974,0.097394,0.119658,0.255658,0.172507,0.128234,0.148793,0.275444,0.408206,0.433115,0.351515,0.202191,0.147989,0.261236,0.55132,0.050459,0.248718,0.176136,0.251152,0.528926,0.671111,0.987447,0.292834,0.820984,0.732821,0.271012,0.320667,0.889185,0.459733,0.909764,0.249374,0.032104,0.531634,0.312264,0.313869,0.99454,0.773455,0.737236,0.576253,0.359935,0.366853,0.76385,0.247175,0.525894,0.879067,0.236734,0.601353,0.510322,0.014418,0.726836,0.774726,0
0.103269,0.266181,0.237516,0.130766,0.0421,0.251416,0.335649,0.129879,0.222205,0.095381,0.208696,0.358294,0.223288,0.078994,0.195506,0.31264,0.352191,0.229714,0.335157,0.305223,0.536889,0.48781,0.519869,0.687942,0.611253,0.642802,0.842315,0.796727,0.641681,0.846464,0.67288,0.566522,0.277329,0.376365,0.26368,0.080141,0.324513,0.400749,0.153138,0.394989,0.494152,0.190232,0.322514,0.412523,0.322007,0.157159,0.086201,0.28242,0.415952,0.207273,0.243028,0.352011,0.38764,0.630499,0.40367,0.464103,0.303977,0.202765,0.212121,0.471111,0.468932,0.542061,0.720572,0.407175,0.799803,0.031673,0.172061,0.418551,0.711636,0.686275,0.072279,0.811483,0.680774,0.360384,0.514007,0.678541,0.037004,0.421153,0.54449,0.472521,0.385335,0.502357,0.803404,0.963134,0.217022,0.868951,0.922032,0.381223,0.35106,0.025839,0
0.448737,0.453922,0.496386,0.278412,0.347451,0.289722,0.209503,0.187872,0.312039,0.498212,0.732573,0.728165,0.708679,0.528205,0.65473,0.869428,0.977826,0.930909,0.780875,0.719927,0.674115,0.339491,0.011444,0.026944,0.223892,0.211257,0.184158,0.167456,0,0.186117,0.163179,0.169671,0.205397,0.184844,0.249974,0.127016,0.078942,0.170531,0.152388,0.011983,0.110365,0.20989,0.20031,0.209482,0.100654,0.017691,0.14397,0.228212,0.059061,0.073939,0.255976,0.109195,0.72191,0.284457,0.291284,0.469231,0.644886,0.117512,0.30854,0.555556,0.498448,0.531069,0.94224,0.200877,0.544577,0.876297,0.238758,0.813152,0.628709,0.673626,0.519279,0.402517,0.717943,0.359805,0.657431,0.662636,0.844723,0.314399,0.016348,0.527423,0.068627,0.254131,0.401706,0.20139,0.757213,0.933142,0.102298,0.283093,0.700678,0.464969,0
0.27266,0.043721,0.082786,0.047313,0.08699,0.10116,0.25646,0.360529,0.311732,0.337194,0.335424,0.412222,0.379561,0.208415,0.113753,0.19998,0.177495,0.191896,0.288975,0.393193,0.480502,0.564386,0.690368,0.758324,0.880435,0.968168,0.987394,0.98065,0.94412,0.841125,0.651297,0.341511,0.351885,0.317117,0.113327,0.03629,0.096545,0.171259,0.137181,0.100871,0.08176,0.250794,0.312557,0.210126,0.109326,0.09915,0.165158,0.243187,0.250379,0.122424,0.088645,0.100575,0.210674,0.043988,0.155963,0.097436,0.193182,0.087558,0.057851,0.035556,0.919106,0.973211,0.145805,0.820604,0.772374,0.922092,0.041514,0.014216,0.633658,0.915672,0.013508,0.846009,0.527972,0.772856,0.19568,0.19122,0.890489,0.447136,0.994608,0.627999,0.898684,0.275476,0.695436,0.402711,0.461605,0.981658,0.982867,0.721298,0.152976,0.392935,0
0.206538,0.148736,0.156045,0.130766,0.025361,0.333963,0.370936,0.235502,0.287162,0.320463,0.3665,0.377491,0.192761,0,0.0644,0.13047,0.178323,0.235844,0.245529,0.389234,0.545215,0.676726,0.70817,0.756377,0.919224,1,0.997794,0.824722,0.690575,0.68846,0.698823,0.519968,0.221254,0.080233,0.056561,0.028629,0.133501,0.149735,0.104733,0.079739,0.015287,0.160073,0.200698,0.199433,0.187518,0.13508,0.227816,0.285714,0.246845,0.292121,0.041833,0.104885,0.115169,0.337243,0.057339,0.079487,0.088068,0.168203,0.096419,0.186667,0.568686,0.850394,0.567599,0.70626,0.734136,0.238114,0.595649,0.436286,0.837219,0.282358,0.962483,0.717045,0.203646,0.18221,0.627406,0.10189,0.191337,0.12907,0.788378,0.442094,0.064705,0.745978,0.669593,0.635332,0.177839,0.369842,0.970897,0.959787,0.048713,0.364385,0
0.101783,0.015002,0.073587,0.09106,0.142785,0.217157,0.343984,0.225579,0.226812,0.238238,0.261867,0.341735,0.412415,0.366711,0.437556,0.52646,0.585121,0.660052,0.716916,0.795805,0.888385,0.964343,1,0.989038,0.933504,0.888864,0.914277,0.910251,0.771789,0.566089,0.357859,0.330443,0.189331,0,0.091439,0.172177,0.22108,0.255797,0.200257,0.283007,0.347771,0.304029,0.241433,0.278279,0.181689,0.105321,0.19377,0.283318,0.32105,0.275152,0.12749,0.229885,0.365169,0.302053,0.116972,0.392308,0.241477,0.069124,0.143251,0.106667,0.613453,0.172043,0.428071,0.092881,0.906576,0.745047,0.675966,0.378801,0.607116,0.561498,0.172126,0.266669,0.163781,0.590736,0.882408,0.525356,0.410019,0.14416,0.367545,0.329557,0.499489,0.734096,0.384382,0.054366,0.533924,0.203084,0.545379,0.453354,0.909324,0.751381,0
0.372214,0.238748,0.395532,0.272943,0.045397,0.244402,0.113643,0.084675,0.340295,0.217217,0.316037,0.376758,0.401076,0.318449,0.300231,0.216059,0.265361,0.097766,0.069114,0.294092,0.532251,0.611105,0.634736,0.731995,0.630648,0.49587,0.671919,0.724681,0.762927,0.807018,0.905276,0.993154,0.653996,0.623211,0.744809,0.473286,0.143779,0.350005,0.364639,0.216667,0.639954,0.680342,0.333247,0.675728,0.874183,0.702551,0.613003,0.448937,0.275618,0.327273,0.378486,0.468391,0.404494,0.950147,0.837156,0.435897,0.366477,0.223502,1,0.897778,0.32744,0.970539,0.728795,0.840526,0.595334,0.305545,0.015509,0.540958,0.973924,0.813228,0.17228,0.432511,0.120842,0.391561,0.62434,0.171503,0.840566,0.607397,0.363577,0.092752,0.359569,0.024882,0.916928,0.811796,0.139467,0.08266,0.462072,0.871063,0.471424,0.423524,0
0.274146,0.177454,0.14159,0.117214,0.134415,0.350688,0.229508,0.164719,0.236947,0.349635,0.39216,0.464244,0.457625,0.379293,0.333133,0.212701,0.179981,0.194597,0.303808,0.419735,0.628373,0.64644,0.682844,0.75607,0.759697,0.643904,0.724026,0.777069,0.960279,1,0.828864,0.588088,0.517904,0.5062,0.29508,0.283972,0.206976,0.059998,0.205183,0.338889,0.358309,0.467155,0.418984,0.119299,0.166761,0.077619,0.138718,0.290207,0.29682,0.060606,0.11753,0.191092,0.098315,0.302053,0.048165,0.148718,0.278409,0.142857,0.143251,0.36,0.867133,0.162812,0.017917,0.838556,0.47399,0.375992,0.173204,0.31911,0.730493,0.976975,0.254906,0.442086,0.326274,0.165745,0.26404,0.047531,0.669641,0.449551,0.672073,0.658165,0.858618,0.89578,0.456077,0.389696,0.540736,0.387041,0.418311,0.564795,0.520557,0.518931,0
0.138187,0.052293,0,0.0932,0.163327,0.390343,0.385663,0.253804,0.244318,0.176176,0.065289,0.019197,0.141736,0.241415,0.426221,0.606554,0.734224,0.805714,0.895434,0.957513,0.911678,0.907636,0.772279,0.501486,0.300831,0.260932,0.219561,0.350041,0.558486,0.584832,0.450294,0.366385,0.41552,0.387069,0.293546,0.20746,0.083206,0.104294,0.123367,0.095752,0.148697,0.225397,0.169792,0.228807,0.284333,0.104909,0.131655,0.224319,0.226653,0.162424,0.173307,0.149425,0.050562,0.105572,0.087156,0.069231,0.059659,0.076037,0.137741,0.04,0.751649,0.755074,0.076764,0.840382,0.397567,0.399383,0.239882,0.065942,0.643932,0.114038,0.207648,0.375189,0.021468,0.308838,0.427417,0.314827,0.105495,0.228253,0.211735,0.928163,0.341457,0.728827,0.816848,0.109333,0.970544,0.823961,0.65883,0.269402,0.553557,0.459325,0
0.150817,0.363052,0.323587,0.08797,0.266295,0.414081,0.407613,0.454465,0.494472,0.486772,0.428083,0.499267,0.547754,0.45973,0.518106,0.652453,0.836908,0.841662,0.825794,0.834439,0.789102,0.842874,0.962064,1,0.931479,0.934905,0.902301,0.701935,0.616347,0.527841,0.329082,0.233113,0.128216,0.326232,0.352971,0.226915,0.225454,0.225954,0.162883,0.198584,0.314302,0.333211,0.039829,0.159495,0.263577,0.2404,0.1954,0.218029,0.122161,0.231515,0.158367,0.228448,0.522472,0.730205,0.295872,0.310256,0.321023,0.200461,0.030303,0.133333,0.051111,0.578503,0.960119,0.026221,0.594724,0.944411,0.624142,0.400239,0.769879,0.659695,0.40915,0.667803,0.105031,0.06963,0.311678,0.926961,0.643248,0.937726,0.860078,0.285641,0.214036,0.889331,0.027047,0.483733,0.54518,0.648801,0.829503,0.145451,0.00034,0.067144,0
0.203566,0.292327,0.320959,0.228959,0.185899,0.138387,0,0.167144,0.258907,0.126555,0.02794,0.09789,0.349324,0.29143,0.349985,0.379605,0.374365,0.215481,0.195771,0.255672,0.27403,0.430566,0.526756,0.439811,0.41006,0.412931,0.43492,0.689996,0.752502,0.67582,0.752126,0.803514,0.782316,0.531532,0.38294,0.298589,0.104745,0.210565,0.150889,0.161329,0.613434,0.779853,0.548429,0.588379,0.81888,0.725864,0.595255,0.384247,0.352347,0.404848,0.340637,0.640805,0.764045,0.472141,0.174312,0.107692,0.568182,0.285714,0.31405,0.04,0.731539,0.018163,0.601063,0.421702,0.724461,0.93223,0.586666,0.74557,0.195758,0.695269,0.735447,0.314361,0.714029,0.134383,0.58455,0.951284,0.541698,0.941212,0.701967,0.155927,0.415291,0.017794,0.481205,0.215227,0.41469,0.66486,0.162531,0.547541,0.268114,0.479112,0
0.101783,0.105872,0.081143,0.077984,0.146589,0.096035,0.257294,0.293936,0.080313,0.174603,0.376622,0.662075,0.788632,0.558626,0.640987,0.745471,0.89628,1,0.967389,0.896404,0.756008,0.677586,0.644379,0.586518,0.329817,0,0,0.06093,0.065888,0.097091,0.303248,0.480146,0.363541,0.512772,0.471515,0.345867,0.215176,0.37912,0.35393,0.151743,0.044586,0.163492,0.200698,0.04857,0.090418,0.060752,0.047809,0.066786,0.094397,0.093333,0.136454,0.083333,0.216292,0.648094,0.428899,0.179487,0.090909,0.21659,0.129477,0.057778,0.645647,0.282588,0.132345,0.313283,0.816691,0.730447,0.431901,0.1832,0.272915,0.467399,0.660842,0.939406,0.431651,0.686069,0.878437,0.386356,0.340292,0.701652,0.732115,0.798799,0.440883,0.739414,0.28944,0.004988,0.474633,0.21044,0.230873,0.976975,0.332585,0.172706,0
0.145617,0.025289,0.048949,0.101997,0.114634,0.197734,0.189497,0.392062,0.33062,0.242671,0.31675,0.402696,0.344818,0.167062,0.063898,0.254834,0.406694,0.614649,0.766674,0.752354,0.799642,0.838148,0.940659,0.943653,0.963235,0.784668,0.471478,0.378345,0.359466,0.517707,0.744168,0.92937,0.93962,0.902385,0.659712,0.465121,0.130658,0.141936,0.346541,0.554575,0.557846,0.445177,0.289668,0.105128,0.056156,0.107652,0.190511,0.309674,0.385664,0.261818,0.166335,0.109195,0.129213,0.01173,0.146789,0.138462,0.036932,0.147465,0.201102,0.142222,0.409596,0.701406,0.966311,0.838166,0.509704,0.321435,0.199412,0.613741,0.828612,0.910211,0.995378,0.492118,0.071844,0.485888,0.572594,0.718802,0.434544,0.056386,0.208271,0.334614,0.589546,0.056514,0.125829,0.498325,0.27378,0.902757,0.390205,0.460702,0.262154,0.779365,0
0.253343,0.177883,0.160644,0.045649,0.134162,0.036687,0.230064,0.206395,0.206388,0.247962,0.270135,0.353458,0.327955,0.208106,0.152874,0.173112,0.21117,0.308571,0.498527,0.64512,0.764545,0.777468,0.78171,0.910767,0.946505,0.981826,1,0.945554,0.816201,0.591588,0.403205,0.320059,0.229024,0.210281,0.139613,0.048488,0.065274,0.136945,0.090383,0.126906,0.003011,0.155433,0.301435,0.317959,0.278647,0.272216,0.284317,0.275831,0.277133,0.235152,0.165339,0.170977,0.061798,0.032258,0.110092,0.030769,0.0625,0.025346,0.071625,0.093333,0.902251,0.423661,0.472367,0.12445,0.381091,0.603629,0.875365,0.114788,0.201565,0.544647,0.029972,0.89288,0.77033,0.085579,0.180611,0.085187,0.765199,0.836479,0.290851,0.415128,0.605003,0.163362,0.029306,0.993856,0.301651,0.102945,0.154006,0.288865,0.614876,0.948426,0
1,0.522932,0.450066,0.339039,0.433426,0.353925,0.456516,0.464388,0.23879,0.279422,0.560228,0.76905,1,0.694029,0.676698,0.791472,0.935965,0.888312,0.910162,0.767979,0.784992,0.783375,0.757974,0.653212,0.452259,0.512281,0.442904,0.551256,0.428378,0.277433,0.240026,0.22079,0.270398,0.297191,0.258771,0.096875,0.153728,0.288344,0.346113,0.285294,0.108975,0.293284,0.440191,0.225844,0.096531,0.145639,0.116443,0.159329,0.268046,0.329697,0.170319,0.150862,0.348315,0.97654,0.123853,0.161538,0.053977,0.168203,0.399449,0.2,0.573746,0.10811,0.174724,0.401187,0.343968,0.391438,0.041251,0.286443,0.614442,0.912921,0.026779,0.902216,0.420179,0.70283,0.928964,0.432943,0.143812,0.433279,0.182186,0.991028,0.406857,0.716479,0.078461,0.400014,0.682923,0.339836,0.063751,0.388292,0.458183,0.642354,0
0.098811,0.099871,0.04435,0.103661,0.233578,0.353116,0.370381,0.25667,0.249079,0.25883,0.28995,0.363863,0.4066,0.279777,0.220183,0.161103,0.21863,0.283117,0.323795,0.388164,0.395868,0.32714,0.426195,0.599836,0.703858,0.735103,0.864061,1,0.980713,0.693473,0.584914,0.432223,0.344324,0.32337,0.176025,0.13246,0.144216,0.092752,0.138681,0.267647,0.219803,0.332234,0.208587,0.171992,0.280921,0.169227,0.28142,0.316562,0.24735,0.117576,0.222112,0.155172,0.289326,0.134897,0.038991,0.192308,0.088068,0.092166,0.057851,0.066667,0.784147,0.68305,0.815456,0.869284,0.770876,0.120239,0.137519,0.618374,0.200984,0.277115,0.235757,0.95795,0.240028,0.544111,0.858073,0.52194,0.640002,0.773751,0.121094,0.161148,0.241224,0.359995,0.67059,0.028847,0.634816,0.280111,0.736065,0.152632,0.114304,0.227842,0
0.426449,0.2006,0.158673,0.078222,0.243216,0.177232,0.200889,0.086439,0.15648,0.034034,0.178902,0.26187,0.293066,0.263587,0.379978,0.458274,0.65672,0.859429,0.932779,0.932256,0.909781,0.909999,0.92699,0.856982,0.715153,0.533319,0.3867,0.394092,0.3897,0.25346,0.267495,0.315495,0.280584,0.415474,0.385701,0.414819,0.45714,0.419673,0.467552,0.361002,0.328199,0.40464,0.322385,0.341407,0.248507,0.127811,0.09598,0.024259,0.17264,0.166061,0.027888,0,0,0.633431,0.454128,0.197436,0.323864,0.248848,0.305785,0.417778,0.312351,0.738778,0.362473,0.351103,0.109179,0.212629,0.211702,0.362978,0.433325,0.088198,0.099711,0.952131,0.537035,0.702363,0.255113,0.534534,0.470256,0.188214,0.644778,0.015867,0.606617,0.495116,0.727102,0.421795,0.723009,0.052507,0.228026,0.882473,0.087918,0.216433,0
0.156018,0.091727,0.049934,0.108892,0.172204,0.271109,0.31342,0.366483,0.460534,0.441298,0.373343,0.329426,0.328245,0.15809,0.13863,0.290759,0.340483,0.364883,0.261519,0.167273,0.117201,0.07024,0.157147,0.363897,0.549339,0.729596,0.832545,0.850453,0.8995,1,0.99891,0.856686,0.623228,0.611977,0.676281,0.775302,0.845506,0.732349,0.634397,0.609041,0.471685,0.403541,0.490754,0.637722,0.621695,0.329676,0.204274,0.495358,0.470974,0.272727,0.213147,0.298851,0.412921,0.211144,0.107798,0.048718,0.153409,0.105991,0.071625,0.066667,0.203868,0.378817,0.23418,0.644369,0.581346,0.64294,0.883151,0.728246,0.157888,0.181088,0.362426,0.407835,0.029662,0.000595,0.364476,0.823357,0.553403,0.992882,0.020614,0.909774,0.415075,0.392369,0.636411,0.549015,0.767426,0.665061,0.368749,0.998344,0.866708,0.687001,0
0.467311,0.275611,0.237188,0.25535,0.612478,0.307796,0.463184,0.205954,0.366247,0.473187,0.256736,0.167204,0.549498,0.558008,0.237436,0.424283,0.580769,0.560727,0.808121,0.875321,0.499157,0.610461,0.827805,0.661817,0.76087,0.86232,0.82141,0.680527,0.309008,0.60826,0.725529,0.889776,0.648955,0.534393,0.279943,0.062903,0.06768,0.36997,0.605804,0.370806,0.412739,0.58022,0.595112,0.53646,0.773102,0.774685,0.578595,0.743935,0.655729,1,0.242032,0.283046,1,0.668622,1,1,1,1,0.666667,0.408889,0.659133,0.471822,0.22993,0.4667,0.110611,0.367796,0.950684,0.126879,0.528871,0.53544,0.172722,0.326995,0.604108,0.903099,0.966018,0.325946,0.104255,0.715118,0.617582,0.463109,0.397117,0.068966,0.167666,0.503738,0.159472,0.034433,0.38971,0.310599,0.951981,0.272209,0
0.20951,0.221603,0.209593,0.110081,0.137966,0.124359,0.148652,0.134289,0.212684,0.383097,0.506058,0.696952,0.687455,0.484583,0.559334,0.730409,0.816599,0.914078,0.99737,0.990475,0.814503,0.623886,0.574017,0.47362,0.270034,0.06851,0.053367,0,0.062552,0.197559,0.241116,0.288225,0.257062,0.401272,0.351539,0.311694,0.465559,0.414994,0.155172,0.355011,0.676549,0.536264,0.240916,0.182943,0.083736,0.078991,0.121695,0.080563,0.123675,0.230303,0.062749,0.442529,0.516854,0.369501,0.610092,0.379487,0.139205,0.264977,0.338843,0.217778,0.519017,0.836657,0.137014,0.059589,0.788166,0.937099,0.428464,0.747812,0.83174,0.070275,0.408038,0.970313,0.191374,0.527009,0.583356,0.113871,0.516792,0.758674,0.84524,0.341956,0.037757,0.232137,0.152248,0.613715,0.736856,0.459817,0.849799,0.094208,0.048872,0.14026,0
