@relation ionosphere-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute att1 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute NewNumeric3 numeric
@attribute NewNumeric4 numeric
@attribute NewNumeric5 numeric
@attribute NewNumeric6 numeric
@attribute NewNumeric7 numeric
@attribute NewNumeric8 numeric
@attribute NewNumeric9 numeric
@attribute NewNumeric10 numeric
@attribute NewNumeric11 numeric
@attribute NewNumeric12 numeric
@attribute NewNumeric13 numeric
@attribute NewNumeric14 numeric
@attribute NewNumeric15 numeric
@attribute NewNumeric16 numeric
@attribute att35 {g,b}

@data
1,0.511685,0.49704,0.45038,0.440255,0.496185,0.44088,0.57353,0.533185,0.51893,0.46849,0.5,0.5,0.47714,0.4223,0.498285,0.44902,0.442125,0.47293,0.50919,0.518345,0.507595,0.50444,0.517565,0.492325,0.4838,0.546115,0.460705,0.50366,0.5,0.5,0.499805,0.560055,0.790338,0.323899,0.858189,0.74555,0.219123,0.92969,0.531662,0.903373,0.855496,0.894895,0.052059,0.767189,0.247103,0.353795,0.161526,0.783812,0.404139,b
1,0.756035,1,1,0.76905,0.85589,0.904165,0.72811,0.732135,0.665405,1,0.606245,1,0.41292,1,0.334595,0.99361,0.19309,1,0.23663,0.858495,0.0575,0.73947,0,0.675875,0,0.547845,0,0.416435,0,0.28887,0.040485,0.172215,0.822724,0.277373,0.270051,0.222099,0.033247,0.81047,0.886603,0.549075,0.644696,0.431781,0.504334,0.070275,0.625606,0.726564,0.034576,0.400038,0.069621,g
0,0,0,1,1,1,0,0,1,1,0,0,0,0.5,0.5,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0.178866,0.569385,0.72596,0.572505,0.182852,0.177466,0.12622,0.233635,0.665978,0.700939,0.113753,0.730541,0.812289,0.238542,0.102569,0.661097,0.220477,b
0,0,0,0.5,0.5,0,1,1,0.3125,0.5,0.5,0.5,0.5,0.5,0.5,1,0,0,0,1,0,0.5,0.5,1,0,0,1,0,0,0.5,0.5,0,1,0.860291,0.998508,0.075519,0.684524,0.39371,0.683932,0.296506,0.628954,0.279496,0.532057,0.313694,0.414649,0.321223,0.685127,0.233191,0.192392,0.185637,b
1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.75,0.5,0.5,1,0,1,0,0.669164,0.578928,0.71833,0.670577,0.492133,0.404667,0.246313,0.269667,0.874408,0.891095,0.379754,0.565108,0.717251,0.025729,0.200691,0.874873,0.331559,b
1,0.98794,0.44699,0.973005,0.396,0.96403,0.35825,0.92998,0.36329,0.89883,0.260355,0.891125,0.24618,0.87314,0.19282,0.789725,0.15957,0.68926,0.131795,0.68162,0.11719,0.65949,0.101235,0.61396,0.09183,0.568295,0.08745,0.52303,0.088025,0.47869,0.09341,0.43084,0.095125,0.858997,0.295221,0.769911,0.360761,0.309703,0.588463,0.055588,0.397077,0.630473,0.910309,0.798376,0.619887,0.258409,0.66784,0.590315,0.144618,0.091113,g
1,0.926045,0.69626,0.694435,0.88216,0.54429,0.994515,0.286875,0.94372,0.118855,0.7499,0.03454,0.55384,0.0705,0.34478,0.16985,0.22369,0.4037,0.069685,0.64222,0.09752,0.823245,0.32385,0.88907,0.38338,0.85849,0.606715,0.68915,0.79155,0.598335,0.831575,0.443925,0.824665,0.353603,0.455819,0.700045,0.339619,0.619144,0.874186,0.530801,0.272342,0.492563,0.073174,0.757243,0.699941,0.206789,0.78671,0.027178,0.9292,0.88966,g
1,1,0.508545,0.981075,0.48429,1,0.48282,1,0.474645,0.99513,0.46454,0.995865,0.45499,1,0.421365,1,0.428715,0.99155,0.440935,1,0.407405,1,0.40364,0.994855,0.389585,0.98245,0.398785,0.972995,0.414385,0.98218,0.387195,0.935055,0.38352,0.68331,0.101717,0.072998,0.065662,0.166731,0.064669,0.210185,0.21807,0.078673,0.436055,0.072523,0.471543,0.669452,0.272981,0.490095,0.478519,0.971392,g
1,1,0.066495,1,0.6114,0.92746,0.30052,1,0.43955,1,0.675735,1,0.53886,1,0.426165,1,0,1,0,0.809155,0.579015,1,0.811745,1,0.41494,1,0.67962,1,0.16753,1,0.94214,1,0.40587,0.550007,0.767169,0.093729,0.293282,0.889256,0.647309,0.37285,0.405737,0.821892,0.644205,0.789988,0.116844,0.290227,0.362816,0.533382,0.000986,0.892658,b
1,0.97299,0.486575,0,0.630655,0.318035,0.678195,0.84629,0.182865,1,0.483235,0.3549,0.49725,0.22574,0.57726,0.959605,0.26865,1,0.24788,0.351325,0.34273,0.13068,0.686805,0.91936,0.26633,0.76104,0.20935,1,0.193035,0.45183,0.602385,0.469415,0.709565,0.426846,0.819697,0.535164,0.575336,0.931235,0.43864,0.790649,0.069526,0.806044,0.92468,0.25823,0.782697,0.054369,0.35795,0.526149,0.959038,0.077794,b
1,0.923915,0.55299,1,0.69565,1,0,0.83469,0.54212,1,0.63519,1,0.80299,1,0.677535,1,0.51336,0.79212,0.284875,1,0.81748,0.94565,0.632925,0.955165,0.333335,1,0.57971,0.688405,0.490265,1,0.61232,1,0.687045,0.400106,0.012596,0.795726,0.459425,0.614248,0.737002,0.539767,0.365916,0.29639,0.267048,0.364761,0.729272,0.709691,0.052872,0.535998,0.304522,0.220397,b
0,0.5,0.5,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0.739398,0.475339,0.356123,0.390122,0.897752,0.780757,0.463354,0.196261,0.599567,0.096059,0.147279,0.288531,0.710435,0.22946,0.672567,0.793311,0.851489,b
1,0.94853,0.691175,0.95588,0.6875,0.871325,0.838235,0.72794,0.889705,0.59559,0.944855,0.48897,0.930145,0.39706,0.911765,0.3125,0.838235,0.25,0.73897,0.132355,0.691175,0.069855,0.54412,0.128675,0.4375,0.160375,0.379345,0.224265,0.286765,0.27941,0.246325,0.35662,0.21691,0.38009,0.670476,0.06966,0.321896,0.383148,0.49514,0.472845,0.796019,0.540992,0.92355,0.71667,0.537991,0.909639,0.450537,0.053813,0.552302,0.679531,g
1,0.992275,0.48632,0.99029,0.47948,1,0.461825,0.9936,0.50728,0.97639,0.48698,0.9925,0.46271,0.99691,0.464255,0.98698,0.45234,0.98632,0.43888,0.99647,0.47374,0.97639,0.45543,0.98676,0.458295,0.983265,0.43544,0.967345,0.42542,0.98566,0.421225,0.98389,0.406,0.450537,0.853326,0.988707,0.974417,0.892835,0.930532,0.761076,0.385814,0.647289,0.619673,0.27428,0.436001,0.231573,0.475206,0.471011,0.532747,0.209026,g
1,0.51926,0.51284,0.50214,0.5,0.509985,0.490015,0.5107,0.475035,0.47575,0.49358,0.507135,0.48859,0.5,0.483595,0.47646,0.485735,0.49144,0.51783,0.5107,0.50214,0.52568,0.48859,0.52568,0.50927,0.51997,0.507845,0.509985,0.503565,0.48716,0.49073,0.492865,0.509985,0.816232,0.901516,0.549626,0.492477,0.939665,0.433648,0.027735,0.322624,0.626455,0.312916,0.506488,0.442406,0.405136,0.928248,0.939072,0.668607,0.633851,b
1,1,1,1,0,0.5,0.5,0.5,0.5,1,1,1,0,1,1,1,0,0.5,0.5,0.5,0.5,1,0.36111,0.5,0.5,1,0,1,1,1,0,0.5,0.5,0.65533,0.298981,0.142839,0.212609,0.048016,0.234622,0.942443,0.431241,0.353286,0.971746,0.992277,0.25176,0.973351,0.011653,0.181047,0.842079,0.343855,b
1,1,0.292715,1,0.880655,0.9353,0.592965,1,0.450375,0.96922,0.73995,0.82726,0.4196,1,0.504395,0.988065,0.24937,0.900125,0.377515,0.940325,0.404525,1,0.43844,0.967965,0.55339,0.96445,0.463755,1,0.363065,0.71985,0.599245,0.75691,0.47299,0.794762,0.999676,0.224172,0.964173,0.26233,0.503605,0.477653,0.79063,0.536888,0.677651,0.772081,0.171833,0.161643,0.118639,0.262344,0.57907,0.899375,g
1,0.94402,0.69069,0.82963,0.847155,0.64574,0.93946,0.46637,0.950675,0.302015,0.902205,0.17713,0.78251,0.0852,0.63453,0.1053,0.458975,0.1861,0.34529,0.266815,0.221975,0.417755,0.17831,0.54781,0.194725,0.65203,0.25804,0.716135,0.35081,0.735145,0.452695,0.71076,0.56278,0.115032,0.682067,0.817432,0.214378,0.229847,0.260525,0.404579,0.235791,0.451102,0.715223,0.051815,0.999028,0.371861,0.909843,0.337999,0.685465,0.66902,g
1,0.940425,0.67616,0.841945,0.82564,0.67408,0.89892,0.52916,0.95421,0.35108,0.93245,0.186825,0.84795,0.11447,0.696545,0.070985,0.54204,0.091795,0.379915,0.177105,0.24989,0.30117,0.158315,0.444265,0.122335,0.585205,0.14248,0.703375,0.211755,0.78313,0.316175,0.813825,0.433475,0.819597,0.596766,0.893548,0.324623,0.824736,0.858011,0.957879,0.009101,0.893786,0.714695,0.603892,0.119593,0.93762,0.756469,0.981379,0.852252,0.252525,g
1,0.541665,0.396575,0,1,0,1,0.859375,0.735865,0.089285,0.186385,0,0,0,1,0.486235,0.79576,0.289435,0.289435,0.12686,0,0,0.265995,0,0.61905,1,0,0,0.30543,0,0,0,0.80729,0.126977,0.588163,0.945795,0.355327,0.670146,0.389532,0.413075,0.423334,0.104723,0.292682,0.894929,0.85706,0.544505,0.023181,0.106897,0.948368,0.746981,b
1,0.87395,0.5042,0.91656,0.508295,0.91319,0.512345,0.932775,0.508405,0.80252,0.52941,0.895465,0.523655,0.887205,0.527035,0.82353,0.59664,0.92017,0.52101,0.856425,0.53561,0.844475,0.537885,0.831935,0.542015,0.81864,0.54148,0.806725,0.508405,0.790935,0.543785,0.77665,0.544455,0.771606,0.821473,0.085495,0.020269,0.209859,0.018924,0.763321,0.811425,0.755415,0.125721,0.637933,0.521034,0.851861,0.81755,0.322677,0.658092,0.077844,g
1,0.961235,0.40276,0.982095,0.41163,0.93512,0.38699,0.90851,0.36465,0.896355,0.355455,0.85151,0.251805,0.81669,0.250165,0.68627,0.146355,0.63535,0.139455,0.70253,0.22914,0.667545,0.201545,0.57375,0.181995,0.54656,0.202055,0.46419,0.22536,0.4908,0.22963,0.462715,0.26051,0.633548,0.338105,0.140155,0.164559,0.81786,0.14543,0.06085,0.456576,0.640428,0.875606,0.071225,0.177041,0.019253,0.851883,0.240749,0.1606,0.298568,g
1,0.97852,0.439525,0.81659,0.43655,0.981825,0.40879,0.98513,0.5423,0.960015,0.49438,0.917715,0.376405,1,0.343025,0.996365,0.39392,0.99339,0.39491,1,0.364175,0.96563,0.30271,1,0.403835,0.943965,0.342175,0.90714,0.38136,0.945475,0.340715,0.847655,0.292135,0.804372,0.411386,0.596349,0.179954,0.523458,0.326987,0.932688,0.445512,0.665871,0.590705,0.903736,0.724114,0.146736,0.882429,0.12768,0.586487,0.389389,g
1,1,0,1,1,1,1,1,0.25,1,1,1,1,1,1,0.5,0.5,1,1,1,1,1,0,1,1,1,0.8125,1,0.125,0.125,1,1,1,0.173361,0.203246,0.813268,0.811849,0.182624,0.244403,0.616328,0.6682,0.642694,0.698598,0.501704,0.615416,0.670702,0.489674,0.827875,0.53432,0.932616,b
1,1,0.81774,1,1,0.885615,1,0.333335,1,0,1,0.5,1,0,1,0,0.5,0,0.166665,0,0.03732,0,0.333335,0.333335,0,0.596175,0,1,0,0.5,0,1,0.166665,0.747443,0.705988,0.590092,0.1062,0.464599,0.443091,0.852213,0.662604,0.225048,0.728663,0.292202,0.520537,0.481493,0.621206,0.840681,0.443517,0.045957,g
1,0.949175,0.675785,0.836665,0.811165,0.71949,0.971765,0.481785,0.90255,0.38581,0.87667,0.374315,0.74408,0.213115,0.642075,0.16625,0.552955,0.263205,0.469035,0.09472,0.469945,0.334015,0.26204,0.435515,0.2319,0.53579,0.240375,0.621605,0.28261,0.68293,0.349715,0.714025,0.566485,0.68504,0.782962,0.793262,0.023909,0.159273,0.349074,0.268598,0.392348,0.416657,0.410449,0.598236,0.327967,0.874106,0.789542,0.530988,0.282517,0.822328,g
1,1,0.42623,1,0.52459,0.786885,0.491805,0.82787,0.508195,0.92623,0.483605,0.860655,0.5,0.84426,0.418035,0.59836,0.42623,0.82779,0.41412,0.836065,0.516395,1,0.35246,0.65574,0.32787,0.761925,0.398375,0.663935,0.483605,0.639345,0.27869,0.7459,0.467215,0.930705,0.491132,0.761708,0.10169,0.611691,0.323209,0.506272,0.488617,0.028478,0.607792,0.330413,0.102627,0.439317,0.754514,0.347387,0.022585,0.371172,b
1,0.62658,0.679745,0.5,0.5,0.3519,0,0.5,0.5,0.537975,0.46329,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.503795,0.840505,0.4,0.668355,0.4481,0.67848,0.52785,0,0.5,0.5,0.531645,0,0.5,0.5,0.214881,0.117596,0.03811,0.120577,0.915536,0.14603,0.173188,0.487783,0.015552,0.659574,0.78642,0.461427,0.613075,0.014654,0.817747,0.268654,0.608518,b
1,0.92355,0.567665,0.86819,0.469245,0.939365,0.5413,0.94464,0.454305,0.893675,0.53339,0.90334,0.498245,0.89631,0.49473,0.92882,0.477155,0.93585,0.482425,0.90861,0.45255,0.85501,0.52197,0.932335,0.42443,0.905735,0.47589,0.891035,0.496485,0.878735,0.46661,0.92882,0.469245,0.472517,0.505713,0.254646,0.049054,0.943906,0.526626,0.88725,0.614962,0.451886,0.956218,0.05654,0.104965,0.929169,0.510259,0.09473,0.795647,0.340359,g
1,0.965735,0.64641,0.899585,0.77878,0.79976,0.85798,0.631015,0.963255,0.52318,0.98374,0.383815,0.97565,0.22037,0.90509,0.133355,0.811925,0.045025,0.681,0.03873,0.5302,0.03191,0.40081,0.08404,0.26547,0.174175,0.15222,0.293885,0.071375,0.43205,0.030235,0.550035,0.025885,0.266866,0.729794,0.508151,0.934396,0.248462,0.740236,0.299927,0.990075,0.854243,0.591684,0.774103,0.018365,0.337063,0.494263,0.099483,0.664546,0.721159,g
1,0.856265,0.487025,0.706435,0.384665,0.990095,0.452635,0.998545,0.44882,1,0.445245,0.794825,1,0.91863,0,0.91135,0.410685,0.9038,0.358715,0.37043,0.96365,0.759665,0.52728,0.827465,0.39804,0.96562,0.293465,0.819055,0.390495,0.93068,0.06323,0.38407,0,0.447772,0.696799,0.445181,0.038362,0.892087,0.426362,0.676106,0.914911,0.074824,0.729375,0.395262,0.002413,0.047819,0.635039,0.745052,0.451655,0.839784,b
1,1,0.505525,1,0.505525,1,0.5116,0.99724,0.49282,0.99724,0.498895,0.991715,0.5116,1,0.50442,0.987845,0.503865,0.989505,0.508285,0.990055,0.503315,0.99061,0.510495,0.985635,0.496685,0.990165,0.508,0.989505,0.507735,0.99282,0.510495,0.99337,0.51381,0.082784,0.502975,0.931534,0.915707,0.428259,0.148141,0.990714,0.766877,0.282702,0.443143,0.907287,0.237883,0.007894,0.046672,0.525664,0.997415,0.670038,g
1,1,1,0,1,0,0.08772,0.673245,0.605265,0.730265,0.53509,0.614035,0.52851,0.67544,0.673245,0.864035,0.480265,0.614035,0.76535,0.5,0.5,0.350875,0.41886,1,0.166665,1,0,1,0.377195,0.67544,0.600875,0.914475,0.539475,0.756112,0.861256,0.077023,0.226561,0.180177,0.053001,0.920186,0.508088,0.524597,0.639,0.438261,0.44273,0.806214,0.305439,0.530443,0.644192,0.401601,b
1,1,0.517645,1,0.591405,1,0.63484,1,0.62534,1,0.64389,1,0.693215,1,0.65837,1,0.828505,1,0.76923,1,0.806335,1,0.797285,0.947965,0.84163,0.94751,0.85687,0.928055,0.835745,0.871945,0.928055,0.857465,0.879185,0.220615,0.528598,0.564119,0.063266,0.96395,0.378945,0.159264,0.804598,0.732626,0.562883,0.31279,0.449786,0.20079,0.854579,0.923476,0.86269,0.706686,g
0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0.5,1,0,1,0,0,1,0,1,0.309425,0.433741,0.583801,0.107225,0.335867,0.05728,0.195715,0.494304,0.727584,0.623284,0.658842,0.670827,0.063022,0.642688,0.793249,0.320133,0.008817,b
1,0.74935,0.50909,0.715585,0.45195,0.753245,0.47922,0.75065,0.54805,0.723375,0.52987,0.77922,0.44026,0.75844,0.48182,0.763635,0.47013,0.776625,0.494805,0.742855,0.483115,0.745455,0.494805,0.796105,0.5,0.766075,0.4836,0.715585,0.516885,0.772725,0.472725,0.794805,0.457145,0.782814,0.77319,0.021279,0.118515,0.65927,0.803415,0.469862,0.881379,0.235797,0.165797,0.849355,0.772026,0.737911,0.852828,0.474855,0.608759,0.350191,g
1,0.87426,0.485945,0.8284,0.47411,0.903105,0.514055,0.929735,0.512575,0.81731,0.54364,0.85799,0.5392,0.865385,0.52589,0.89275,0.360945,0.82988,0.492605,0.89349,0.534765,0.673075,0.406805,0.826925,0.514055,0.805045,0.466815,0.76775,0.39423,0.79512,0.429735,0.781805,0.514795,0.543894,0.870058,0.389265,0.011345,0.30359,0.963237,0.857078,0.346239,0.359877,0.722458,0.136473,0.284276,0.520412,0.992933,0.322,0.661296,0.616259,g
1,0.65517,0.448275,0.62069,0.448275,0.60345,0.465515,0.537025,0.472845,0.518245,0.481555,0.508535,0.488085,0.503705,0.49259,0.501405,0.495535,0.50039,0.497385,0.499985,0.498505,0.49986,0.49917,0.499845,0.49955,0.499875,0.49976,0.49991,0.49988,0.49994,0.49994,0.49996,0.49997,0.857993,0.449218,0.466167,0.959229,0.448684,0.132959,0.58362,0.713288,0.256969,0.916101,0.485446,0.457109,0.987712,0.613416,0.840711,0.484189,0.299225,g
1,0.963285,0.52087,0.94633,0.57883,0.93049,0.598955,0.918375,0.68263,0.903095,0.70099,0.881105,0.70276,0.83293,0.7418,0.800505,0.75876,0.76696,0.7609,0.742175,0.77106,0.71273,0.77842,0.6667,0.77637,0.63489,0.77107,0.611535,0.76724,0.57156,0.74562,0.557865,0.732855,0.505701,0.281289,0.967635,0.197649,0.94855,0.296676,0.979697,0.579423,0.150949,0.056682,0.965814,0.080548,0.774666,0.175927,0.74194,0.259601,0.591345,g
0,0.5,0.5,1,1,0.5,0.5,1,1,0.5,0.5,1,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0,0.5,0.5,0,1,0.5,0.5,0.707988,0.216279,0.452622,0.392876,0.184126,0.857591,0.077624,0.359118,0.102953,0.143184,0.855433,0.407618,0.221141,0.864309,0.680426,0.425446,0.124893,b
1,0.71,0.195,0.5,0.5,1,0,0.95,1,0.715,0.82,0.5,0.5,0.5,0.5,0.835,0.355,0.92,0,0.5,0.5,0.5,0.5,0.605,0.84,1,0.61,0.5,0.5,0.5,0.5,0.5,0.5,0.459734,0.851352,0.999932,0.524091,0.089506,0.809977,0.612142,0.751329,0.398893,0.424382,0.883614,0.603318,0.056938,0.711942,0.697671,0.394893,0.316064,b
1,1,0.52906,0.972625,0.53709,0.99976,0.566155,1,0.490445,0.97423,0.535165,0.978565,0.57322,0.97431,0.55612,0.95448,0.600595,0.983705,0.581325,0.998475,0.57129,0.95392,0.58205,0.958335,0.612155,0.942115,0.617855,0.94284,0.612555,0.89162,0.64788,0.91787,0.65583,0.938879,0.014371,0.319259,0.726919,0.608431,0.737458,0.046754,0.473486,0.331939,0.516206,0.882093,0.707156,0.788386,0.662047,0.683533,0.780653,0.210395,g
1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.333335,0.583335,0.63021,0.5,0.5,0.5,0.5,0.5,0.5,0.40104,0.390625,0.416665,0.953125,0,0.75,0.520835,0.875,0.385415,0,0.4375,0.364585,0.40104,0.03125,0.303941,0.724946,0.925071,0.824305,0.811005,0.334339,0.908604,0.82638,0.967996,0.74308,0.801945,0.258816,0.40537,0.747826,0.00212,0.627672,0.260755,b
1,1,0.52039,1,0.55991,1,0.580795,1,0.639605,0.993515,0.654445,0.963725,0.688195,0.95559,0.698745,0.909695,0.730295,0.893095,0.73497,0.897,0.78141,0.851655,0.790645,0.835385,0.798615,0.794515,0.80495,0.76976,0.80466,0.72656,0.81818,0.70221,0.81329,0.023817,0.241022,0.445901,0.056341,0.229717,0.304097,0.765088,0.475353,0.96513,0.336257,0.411276,0.611909,0.08353,0.436325,0.092436,0.567314,0.73338,g
1,1,0.420505,0.86157,0.63843,0.917215,0.20806,1,0.358965,1,0.250685,0.89981,0.437365,0.884185,0.57319,1,0.696685,1,0.63295,0.98177,0.490545,0.962995,0.04331,1,0.574015,1,0.44209,1,0.444355,1,0.76686,1,0.21121,0.043343,0.793929,0.983593,0.600095,0.281366,0.427426,0.635415,0.180412,0.351287,0.138397,0.00173,0.097639,0.865066,0.359163,0.528997,0.744372,0.320887,g
1,1,0.405855,0.965175,0.31922,0.44566,0.032015,1,0.477255,0.75437,0.161285,0.67216,0.151465,0.241575,0.012425,0.527495,0.188815,0.665545,0,0.434245,0.2735,0.40972,0.32133,0.39834,0.367155,0.39766,0.407995,0.4048,0.442035,0.41687,0.46856,0.43131,0.487765,0.735105,0.758613,0.848886,0.209477,0.183538,0.028299,0.391939,0.495181,0.221684,0.063816,0.406229,0.55894,0.467848,0.548828,0.216058,0.182208,0.088178,b
0,0,1,1,0,0,1,0.5,0.5,1,1,0,0.40625,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0.5,0.5,0,0,0.270033,0.400699,0.742258,0.043296,0.817719,0.054802,0.783592,0.909978,0.362856,0.900365,0.658877,0.789659,0.781197,0.900408,0.93136,0.991231,0.558079,b
1,0.5,0.5,0.5,0.5,1,1,0,0,0.5,0.5,1,0.444445,0.5,0.5,0.5,0.5,0,1,1,1,1,0,0.5,0.5,1,0,0.5,0.5,0.5,0.5,1,1,0.133826,0.565319,0.395676,0.611716,0.621202,0.1531,0.288196,0.052351,0.485909,0.179894,0.969743,0.437657,0.397806,0.147845,0.033188,0.980926,0.233404,b
1,0.95466,0.543955,0.93264,0.58444,1,0.58299,0.775935,0.84077,0.851035,0.683595,0.58143,0.713695,0.7881,0.73043,0.755335,0.74809,0.658195,0.564835,0.68912,0.77231,0.65637,0.77913,0.62428,0.782635,0.59313,0.783025,0.563175,0.780505,0.534635,0.775305,0.560685,0.838695,0.419974,0.882864,0.402064,0.230085,0.998572,0.856855,0.500186,0.015231,0.275728,0.922947,0.667036,0.159942,0.025349,0.605766,0.391051,0.548241,0.492261,g
1,0.86905,0.916665,0.11905,0.38095,0.666665,0.42857,0.72619,0.42857,0.163575,0.56404,0.666665,0.5,0.642855,0.464285,0.30893,0.755815,0.61905,0.511905,0.72619,0.52381,0.583335,0.36905,0.213725,0.44883,0.624445,0.244605,1,0.5,0.166665,0.47619,0.63095,0.511905,0.051202,0.918987,0.45239,0.920867,0.830738,0.302857,0.49628,0.346912,0.254361,0.205336,0.080147,0.786133,0.776228,0.271941,0.783277,0.562117,0.694909,b
1,0.926355,0.52713,1,0.540345,1,1,0.957365,0.496125,0.918605,0.51938,1,0.635765,1,1,0.906975,0.523255,0.95349,0.55814,1,0.75335,1,0,0.9031,0.51938,1,0.858065,0.92248,0.534885,1,0.936585,1,1,0.523311,0.023465,0.591996,0.303935,0.810915,0.871933,0.029388,0.499613,0.91769,0.229005,0.234708,0.305171,0.846499,0.16058,0.485032,0.074172,0.117323,b
1,1,0.727275,1,0.272725,1,0.545455,1,0.454545,1,0.5,1,0.363635,1,0.40909,1,0.545455,1,0.5,1,0.31818,1,0.545455,1,0.454545,1,0.47543,1,0.727275,1,0.363635,1,0.40909,0.474068,0.881986,0.58432,0.443978,0.522633,0.070635,0.719455,0.206129,0.584218,0.476052,0.673858,0.187771,0.042844,0.755794,0.516553,0.494682,0.726605,g
1,1,0.558825,1,0.617645,1,0.70588,1,0.52941,1,0.617645,1,0.558825,1,0.735295,1,0.47059,1,0.441175,1,0.67647,1,0.70588,1,0.441175,1,0.601125,1,0.52941,1,0.67647,1,0.617645,0.049539,0.46718,0.074962,0.7489,0.043712,0.876945,0.662876,0.487856,0.38459,0.068598,0.896827,0.629468,0.064365,0.11948,0.915445,0.597418,0.050298,g
1,0.96435,0.66582,0.88084,0.811745,0.746525,0.92133,0.60796,0.975965,0.43022,0.980835,0.26399,0.91795,0.146265,0.82745,0.06263,0.68375,0.04093,0.527975,0.05088,0.369135,0.130155,0.229655,0.246215,0.126325,0.388385,0.06939,0.53905,0.064205,0.680105,0.109715,0.797035,0.19865,0.867305,0.099265,0.256265,0.927529,0.289348,0.392346,0.304162,0.564621,0.711016,0.722255,0.517073,0.007842,0.225111,0.24279,0.202998,0.260589,0.757585,g
1,0.903135,0.565345,0.865305,0.621615,0.823075,0.59519,0.684615,0.727885,0.723965,0.732195,0.625,0.78654,0.62596,0.685575,0.576075,0.759385,0.45096,0.7875,0.48269,0.714425,0.45572,0.72212,0.425285,0.70003,0.4003,0.67488,0.38084,0.647705,0.36683,0.61948,0.38077,0.65577,0.167864,0.590655,0.908508,0.324704,0.892155,0.187615,0.998987,0.321691,0.711231,0.12599,0.647041,0.685244,0.201163,0.949937,0.639377,0.938819,0.944552,g
1,0.160325,0,0,1,1,0.816585,0.517575,0,0,0,1,1,0.943415,0,0,1,0.9192,1,1,0,0,0,0.40572,1,1,0,0,0,0,1,1,0.668055,0.382391,0.651793,0.526806,0.013483,0.673074,0.751524,0.326523,0.66332,0.864119,0.335224,0.070134,0.603787,0.266244,0.813859,0.912399,0.325099,0.26154,b
1,0.96829,0.675535,0.87627,0.8282,0.727855,0.94288,0.576615,0.97888,0.391125,0.981505,0.217325,0.916985,0.106245,0.790225,0.03448,0.6301,0.031795,0.46791,0.06486,0.295255,0.174605,0.16268,0.316005,0.075245,0.47711,0.043895,0.63665,0.07119,0.774135,0.151935,0.87414,0.279135,0.519914,0.952474,0.256424,0.714567,0.334621,0.95407,0.841096,0.919122,0.465272,0.046066,0.199578,0.991505,0.382778,0.937765,0.778304,0.587967,0.09921,g
1,0.80769,0.594615,0.890785,0.5089,0.88743,0.513235,0.825385,0.44846,0.88769,0.54,0.869805,0.5253,0.86161,0.52888,0.843075,0.455385,0.80846,0.58154,0.831165,0.537865,0.81939,0.540205,0.80077,0.463845,0.794015,0.543835,0.775385,0.62846,0.766945,0.546035,0.753045,0.54661,0.719601,0.892066,0.901782,0.243259,0.000214,0.06564,0.658194,0.291203,0.17632,0.461688,0.35081,0.225571,0.572558,0.530296,0.209861,0.042005,0.555115,g
1,0.59295,0.416665,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.55769,0.404645,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.47436,0.467145,0.539265,0.54487,0.58654,0.445515,0.5625,0.548075,0.51282,0.47596,0.584135,0.597755,0.238578,0.527019,0.711907,0.454003,0.682353,0.768602,0.394641,0.850249,0.788679,0.7128,0.590054,0.744697,0.01515,0.967109,0.341205,0.573546,0.256966,b
