@relation anneal-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute family=- numeric
@attribute family=GB numeric
@attribute family=GK numeric
@attribute family=GS numeric
@attribute family=TN numeric
@attribute family=ZA numeric
@attribute family=ZF numeric
@attribute family=ZH numeric
@attribute family=ZM numeric
@attribute family=ZS numeric
@attribute product-type=C numeric
@attribute product-type=H numeric
@attribute product-type=G numeric
@attribute steel=- numeric
@attribute steel=R numeric
@attribute steel=A numeric
@attribute steel=U numeric
@attribute steel=K numeric
@attribute steel=M numeric
@attribute steel=S numeric
@attribute steel=W numeric
@attribute steel=V numeric
@attribute carbon numeric
@attribute hardness numeric
@attribute temper_rolling=T numeric
@attribute condition=- numeric
@attribute condition=S numeric
@attribute condition=A numeric
@attribute condition=X numeric
@attribute formability=- numeric
@attribute formability=1 numeric
@attribute formability=2 numeric
@attribute formability=3 numeric
@attribute formability=4 numeric
@attribute formability=5 numeric
@attribute strength numeric
@attribute non-ageing=N numeric
@attribute surface-finish=- numeric
@attribute surface-finish=P numeric
@attribute surface-finish=M numeric
@attribute surface-quality=- numeric
@attribute surface-quality=D numeric
@attribute surface-quality=E numeric
@attribute surface-quality=F numeric
@attribute surface-quality=G numeric
@attribute enamelability=- numeric
@attribute enamelability=1 numeric
@attribute enamelability=2 numeric
@attribute enamelability=3 numeric
@attribute enamelability=4 numeric
@attribute enamelability=5 numeric
@attribute bc=Y numeric
@attribute bf=Y numeric
@attribute bt=Y numeric
@attribute bw/me=- numeric
@attribute bw/me=B numeric
@attribute bw/me=M numeric
@attribute bl=Y numeric
@attribute m=Y numeric
@attribute chrom=C numeric
@attribute phos=P numeric
@attribute cbond=Y numeric
@attribute marvi=Y numeric
@attribute exptl=Y numeric
@attribute ferro=Y numeric
@attribute corr=Y numeric
@attribute blue/bright/varn/clean=- numeric
@attribute blue/bright/varn/clean=B numeric
@attribute blue/bright/varn/clean=R numeric
@attribute blue/bright/varn/clean=V numeric
@attribute blue/bright/varn/clean=C numeric
@attribute lustre=Y numeric
@attribute jurofm=Y numeric
@attribute s=Y numeric
@attribute p=Y numeric
@attribute shape=SHEET numeric
@attribute thick numeric
@attribute width numeric
@attribute len numeric
@attribute oil=- numeric
@attribute oil=Y numeric
@attribute oil=N numeric
@attribute bore=0 numeric
@attribute bore=500 numeric
@attribute bore=600 numeric
@attribute bore=760 numeric
@attribute packing=- numeric
@attribute packing=1 numeric
@attribute packing=2 numeric
@attribute packing=3 numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute NewNumeric3 numeric
@attribute NewNumeric4 numeric
@attribute NewNumeric5 numeric
@attribute NewNumeric6 numeric
@attribute NewNumeric7 numeric
@attribute NewNumeric8 numeric
@attribute NewNumeric9 numeric
@attribute NewNumeric10 numeric
@attribute NewNumeric11 numeric
@attribute NewNumeric12 numeric
@attribute NewNumeric13 numeric
@attribute NewNumeric14 numeric
@attribute NewNumeric15 numeric
@attribute NewNumeric16 numeric
@attribute NewNumeric17 numeric
@attribute NewNumeric18 numeric
@attribute NewNumeric19 numeric
@attribute NewNumeric20 numeric
@attribute NewNumeric21 numeric
@attribute NewNumeric22 numeric
@attribute NewNumeric23 numeric
@attribute NewNumeric24 numeric
@attribute NewNumeric25 numeric
@attribute NewNumeric26 numeric
@attribute NewNumeric27 numeric
@attribute NewNumeric28 numeric
@attribute NewNumeric29 numeric
@attribute NewNumeric30 numeric
@attribute NewNumeric31 numeric
@attribute NewNumeric32 numeric
@attribute NewNumeric33 numeric
@attribute NewNumeric34 numeric
@attribute NewNumeric35 numeric
@attribute NewNumeric36 numeric
@attribute NewNumeric37 numeric
@attribute NewNumeric38 numeric
@attribute NewNumeric39 numeric
@attribute NewNumeric40 numeric
@attribute NewNumeric41 numeric
@attribute NewNumeric42 numeric
@attribute NewNumeric43 numeric
@attribute NewNumeric44 numeric
@attribute class {1,2,3,4,5,U}

@data
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.202128,0.4,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.344401,0.278184,0.258869,0.15138,0.484596,0.766106,0.803773,0.674859,0.2218,0.924078,0.708007,0.099036,0.900494,0.955872,0.343093,0.704966,0.478685,0.509526,0.555363,0.027762,0.987039,0.462862,0.396613,0.9953,0.328342,0.107253,0.388885,0.915917,0.727947,0.505362,0.335642,0.476064,0.572582,0.65504,0.79029,0.562222,0.395437,0.791735,0.485346,0.718452,0.379695,0.705732,0.311708,0.391762,0.960659,U
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0.085714,0,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.202128,0.865574,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.667495,0.812879,0.937137,0.307679,0.160981,0.528358,0.47393,0.684477,0.196968,0.290044,0.411511,0.011797,0.083249,0.805149,0.357502,0.773842,0.623058,0.116955,0.670515,0.826242,0.032629,0.113384,0.713223,0.697996,0.609951,0.312413,0.183595,0.989516,0.288364,0.728105,0.566598,0.981583,0.736953,0.516589,0.323913,0.637468,0.541766,0.590559,0.85812,0.341536,0.217696,0.473842,0.550517,0.972598,0.360456,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,0,1,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.361702,0.098361,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.05026,0.506178,0.575455,0.571512,0.68295,0.461225,0.434888,0.031745,0.498712,0.033997,0.553213,0.428845,0.775306,0.771332,0.479936,0.269565,0.710154,0.54913,0.261617,0.069373,0.967951,0.040818,0.184797,0.627384,0.077185,0.023676,0.244943,0.564221,0.294293,0.5326,0.482134,0.525495,0.49658,0.61802,0.688448,0.747526,0.701173,0.555447,0.950044,0.819624,0.937142,0.788742,0.038675,0.458695,0.421562,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0.705882,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.681117,0.252525,0,?,?,?,1,0,0,0,?,?,?,?,0.643032,0.800236,0.780251,0.634567,0.340107,0.409737,0.595423,0.281618,0.871435,0.235166,0.848018,0.369421,0.328853,0.933346,0.682273,0.113154,0.18288,0.917353,0.502636,0.315898,0.534059,0.72563,0.292077,0.578679,0.597814,0.818578,0.656647,0.917155,0.110662,0.242666,0.075603,0.106342,0.51456,0.513214,0.802286,0.907758,0.78886,0.071905,0.170455,0.760133,0.655799,0.773706,0.714146,0.535338,0.585638,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0.857143,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.281649,0.688525,0.25,?,?,?,1,0,0,0,?,?,?,?,0.206887,0.807793,0.463137,0.960566,0.380874,0.776991,0.906674,0.889929,0.908926,0.524473,0.276916,0.353922,0.669751,0.709766,0.105389,0.149312,0.901417,0.630493,0.496547,0.177167,0.853175,0.577572,0.096552,0.278097,0.836963,0.695619,0.971437,0.95263,0.316399,0.865513,0.999716,0.509557,0.379045,0.013741,0.264413,0.369616,0.239497,0.98461,0.903084,0.780243,0.316371,0.686593,0.941805,0.069133,0.915482,2
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,1,0.361702,0.4,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.450894,0.305889,0.186413,0.365764,0.374526,0.363786,0.560153,0.476382,0.324007,0.704399,0.75906,0.522371,0.791389,0.988144,0.829806,0.727878,0.244826,0.722118,0.851973,0.433535,0.716901,0.462743,0.566627,0.194051,0.035778,0.31845,0.099181,0.389149,0.839672,0.789626,0.216347,0.461728,0.574662,0.159771,0.163411,0.745734,0.079214,0.422339,0.578252,0.788614,0.105863,0.091972,0.272483,0.109377,0.221279,5
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,0,1,0,?,?,?,?,?,?,?,0,?,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.122074,0.340918,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.056677,0.268713,0.941168,0.544665,0.955779,0.88874,0.734195,0.029004,0.231066,0.71242,0.338432,0.095105,0.301109,0.946502,0.843844,0.767811,0.010077,0.902901,0.025476,0.905075,0.512619,0.84365,0.491773,0.965722,0.374129,0.542651,0.577262,0.746717,0.12916,0.736883,0.259965,0.546342,0.264386,0.918123,0.029393,0.534851,0.409907,0.538245,0.870286,0.283149,0.433787,0.667022,0.360205,0.412711,0.139652,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.042553,0.399934,0,?,?,?,1,0,0,0,?,?,?,?,0.826265,0.737546,0.723357,0.356487,0.775278,0.558802,0.004875,0.032948,0.510253,0.334358,0.917036,0.46944,0.812248,0.294776,0.104324,0.058148,0.969575,0.971499,0.254682,0.310155,0.857545,0.619936,0.952178,0.048417,0.751278,0.134755,0.403409,0.052107,0.238113,0.927684,0.836301,0.519589,0.796373,0.930522,0.867069,0.831573,0.651158,0.672172,0.97189,0.803991,0.405566,0.258401,0.384436,0.921891,0.677153,U
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.12234,0.4,0,?,?,?,1,0,0,0,?,?,?,?,0.448312,0.111267,0.340358,0.925579,0.311709,0.057675,0.30124,0.66701,0.644129,0.836914,0.257867,0.425796,0.676234,0.735091,0.584357,0.279563,0.420228,0.832225,0.823804,0.5012,0.973191,0.548299,0.559571,0.444714,0.651539,0.790755,0.490175,0.013528,0.265277,0.555327,0.749385,0.729624,0.830016,0.751047,0.17423,0.137743,0.597679,0.782972,0.978557,0.33845,0.463622,0.032618,0.138365,0.847166,0.578375,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0.057143,0,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.202128,0.016393,0,?,?,?,1,0,0,0,?,?,?,?,0.770683,0.153396,0.603186,0.075511,0.169634,0.521941,0.864021,0.885596,0.575888,0.346467,0.489105,0.537024,0.478208,0.583087,0.967457,0.825003,0.257051,0.418547,0.710381,0.933728,0.176654,0.220484,0.982393,0.573101,0.447731,0.40178,0.400571,0.683772,0.60182,0.813358,0.433376,0.667139,0.009171,0.737791,0.967599,0.726807,0.306615,0.60782,0.493602,0.631678,0.780197,0.219425,0.784169,0.028186,0.369391,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,0,1,0,0,0,1,0,0,0,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.00266,0.013115,0,?,?,?,1,0,0,0,?,?,?,?,0.401503,0.84216,0.293654,0.974519,0.495376,0.404195,0.64389,0.884804,0.566122,0.521241,0.979195,0.548032,0.265693,0.976109,0.319809,0.353981,0.398246,0.377044,0.524906,0.178058,0.545949,0.402223,0.088348,0.718156,0.789344,0.144835,0.506713,0.434362,0.232816,0.988308,0.983346,0.195348,0.550594,0.250763,0.158977,0.091755,0.367331,0.991139,0.079913,0.077059,0.979708,0.866479,0.729108,0.140353,0.711637,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0.714286,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.202128,0.4,1,?,?,?,1,0,0,0,?,?,?,?,0.778283,0.351723,0.707948,0.497182,0.951303,0.013484,0.396026,0.376564,0.584856,0.302566,0.177984,0.290452,0.135958,0.292658,0.696753,0.104639,0.772528,0.208803,0.622463,0.757394,0.549208,0.355964,0.696292,0.459647,0.617549,0.835965,0.269176,0.419554,0.10956,0.397139,0.547131,0.848384,0.56508,0.234654,0.783274,0.400153,0.848614,0.126856,0.028698,0.186709,0.420239,0.954113,0.770164,0.092948,0.587855,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.255319,0.399934,0.854508,?,?,?,1,0,0,0,?,?,?,?,0.422276,0.560906,0.056339,0.757218,0.662215,0.16599,0.869268,0.739239,0.170161,0.45716,0.668408,0.965344,0.55681,0.215199,0.77546,0.822363,0.852015,0.404838,0.579304,0.405977,0.956556,0.547505,0.902906,0.091563,0.259782,0.062254,0.818242,0.827158,0.74645,0.355457,0.231119,0.736284,0.186607,0.390082,0.000116,0.865434,0.866619,0.259308,0.890068,0.501855,0.777445,0.926904,0.290328,0.421827,0.228031,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0.252525,0,?,?,?,1,0,0,0,?,?,?,?,0.921852,0.23693,0.139722,0.989596,0.506639,0.811182,0.373034,0.228031,0.891233,0.432534,0.116989,0.657342,0.940108,0.551787,0.538084,0.40822,0.516077,0.290311,0.895558,0.451177,0.514426,0.385812,0.622399,0.600873,0.712803,0.788311,0.188206,0.812655,0.872237,0.441584,0.759876,0.414499,0.646778,0.524572,0.345007,0.328608,0.325012,0.760262,0.615632,0.841871,0.236338,0.326324,0.966322,0.082972,0.808154,3
?,?,?,?,?,?,?,?,?,?,0,0,0,?,?,?,?,?,?,?,?,?,0,0,?,0,1,0,0,0,1,0,0,0,0,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.015957,0.865574,0.156148,0,1,0,1,0,0,0,?,?,?,?,0.641486,0.429935,0.602946,0.711275,0.190112,0.656391,0.246892,0.939269,0.548176,0.663522,0.986852,0.172886,0.067916,0.285955,0.899195,0.177554,0.269933,0.208833,0.126371,0.791211,0.823528,0.946394,0.91271,0.733678,0.044739,0.591103,0.381234,0.860204,0.934114,0.113459,0.642372,0.20427,0.062452,0.333405,0.033512,0.542373,0.992563,0.368871,0.09007,0.445033,0.398778,0.39527,0.244247,0.853383,0.613296,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.12234,0.4,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.896503,0.580024,0.905566,0.102195,0.764834,0.309467,0.724957,0.440275,0.190088,0.758893,0.06146,0.867113,0.323653,0.651105,0.77043,0.773946,0.424494,0.838388,0.415017,0.31417,0.850872,0.054268,0.875803,0.141812,0.47073,0.012519,0.331308,0.307006,0.995962,0.915516,0.327945,0.798766,0.008486,0.688933,0.217615,0.902162,0.552474,0.608396,0.144403,0.80749,0.117296,0.426095,0.008961,0.77327,0.62968,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,0,0,1,0,0,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.255585,0.032787,0,?,?,?,1,0,0,0,?,?,?,?,0.424523,0.650895,0.156741,0.465714,0.038689,0.770477,0.031669,0.988755,0.287088,0.580154,0.171364,0.051443,0.339886,0.361994,0.679238,0.569428,0.308435,0.913095,0.282218,0.266786,0.474229,0.739265,0.308849,0.690244,0.453055,0.135366,0.341266,0.308843,0.976056,0.455372,0.986943,0.949845,0.521203,0.856675,0.43974,0.600051,0.174174,0.62834,0.817146,0.723726,0.836891,0.881966,0.671774,0.714173,0.234982,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.122074,0.865574,1,0,1,0,1,0,0,0,?,?,?,?,0.170002,0.43122,0.494846,0.337285,0.872694,0.988038,0.24335,0.024843,0.01221,0.047772,0.763804,0.39518,0.737499,0.311205,0.71564,0.037075,0.106138,0.926881,0.629494,0.679732,0.547806,0.968367,0.250693,0.071861,0.987293,0.951161,0.898531,0.577107,0.350522,0.189145,0.035981,0.659228,0.830364,0.810981,0.944727,0.622851,0.28615,0.871124,0.944321,0.261746,0.491544,0.198104,0.981966,0.446457,0.630045,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.255319,0.399934,0,?,?,?,1,0,0,0,?,?,?,?,0.2536,0.679715,0.124833,0.725418,0.406661,0.592242,0.065081,0.153781,0.810125,0.832197,0.430145,0.465506,0.849059,0.551229,0.016765,0.825725,0.346981,0.017202,0.163027,0.971625,0.318071,0.8167,0.061169,0.568639,0.235382,0.565427,0.852199,0.341418,0.992404,0.350945,0.264121,0.159596,0.802699,0.004281,0.044851,0.677333,0.443458,0.512757,0.523882,0.388283,0.503712,0.445943,0.313548,0.06411,0.64658,U
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0.588235,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.148936,0.399934,0,?,?,?,1,0,0,0,?,?,?,?,0.452332,0.44721,0.100822,0.973126,0.670013,0.208066,0.954089,0.170175,0.353143,0.125115,0.857879,0.888869,0.594681,0.741072,0.399899,0.101599,0.04989,0.019982,0.04342,0.318325,0.259667,0.699852,0.238826,0.995039,0.141102,0.845343,0.818177,0.822635,0.610454,0.224153,0.991945,0.463654,0.597661,0.166851,0.357944,0.262398,0.849214,0.699797,0.767023,0.00564,0.897642,0.964433,0.668416,0.956694,0.401098,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.148936,0.399934,0,?,?,?,1,0,0,0,?,?,?,?,0.475274,0.0223,0.444128,0.388385,0.752043,0.206228,0.604702,0.433066,0.963847,0.104311,0.520398,0.762743,0.298653,0.311871,0.648476,0.277051,0.872158,0.884023,0.473186,0.545665,0.58828,0.046671,0.32684,0.992084,0.669974,0.54565,0.12331,0.531023,0.244248,0.053302,0.417637,0.667102,0.198277,0.064458,0.210281,0.372048,0.950251,0.57025,0.013205,0.710961,0.799119,0.498369,0.88735,0.185272,0.131634,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0.705882,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.149202,0.167279,0.055123,?,?,?,1,0,0,0,?,?,?,?,0.49651,0.544183,0.725479,0.116345,0.157158,0.073975,0.699644,0.266307,0.159602,0.277572,0.943239,0.057495,0.080242,0.709892,0.734729,0.050878,0.618301,0.649237,0.121749,0.071374,0.468723,0.023861,0.247881,0.741345,0.57826,0.952192,0.230881,0.885971,0.890061,0.305004,0.559491,0.357952,0.866667,0.999584,0.70741,0.802632,0.609593,0.63146,0.238195,0.952008,0.265799,0.538511,0.093821,0.197239,0.627127,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.787234,0.098361,1,?,?,?,1,0,0,0,?,?,?,?,0.134986,0.475683,0.58739,0.635667,0.353922,0.997551,0.49264,0.605627,0.887092,0.078038,0.095133,0.954631,0.075271,0.867754,0.915967,0.672446,0.362859,0.682105,0.764435,0.114726,0.636736,0.916596,0.902889,0.494979,0.6859,0.055984,0.43752,0.252427,0.958238,0.539827,0.211537,0.904469,0.639439,0.650302,0.247684,0.4427,0.021409,0.3352,0.151346,0.625344,0.163709,0.969885,0.843451,0.656681,0.981404,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.148936,0.399934,0,?,?,?,1,0,0,0,?,?,?,?,0.767231,0.498743,0.047583,0.114414,0.885323,0.017251,0.086756,0.244842,0.712634,0.915357,0.699502,0.134592,0.119884,0.059173,0.675649,0.050676,0.196213,0.173274,0.45104,0.825856,0.559489,0.6256,0.062399,0.763098,0.227914,0.590419,0.114723,0.765935,0.071831,0.618273,0.774719,0.683092,0.189822,0.459165,0.425874,0.095014,0.722104,0.896432,0.586566,0.602929,0.62698,0.353572,0.002203,0.107846,0.802493,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.255319,0.865574,0.854508,?,?,?,1,0,0,0,?,?,?,?,0.178372,0.574009,0.572499,0.762393,0.74459,0.586976,0.172368,0.123801,0.459905,0.454754,0.81747,0.143169,0.42511,0.68942,0.683847,0.149063,0.392287,0.991001,0.528388,0.983764,0.430504,0.218058,0.294621,0.89427,0.494041,0.862169,0.913421,0.031262,0.322932,0.155566,0.52386,0.414271,0.21985,0.985093,0.125492,0.062098,0.955385,0.673392,0.553294,0.17215,0.35552,0.419617,0.640101,0.760625,0.020605,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.148936,0.4,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.268563,0.202088,0.655528,0.611134,0.760538,0.469254,0.773914,0.120272,0.239387,0.906794,0.890102,0.810009,0.125533,0.105887,0.544224,0.10452,0.89956,0.977436,0.290385,0.194583,0.801114,0.521347,0.679673,0.371312,0.295804,0.499292,0.913289,0.150025,0.890978,0.371389,0.499167,0.949448,0.597121,0.440252,0.008096,0.84639,0.391154,0.322624,0.631852,0.77461,0.44125,0.63931,0.696001,0.479025,0.599852,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.148936,0.983607,0.854508,?,?,?,1,0,0,0,?,?,?,?,0.017237,0.738611,0.289708,0.399004,0.602343,0.659986,0.572589,0.101353,0.517334,0.372175,0.056996,0.829432,0.873764,0.741915,0.976246,0.242829,0.546214,0.812174,0.523645,0.77133,0.903791,0.761877,0.076273,0.690022,0.904891,0.175337,0.023395,0.223149,0.574316,0.015767,0.334343,0.307901,0.511799,0.631826,0.052494,0.130787,0.80456,0.404472,0.547455,0.874423,0.533944,0.263445,0.59685,0.281518,0.977297,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,0,0.81383,0.099672,0,?,?,?,1,0,0,0,?,?,?,?,0.077099,0.178344,0.491183,0.126707,0.999297,0.286544,0.631562,0.039987,0.811948,0.638763,0.662765,0.417944,0.205748,0.711926,0.28771,0.096385,0.900231,0.182186,0.700413,0.523446,0.079812,0.620933,0.974596,0.774167,0.711971,0.103334,0.792973,0.289765,0.413921,0.007323,0.318815,0.094636,0.890567,0.879593,0.164738,0.764609,0.166735,0.937537,0.910692,0.534251,0.880629,0.562206,0.463964,0.639003,0.793127,3
