@relation train-weka.filters.unsupervised.attribute.NumericToNominal-R24-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute var_0=a numeric
@attribute var_0=b numeric
@attribute var_0=c numeric
@attribute var_0=d numeric
@attribute var_1 numeric
@attribute var_2=b numeric
@attribute var_2=c numeric
@attribute var_2=d numeric
@attribute var_2=e numeric
@attribute var_2=f numeric
@attribute var_2=g numeric
@attribute var_2=h numeric
@attribute var_2=a numeric
@attribute var_3 numeric
@attribute var_4=c numeric
@attribute var_4=d numeric
@attribute var_4=e numeric
@attribute var_4=f numeric
@attribute var_4=g numeric
@attribute var_4=h numeric
@attribute var_4=a numeric
@attribute var_4=b numeric
@attribute var_5 numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute NewNumeric3 numeric
@attribute NewNumeric4 numeric
@attribute NewNumeric5 numeric
@attribute NewNumeric6 numeric
@attribute NewNumeric7 numeric
@attribute NewNumeric8 numeric
@attribute NewNumeric9 numeric
@attribute NewNumeric10 numeric
@attribute NewNumeric11 numeric
@attribute label {0,1}

@data
0,1,0,0,0,0,0,0,0,0,1,0,0,0.285714,0,0,0,0,0,0,1,0,0.857143,0.116522,0.124592,0.399904,0.80249,0.02865,0.61737,0.939236,0.045967,0.273438,0.042945,0.208327,0.276713,1
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.428571,0.906685,0.084968,0.482443,0.609617,0.41586,0.043111,0.18605,0.215441,0.89838,0.249905,0.889923,0.688833,1
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,0.142857,0,0,0,0,0,1,0,0,0,0.575393,0.592671,0.745799,0.669486,0.686558,0.337963,0.224786,0.472686,0.734746,0.791876,0.630389,0.788625,1
0,0,1,0,0.333333,1,0,0,0,0,0,0,0,0.285714,0,0,0,0,0,1,0,0,0,0.447808,0.133936,0.565708,0.944982,0.825954,0.934137,0.830637,0.434572,0.489925,0.547142,0.531457,0.133848,1
0,0,0,1,0.666667,0,0,0,0,1,0,0,0,0.857143,0,1,0,0,0,0,0,0,0.571429,0.901104,0.524855,0.192443,0.496783,0.932349,0.959181,0.46001,0.77626,0.940266,0.002603,0.720304,0.414585,1
0,0,1,0,0.333333,0,0,0,0,1,0,0,0,0.428571,0,0,1,0,0,0,0,0,0.857143,0.717065,0.680436,0.331476,0.634111,0.267728,0.292352,0.01404,0.361772,0.696487,0.519797,0.778042,0.08799,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0.857143,0,0,0,1,0,0,0,0,0.142857,0.869309,0.374068,0.652458,0.496987,0.917147,0.084635,0.714837,0.629375,0.85849,0.886438,0.36871,0.361714,1
0,0,1,0,0.333333,0,0,0,0,0,0,1,0,0.571429,0,0,0,0,0,0,0,1,1,0.423822,0.721981,0.655709,0.28552,0.478763,0.993593,0.876186,0.198324,0.193329,0.640004,0.171732,0.462242,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0.285714,0,0,0,0,0,1,0,0,0.142857,0.814493,0.889987,0.080238,0.411346,0.383093,0.990686,0.199048,0.066788,0.24061,0.10012,0.163235,0.871463,1
0,0,0,1,1,0,1,0,0,0,0,0,0,0.142857,0,0,0,1,0,0,0,0,0.285714,0.557086,0.751229,0.511006,0.874664,0.835629,0.673891,0.789566,0.142889,0.73884,0.965404,0.952748,0.930621,1
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.285714,0.485609,0.923862,0.035481,0.167366,0.99117,0.562398,0.383453,0.191566,0.974254,0.71818,0.261655,0.895354,1
0,0,0,1,0.666667,0,0,0,1,0,0,0,0,0.857143,0,0,0,0,0,0,0,1,0.428571,0.834301,0.786543,0.710696,0.968596,0.801244,0.862848,0.265482,0.589595,0.080424,0.936851,0.728449,0.178833,1
0,0,1,0,0.666667,0,1,0,0,0,0,0,0,0.857143,0,0,0,1,0,0,0,0,0,0.946436,0.707281,0.231885,0.833619,0.027757,0.678045,0.096468,0.55936,0.962427,0.940967,0.043193,0.142136,1
0,0,0,1,0.666667,0,0,0,0,0,0,0,1,0.142857,0,0,0,0,0,1,0,0,1,0.067936,0.827669,0.542414,0.980245,0.18651,0.579233,0.302483,0.79909,0.383647,0.987956,0.949727,0.381745,1
0,1,0,0,0.333333,0,0,0,0,0,0,1,0,0.142857,0,0,0,0,1,0,0,0,0.571429,0.579282,0.319708,0.19211,0.149066,0.673488,0.882012,0.842195,0.643066,0.836258,0.503163,0.90905,0.023673,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0.714286,0,0,0,0,0,1,0,0,0.571429,0.133444,0.076355,0.037217,0.354634,0.034812,0.853641,0.048106,0.06989,0.118227,0.556306,0.19094,0.062033,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0.285714,0,0,1,0,0,0,0,0,0,0.50061,0.30966,0.380089,0.154254,0.268039,0.435919,0.836085,0.030211,0.06014,0.997658,0.853253,0.276922,1
0,1,0,0,0.333333,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.142857,0.472198,0.511779,0.870372,0.839383,0.18797,0.893054,0.89499,0.687391,0.584471,0.336186,0.479464,0.732331,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0.714286,1,0,0,0,0,0,0,0,1,0.947183,0.68434,0.4318,0.701718,0.2544,0.087835,0.504289,0.25541,0.237855,0.579598,0.674933,0.289344,1
0,0,0,1,0.333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.313,0.660613,0.139875,0.241849,0.842248,0.852164,0.382485,0.177862,0.513745,0.862676,0.170956,0.973229,1
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,0.285714,0,0,0,0,0,1,0,0,0,0.441323,0.732589,0.355567,0.872945,0.736261,0.14941,0.442788,0.420242,0.67829,0.765478,0.953103,0.405078,1
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.857143,0.045738,0.651568,0.518819,0.325249,0.653004,0.426275,0.524829,0.644778,0.426573,0.766942,0.116429,0.849475,1
0,0,0,1,0.333333,0,0,0,0,0,1,0,0,0.714286,0,0,0,1,0,0,0,0,1,0.793878,0.395995,0.823013,0.579233,0.832082,0.720773,0.082393,0.002874,0.52932,0.292099,0.155053,0.739251,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0.285714,0,0,0,0,0,1,0,0,1,0.430809,0.89428,0.527696,0.74609,0.196582,0.730656,0.436988,0.214833,0.681964,0.292577,0.117233,0.816709,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0.714286,0,0,0,0,0,1,0,0,0.285714,0.253491,0.153001,0.921734,0.87379,0.259449,0.153039,0.555709,0.509799,0.038468,0.25025,0.499434,0.277733,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0.428571,0,0,0,0,0,0,0,1,1,0.577882,0.972349,0.922718,0.185278,0.848033,0.18117,0.379271,0.870983,0.401545,0.912835,0.914028,0.521087,1
0,0,1,0,0.666667,0,1,0,0,0,0,0,0,0.714286,0,0,0,0,0,1,0,0,0.714286,0.360761,0.630858,0.990798,0.752429,0.83331,0.088272,0.512159,0.872012,0.748926,0.957956,0.445148,0.289701,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.571429,0.877609,0.590417,0.446275,0.075226,0.383264,0.341024,0.591791,0.199842,0.702117,0.138598,0.205848,0.144126,1
0,0,0,1,0.333333,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.857143,0.315897,0.410265,0.41017,0.47018,0.811691,0.666745,0.877163,0.737976,0.689532,0.288124,0.92711,0.330361,1
0,1,0,0,0.333333,0,0,0,0,0,0,1,0,0.285714,0,1,0,0,0,0,0,0,0.428571,0.31987,0.665085,0.435592,0.575319,0.864207,0.948502,0.539879,0.830806,0.92021,0.856917,0.445351,0.195124,1
0,0,0,1,0.666667,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.571429,0.918453,0.737544,0.465142,0.651188,0.272463,0.741338,0.80156,0.065727,0.867299,0.415448,0.710006,0.361151,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0.142857,0,0,0,1,0,0,0,0,0.857143,0.882141,0.899549,0.035706,0.698067,0.615605,0.590493,0.441542,0.59422,0.762234,0.789989,0.406346,0.903492,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0.714286,1,0,0,0,0,0,0,0,0.285714,0.387737,0.109186,0.656872,0.719221,0.954786,0.188927,0.297374,0.666449,0.621094,0.197405,0.481117,0.764784,1
0,0,0,1,1,0,0,0,0,0,0,0,1,0.857143,0,0,0,0,1,0,0,0,0.714286,0.921596,0.431772,0.012844,0.738311,0.351998,0.736692,0.198054,0.675952,0.563824,0.914384,0.76969,0.613345,1
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,0.285714,0,0,0,0,0,0,0,1,0.142857,0.622491,0.943616,0.080119,0.426144,0.248802,0.658591,0.306011,0.601874,0.645049,0.654184,0.553311,0.282477,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0.714286,0,0,0,0,1,0,0,0,0.714286,0.754518,0.396057,0.414292,0.407799,0.763516,0.099292,0.098789,0.295704,0.091971,0.930391,0.223655,0.832699,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0.142857,0,0,0,0,0,0,1,0,1,0.708438,0.805029,0.73928,0.505693,0.267168,0.346506,0.194983,0.587848,0.740307,0.262408,0.299301,0.150698,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0.714286,1,0,0,0,0,0,0,0,0.714286,0.856623,0.487848,0.57086,0.327499,0.119066,0.533021,0.921361,0.686412,0.573535,0.121317,0.824845,0.839605,1
0,0,0,1,0.333333,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.714286,0.732283,0.894121,0.923803,0.729903,0.182044,0.637342,0.92926,0.806397,0.603693,0.02747,0.688261,0.964777,1
0,0,0,1,0.333333,0,0,0,1,0,0,0,0,0.428571,0,0,1,0,0,0,0,0,0.857143,0.367891,0.871609,0.188031,0.779973,0.695507,0.940372,0.298203,0.402076,0.883724,0.192583,0.615778,0.997579,1
0,0,0,1,1,0,0,0,0,0,0,0,1,0.285714,0,0,0,0,0,1,0,0,0.285714,0.210765,0.77058,0.014091,0.895528,0.261107,0.702026,0.413332,0.778656,0.21191,0.549346,0.545881,0.04674,1
0,0,0,1,0.333333,0,0,0,1,0,0,0,0,0.428571,0,0,0,1,0,0,0,0,0.857143,0.835487,0.021634,0.521885,0.874176,0.091411,0.896858,0.470638,0.231366,0.078146,0.930456,0.745206,0.182669,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.285714,0.693359,0.522168,0.338974,0.517792,0.286199,0.391712,0.750077,0.200986,0.609845,0.546717,0.408979,0.34469,1
0,0,1,0,0.333333,0,0,0,0,0,1,0,0,0.428571,0,0,0,0,0,0,0,1,0.571429,0.378385,0.335612,0.885896,0.525004,0.73399,0.961149,0.801575,0.244338,0.702021,0.770274,0.587274,0.974486,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0.285714,0,0,0,0,0,1,0,0,0.428571,0.347209,0.845238,0.955851,0.258831,0.288199,0.017785,0.41254,0.896635,0.161579,0.554249,0.095742,0.141085,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0.857143,0,0,0,0,1,0,0,0,0.857143,0.707271,0.610811,0.984693,0.899953,0.137809,0.884923,0.667886,0.749623,0.560143,0.613994,0.605622,0.513572,1
0,0,0,1,0.666667,0,0,0,0,0,0,0,1,0.428571,0,0,0,0,1,0,0,0,0.857143,0.582898,0.751537,0.474598,0.368144,0.781706,0.857775,0.574702,0.28528,0.572705,0.757873,0.362697,0.097266,1
0,1,0,0,0.333333,1,0,0,0,0,0,0,0,0.571429,0,0,0,0,1,0,0,0,0.571429,0.683324,0.722707,0.820882,0.235216,0.723845,0.187284,0.603595,0.189412,0.881197,0.486917,0.958506,0.177417,1
0,1,0,0,0.333333,0,0,1,0,0,0,0,0,0.142857,0,0,0,1,0,0,0,0,0.428571,0.029647,0.866133,0.296327,0.662426,0.933138,0.47699,0.097346,0.022795,0.242537,0.182912,0.269514,0.411565,1
0,0,0,1,0.666667,0,0,0,0,0,1,0,0,0.714286,0,0,1,0,0,0,0,0,0,0.349474,0.09592,0.171023,0.173572,0.257519,0.808584,0.814937,0.249592,0.060011,0.873419,0.091047,0.477498,1
0,0,1,0,0.333333,0,0,1,0,0,0,0,0,0.285714,0,0,1,0,0,0,0,0,0.571429,0.418528,0.531312,0.888096,0.822107,0.345835,0.205737,0.915095,0.713592,0.754811,0.699891,0.12272,0.118349,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0.571429,1,0,0,0,0,0,0,0,0.285714,0.617728,0.807285,0.876845,0.026412,0.214273,0.808494,0.438414,0.712379,0.41135,0.821557,0.810687,0.829659,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0.857143,0,0,0,0,0,0,0,1,0.428571,0.182295,0.181284,0.964665,0.031938,0.395759,0.361957,0.820745,0.847878,0.565461,0.56288,0.119431,0.805331,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0.714286,0,0,0,0,1,0,0,0,1,0.046151,0.410904,0.447811,0.612236,0.631286,0.323177,0.16291,0.82878,0.618833,0.156368,0.591966,0.100195,1
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,0.857143,0,0,0,0,0,1,0,0,0.857143,0.830423,0.702552,0.698386,0.242992,0.301382,0.059139,0.892952,0.366166,0.196084,0.44522,0.062182,0.276505,1
0,0,0,1,0.333333,0,0,0,0,0,0,1,0,0.571429,0,0,1,0,0,0,0,0,0.714286,0.389105,0.82504,0.721114,0.573976,0.253939,0.246389,0.086989,0.238243,0.812579,0.391715,0.106692,0.079971,1
0,0,0,1,0.666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.142857,0.407939,0.744778,0.328324,0.583396,0.361372,0.689328,0.0634,0.503391,0.491661,0.187456,0.765968,0.93804,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0.285714,0,1,0,0,0,0,0,0,0.428571,0.854337,0.870668,0.575195,0.327479,0.035608,0.349368,0.932441,0.712825,0.459166,0.180531,0.225611,0.288925,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0.428571,0,0,0,1,0,0,0,0,0.714286,0.596667,0.196992,0.789708,0.695149,0.043639,0.421101,0.569513,0.81497,0.751153,0.722342,0.028568,0.934476,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0.142857,0,0,0,0,0,0,0,1,0.857143,0.250507,0.301552,0.942892,0.043505,0.299382,0.804346,0.985201,0.25323,0.497501,0.393293,0.987665,0.763297,1
0,0,0,1,0.666667,0,0,0,0,0,0,1,0,0.571429,0,0,0,0,0,0,1,0,0.285714,0.26744,0.293991,0.234794,0.024381,0.859374,0.30233,0.288835,0.537154,0.789546,0.891748,0.285263,0.312575,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0.285714,0,0,0,0,0,1,0,0,0.857143,0.458754,0.415681,0.620298,0.315568,0.120302,0.326533,0.384698,0.314059,0.404197,0.164573,0.282943,0.727934,1
0,0,0,1,0.333333,0,0,0,0,0,0,0,1,0.857143,0,0,0,0,0,1,0,0,1,0.54191,0.067771,0.56624,0.342372,0.205644,0.80759,0.201143,0.684012,0.239956,0.120321,0.319032,0.740161,1
0,0,0,1,0.333333,0,1,0,0,0,0,0,0,0.714286,0,0,0,0,1,0,0,0,0.142857,0.911885,0.587902,0.617432,0.415979,0.736715,0.39941,0.632766,0.185616,0.122048,0.497519,0.245396,0.306004,1
0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.714286,0.672528,0.10883,0.354095,0.024697,0.610145,0.920057,0.474411,0.533392,0.654369,0.16074,0.647321,0.557295,1
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,0.714286,0,0,0,1,0,0,0,0,1,0.014798,0.313608,0.046806,0.292429,0.049336,0.298184,0.443177,0.809605,0.035191,0.266091,0.601434,0.668468,1
0,0,0,1,0.333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.857143,0.299295,0.852197,0.757478,0.865835,0.06172,0.087722,0.920701,0.404199,0.211627,0.375404,0.456486,0.187135,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0.142857,0,1,0,0,0,0,0,0,0.714286,0.689711,0.603314,0.795999,0.70745,0.516606,0.876234,0.302918,0.556086,0.424556,0.70492,0.470484,0.275661,1
0,0,0,1,0.666667,0,0,0,0,0,1,0,0,0.857143,0,1,0,0,0,0,0,0,0.571429,0.891876,0.853016,0.322058,0.456573,0.360215,0.64379,0.818085,0.877349,0.091249,0.269406,0.204993,0.183815,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0.142857,0,0,0,0,1,0,0,0,0.285714,0.479807,0.817967,0.480311,0.17311,0.004953,0.329414,0.36628,0.738999,0.087202,0.726607,0.363611,0.113309,1
0,0,0,1,0.666667,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.571429,0.435676,0.766541,0.774414,0.401569,0.669285,0.531091,0.344686,0.862716,0.821664,0.239634,0.266475,0.444696,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,0.714286,0,0,0,0,0,1,0,0,0.571429,0.894887,0.284835,0.421608,0.583273,0.402536,0.403036,0.552877,0.897629,0.053116,0.656329,0.376285,0.075344,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0.714286,0,0,0,1,0,0,0,0,0,0.670456,0.997386,0.184384,0.9044,0.705729,0.420346,0.120942,0.164442,0.161484,0.754838,0.233742,0.364324,1
0,0,1,0,0.333333,0,0,0,0,0,0,1,0,0.428571,0,0,0,0,0,1,0,0,1,0.932612,0.283822,0.649443,0.695777,0.055071,0.756382,0.970671,0.121347,0.583086,0.223584,0.8214,0.895846,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.44011,0.23286,0.116483,0.497454,0.248955,0.562142,0.606165,0.446941,0.322373,0.431509,0.754831,0.957446,1
0,0,1,0,0.666667,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.285714,0.958942,0.244041,0.170548,0.866867,0.332341,0.449603,0.0351,0.944958,0.881228,0.900917,0.798633,0.282468,1
0,0,1,0,0.333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.571429,0.962168,0.325244,0.64149,0.943996,0.904176,0.962454,0.34552,0.753936,0.592136,0.720421,0.022191,0.228426,1
0,0,1,0,0.666667,0,0,1,0,0,0,0,0,0.857143,0,0,0,1,0,0,0,0,0,0.381363,0.240507,0.002788,0.690234,0.883964,0.767823,0.905416,0.592018,0.205777,0.92948,0.446234,0.153677,1
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,0.142857,0,0,0,0,1,0,0,0,0.857143,0.075637,0.237853,0.329299,0.589758,0.302912,0.721557,0.313483,0.982891,0.666602,0.168664,0.286109,0.314398,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0.571429,0,0,0,0,1,0,0,0,0,0.798492,0.130775,0.719685,0.442999,0.393037,0.847317,0.109306,0.593461,0.311717,0.621261,0.871348,0.132162,1
0,0,0,1,1,0,0,0,0,0,0,1,0,0.285714,0,0,0,0,0,1,0,0,0.571429,0.775765,0.019721,0.594128,0.691404,0.174413,0.62617,0.849906,0.967159,0.248903,0.47203,0.013447,0.179515,1
0,0,1,0,0.666667,0,0,0,0,1,0,0,0,0.142857,0,0,1,0,0,0,0,0,0.428571,0.559649,0.921381,0.501578,0.490982,0.886227,0.81859,0.476906,0.058859,0.408857,0.777831,0.004954,0.696747,1
0,0,0,1,0.333333,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.428571,0.594331,0.023752,0.013169,0.499196,0.971574,0.334686,0.934754,0.068204,0.724747,0.782584,0.562808,0.887619,1
0,0,0,1,0.333333,0,0,0,0,0,0,1,0,0.857143,0,0,0,0,0,0,0,1,1,0.918005,0.20392,0.939548,0.05561,0.908922,0.431211,0.755294,0.127693,0.068943,0.315446,0.877525,0.645162,1
0,0,0,1,0.333333,0,0,0,0,0,0,1,0,0.714286,0,0,0,0,1,0,0,0,0.428571,0.634044,0.833188,0.489793,0.121223,0.984962,0.745316,0.797623,0.430243,0.972268,0.986264,0.49721,0.730687,1
0,0,0,1,0.666667,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.210884,0.750614,0.088167,0.9948,0.124021,0.375234,0.524556,0.377947,0.7654,0.436362,0.061489,0.770005,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0.714286,0,0,0,0,0,0,1,0,0.857143,0.315646,0.611236,0.382386,0.446526,0.128526,0.387005,0.108134,0.299639,0.61505,0.915358,0.905365,0.740401,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0.428571,1,0,0,0,0,0,0,0,0.285714,0.750824,0.6092,0.513194,0.500164,0.142965,0.764065,0.286528,0.219388,0.97929,0.936189,0.276602,0.900245,1
0,0,0,1,0.333333,0,1,0,0,0,0,0,0,0.714286,0,0,0,1,0,0,0,0,0,0.146329,0.838686,0.969912,0.654465,0.830592,0.922954,0.243286,0.0614,0.276932,0.710705,0.352661,0.360171,1
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.714286,0.360984,0.287002,0.330288,0.862872,0.647599,0.493605,0.847288,0.54887,0.0551,0.487138,0.404311,0.710607,1
0,0,1,0,0.333333,1,0,0,0,0,0,0,0,0.571429,0,0,0,0,1,0,0,0,0.285714,0.06803,0.654385,0.875311,0.087673,0.713746,0.106602,0.377873,0.895124,0.647164,0.79845,0.332937,0.304968,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.571429,0.73849,0.86401,0.480852,0.710534,0.111466,0.442523,0.364517,0.195004,0.239929,0.987005,0.40721,0.951188,1
0,1,0,0,0.333333,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.428571,0.194231,0.263391,0.317806,0.515946,0.99718,0.779894,0.394051,0.202728,0.414529,0.196214,0.342139,0.886305,1
0,1,0,0,0.333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.079325,0.124819,0.741089,0.367427,0.679112,0.728494,0.680799,0.929542,0.589683,0.313733,0.89968,0.99964,1
0,0,0,1,0.666667,1,0,0,0,0,0,0,0,0.285714,0,0,0,0,1,0,0,0,0.285714,0.993829,0.127659,0.315226,0.068391,0.805109,0.753702,0.856151,0.210321,0.379013,0.11351,0.944965,0.329708,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.714286,0.648336,0.049282,0.21036,0.240416,0.012011,0.485251,0.813969,0.07281,0.675871,0.075396,0.365806,0.888266,1
0,0,0,1,0.333333,0,1,0,0,0,0,0,0,0.142857,0,0,0,0,1,0,0,0,1,0.230689,0.904111,0.20744,0.361213,0.814853,0.660223,0.546838,0.396544,0.29962,0.061256,0.455582,0.862031,1
0,0,1,0,0.333333,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.227978,0.251694,0.274957,0.382924,0.159699,0.875297,0.725601,0.970548,0.276591,0.195445,0.270666,0.208381,1
0,0,0,1,0.666667,0,0,0,1,0,0,0,0,0.857143,0,0,0,0,1,0,0,0,1,0.217468,0.344911,0.121977,0.598444,0.928166,0.117213,0.310694,0.649734,0.286926,0.935219,0.103511,0.595941,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0.142857,0,0,0,0,1,0,0,0,0.571429,0.629362,0.208381,0.293364,0.639274,0.764699,0.303116,0.738723,0.869487,0.485298,0.423075,0.561085,0.544269,1
0,0,1,0,0.333333,0,0,1,0,0,0,0,0,0.428571,0,0,0,0,1,0,0,0,1,0.192295,0.624816,0.252957,0.672993,0.899417,0.793881,0.20134,0.306255,0.798968,0.788254,0.805771,0.488934,1
0,0,0,1,0.666667,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.714286,0.699226,0.36352,0.499113,0.021764,0.159857,0.043721,0.225856,0.969016,0.920959,0.10853,0.301949,0.339088,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.285714,0.876917,0.810429,0.074393,0.545332,0.104213,0.218314,0.17817,0.472336,0.549054,0.256153,0.916386,0.904216,1
0,1,0,0,0.333333,1,0,0,0,0,0,0,0,0.428571,0,0,0,0,0,1,0,0,0.714286,0.506398,0.453031,0.867318,0.222817,0.166651,0.751405,0.438473,0.676276,0.973173,0.833221,0.444172,0.345063,1
0,1,0,0,0.333333,0,0,0,0,1,0,0,0,0.571429,0,0,0,0,0,1,0,0,0.571429,0.524893,0.436197,0.858985,0.427182,0.882058,0.416251,0.848807,0.281757,0.884098,0.851979,0.574337,0.550798,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.714286,0,0,0,1,0,0,0,0,1,0.641368,0.636402,0.940995,0.414533,0.653092,0.563508,0.598973,0.342029,0.265865,0.734474,0.970408,0.060317,1
0,0,0,1,1,1,0,0,0,0,0,0,0,0.142857,0,0,0,0,1,0,0,0,0,0.018433,0.402014,0.123487,0.547536,0.136637,0.721066,0.003367,0.991739,0.442067,0.593695,0.521056,0.83014,1
0,0,0,1,0.666667,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.857143,0.812542,0.276271,0.863249,0.738012,0.159801,0.764071,0.626259,0.004647,0.773135,0.614766,0.914603,0.804674,1
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.428571,0.822472,0.657254,0.871733,0.528358,0.127332,0.344794,0.93662,0.069365,0.147133,0.679968,0.508561,0.866704,1
0,0,0,1,0.333333,1,0,0,0,0,0,0,0,0.142857,0,0,0,0,0,0,1,0,0.857143,0.172794,0.455625,0.111425,0.134772,0.152851,0.222203,0.11601,0.919559,0.270866,0.175295,0.001484,0.336782,1
0,0,1,0,0.666667,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.854587,0.386086,0.756441,0.647306,0.635543,0.550056,0.804156,0.670889,0.851132,0.178961,0.669322,0.749739,1
0,0,1,0,0.666667,0,0,0,0,0,0,1,0,0.857143,0,0,0,1,0,0,0,0,0.571429,0.059882,0.572447,0.679318,0.422616,0.711974,0.070012,0.446756,0.901505,0.057674,0.96371,0.902074,0.164907,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0.142857,0,0,1,0,0,0,0,0,0.857143,0.579327,0.65892,0.53086,0.51483,0.939432,0.512707,0.508637,0.166272,0.179914,0.944973,0.468947,0.763658,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0.428571,0,0,1,0,0,0,0,0,0.285714,0.084351,0.601662,0.703545,0.768287,0.712734,0.334945,0.132834,0.756938,0.12881,0.875874,0.351329,0.953729,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0.857143,0,0,0,0,0,1,0,0,0.285714,0.885573,0.764817,0.411371,0.94297,0.280662,0.215077,0.86223,0.61129,0.393179,0.227771,0.112794,0.634347,1
0,0,0,1,0.333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.748497,0.864229,0.780148,0.959256,0.811235,0.491377,0.795327,0.333922,0.236584,0.301471,0.623987,0.679495,1
0,0,0,1,0.666667,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.857143,0.555509,0.689715,0.222135,0.033218,0.756739,0.959619,0.021325,0.319549,0.316403,0.689444,0.527586,0.068742,1
