@relation titanic-train-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute passengerId numeric
@attribute pclass=1 numeric
@attribute pclass=2 numeric
@attribute pclass=3 numeric
@attribute sex=female numeric
@attribute age numeric
@attribute sibsp numeric
@attribute parch numeric
@attribute fare numeric
@attribute embarked=C numeric
@attribute embarked=Q numeric
@attribute embarked=S numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute NewNumeric3 numeric
@attribute NewNumeric4 numeric
@attribute NewNumeric5 numeric
@attribute survival {0,1}

@data
0.694382,0,1,0,1,0.044986,0.25,0.166667,0.076123,0,0,1,0.925077,0.107596,0.100834,0.226091,0.74142,0.38712,1
0.695506,0,1,0,0,0.321438,0,0,0.020495,0,0,1,0.640991,0.050231,0.545938,0.244802,0.433455,0.261882,0
0.696629,0,0,1,0,0.334004,0.125,0,0.028213,1,0,0,0.775106,0.812171,0.671999,0.968154,0.19891,0.588584,0
0.697753,1,0,0,0,0.522493,0.125,0,0.102579,0,0,1,0.99718,0.065163,0.258845,0.13779,0.699458,0.773313,1
0.698876,0,0,1,0,0.246042,0.125,0.166667,0.030726,1,0,0,0.862584,0.802153,0.443469,0.025119,0.966049,0.412952,1
0.7,0,0,1,0,0.258608,0,0,0.01533,0,0,1,0.050691,0.852428,0.809158,0.686423,0.781336,0.252334,0
0.701124,0,0,1,0,0.258608,0,0,0.031425,0,0,1,0.431987,0.190512,0.800352,0.933663,0.193618,0.907115,0
0.702247,1,0,0,0,0.761247,0,0,0.063086,0,0,1,0.867523,0.586439,0.246364,0.446257,0.786298,0.31829,0
0.703371,0,1,0,0,0.710983,0,0,0.024106,0,1,0,0.295575,0.152395,0.721943,0.535696,0.460809,0.645358,0
0.704494,1,0,0,1,0.258608,0,0,0.152164,0,0,1,0.834923,0.342659,0.785594,0.711827,0.82221,0.761609,1
0.705618,0,0,1,0,0.321438,0,0,0.015412,0,0,1,0.204204,0.449544,0.236582,0.547837,0.000834,0.769665,0
0.706742,0,0,1,0,?,0,0,0.015094,0,1,0,0.453714,0.581276,0.946893,0.296124,0.475814,0.075749,0
0.707865,1,0,0,0,1,0,0,0.058556,0,0,1,0.670652,0.216413,0.442853,0.14911,0.371577,0.848956,1
0.708989,0,0,1,0,0.635587,0,0,0.013769,0,0,1,0.151354,0.395982,0.729689,0.081959,0.820322,0.93308,0
0.710112,1,0,0,0,0.396833,0,0,0.059532,1,0,0,0.344062,0.365631,0.227432,0.456704,0.475542,0.993985,1
0.711236,1,0,0,0,?,0,0,0,0,0,1,0.322241,0.427002,0.584115,0.342466,0.636436,0.379775,0
0.71236,0,0,1,1,0.107816,0.375,0.333333,0.054457,0,0,1,0.429603,0.045646,0.377347,0.131714,0.822623,0.583588,0
0.713483,0,1,0,1,0.346569,0,0,0.025374,0,0,1,0.18166,0.02209,0.742667,0.0595,0.004466,0.553178,1
0.714607,0,0,1,0,0.396833,0,0,0.015469,0,0,1,0.261726,0.127308,0.070466,0.697598,0.137241,0.345653,0
0.71573,0,1,0,0,0.384267,0.125,0.166667,0.051237,0,0,1,0.118399,0.882506,0.496124,0.168837,0.61763,0.722147,0
0.716854,0,0,1,1,0.509927,0,0.833333,0.077465,0,0,1,0.972392,0.708885,0.732988,0.46364,0.838118,0.39265,0
0.717978,0,0,1,0,?,0.125,0,0.031425,0,0,1,0.048447,0.05309,0.236955,0.830055,0.077719,0.416684,0
0.719101,0,0,1,0,0.246042,0,0,0.01533,0,0,1,0.247392,0.110412,0.976277,0.224063,0.564507,0.136713,0
0.720225,1,0,0,1,0.296306,0,0,0.135265,1,0,0,0.808313,0.706341,0.551424,0.456656,0.064222,0.347773,1
0.721348,0,0,1,1,0.019854,0.375,0.333333,0.054457,0,0,1,0.43442,0.778492,0.767821,0.150471,0.78691,0.803265,0
0.722472,0,0,1,0,?,0,0,0.110272,0,0,1,0.881403,0.73001,0.318388,0.348448,0.616625,0.721626,1
0.723596,0,0,1,1,0.004147,0.25,0.166667,0.03759,1,0,0,0.755779,0.941606,0.152185,0.511135,0.623368,0.524827,1
0.724719,1,0,0,0,0.597889,0.125,0,0.149765,1,0,0,0.724494,0.655989,0.668246,0.343378,0.836977,0.424633,1
0.725843,0,0,1,0,0.233476,0,0,0.015412,0,0,1,0.086643,0.743683,0.717734,0.035223,0.284136,0.728119,0
0.726966,1,0,0,0,0.698417,0,0,0.069291,1,0,0,0.653778,0.96541,0.769804,0.94998,0.105954,0.396122,1
0.72809,0,0,1,0,?,0,0,0.014737,0,0,1,0.686529,0.940131,0.603533,0.893354,0.088064,0.727764,0
0.729213,0,0,1,1,0.28374,0,0,0.014737,0,0,1,0.661014,0.270635,0.745801,0.934284,0.410546,0.315605,1
0.730337,0,0,1,0,?,0,0,0.015412,0,0,1,0.417157,0.065718,0.158202,0.387977,0.733287,0.108817,0
0.731461,0,1,0,1,0.22091,0,0.166667,0.044893,0,0,1,0.66028,0.309412,0.569598,0.316467,0.605098,0.509513,1
0.732584,0,0,1,0,0.258608,0,0,0.016461,0,0,1,0.344121,0.277645,0.398657,0.537848,0.462803,0.618084,0
0.733708,0,0,1,1,?,0,0,0.015282,0,1,0,0.514395,0.089799,0.566053,0.182747,0.369852,0.72949,1
0.734831,0,0,1,1,0.22091,0,0,0.013175,0,1,0,0.202826,0.839843,0.171518,0.800494,0.942302,0.890599,0
0.735955,0,1,0,0,0.296306,0.25,0,0.143462,0,0,1,0.757486,0.896506,0.128855,0.636939,0.292229,0.170125,0
0.737079,0,0,1,0,?,0,0,0.015412,0,0,1,0.010866,0.445977,0.393644,0.204827,0.063098,0.412846,0
0.738202,0,0,1,1,0.396833,0.125,0.166667,0.030254,0,1,0,0.216315,0.210152,0.4746,0.60381,0.876027,0.778601,0
0.739326,0,1,0,0,0.28374,0,0,0.025374,0,0,1,0.129562,0.278824,0.94059,0.163181,0.497292,0.668257,0
0.740449,1,0,0,0,0.723549,0,0.333333,0.221098,1,0,0,0.737851,0.900476,0.680639,0.052807,0.382283,0.562015,0
0.741573,1,0,0,0,0.623021,0.25,0,0.260867,0,0,1,0.316611,0.872652,0.662953,0.197842,0.665277,0.423195,1
0.742697,0,0,1,0,0.497361,0,0,0.014102,1,0,0,0.954204,0.332885,0.899268,0.535915,0.222981,0.220248,0
0.74382,1,0,0,0,0.585323,0,0,0.049943,0,0,1,0.769834,0.482917,0.640421,0.751723,0.827487,0.593103,0
0.744944,0,0,1,0,0.447097,0,0,0.014631,0,0,1,0.45843,0.274784,0.505034,0.727371,0.164889,0.023031,0
0.746067,0,0,1,0,0.246042,0.125,0,0.015469,0,0,1,0.838718,0.774023,0.132011,0.156141,0.282766,0.07867,1
0.747191,0,1,0,0,0.396833,0.25,0,0.143462,0,0,1,0.925848,0.703948,0.015003,0.915637,0.855704,0.409463,0
0.748315,0,1,0,0,0.308872,0,0,0.025374,0,0,1,0.976024,0.211128,0.748331,0.70075,0.145007,0.380827,0
0.749438,0,0,1,0,?,0,0,0.015176,0,0,1,0.595381,0.805766,0.923536,0.12949,0.158318,0.31654,0
0.750562,0,0,1,0,0.535059,0,0,0.015713,0,0,1,0.615925,0.585861,0.157854,0.591472,0.877735,0.691073,0
0.751685,1,0,0,1,?,0.125,0,0.101497,0,0,1,0.124079,0.599528,0.113661,0.780268,0.471393,0.740315,1
0.752809,0,1,0,1,0.497361,0.125,0.166667,0.076123,0,0,1,0.998194,0.618589,0.144057,0.391865,0.693028,0.510086,1
0.753933,1,0,0,0,0.384267,0.125,0,0.101497,0,0,1,0.145362,0.755965,0.246386,0.371281,0.625564,0.499165,0
0.755056,0,1,0,0,0.87434,0,0,0.020495,0,0,1,0.509684,0.561234,0.053938,0.321675,0.066704,0.672745,0
0.75618,0,1,0,0,0.384267,0,0,0.025374,0,0,1,0.897646,0.259091,0.487281,0.963072,0.074498,0.603155,1
0.757303,0,1,0,0,?,0,0,0,0,0,1,0.884883,0.174909,0.620782,0.533385,0.98597,0.951678,0
0.758427,0,0,1,0,0.22091,0,0,0.015176,0,0,1,0.044907,0.62497,0.106442,0.68966,0.948624,0.036875,0
0.759551,0,0,1,0,0.302589,0,0,0.015713,0,0,1,0.596558,0.375536,0.805182,0.20341,0.128695,0.174092,0
0.760674,0,0,1,1,0.22091,0,0,0.01921,0,0,1,0.284369,0.418337,0.883449,0.696094,0.106778,0.135132,1
0.761798,0,0,1,1,0.535059,0.125,1,0.091543,0,0,1,0.975517,0.228335,0.678225,0.959139,0.975274,0.018135,0
0.762921,1,0,0,0,0.447097,0,0.166667,1,1,0,0,0.528876,0.805082,0.863175,0.411606,0.607104,0.071761,1
0.764045,0,0,1,1,?,0,0,0.015883,0,1,0,0.02529,0.828497,0.469359,0.816359,0.874531,0.355205,0
0.765169,1,0,0,0,0.334004,0,0,0.149765,1,0,0,0.362661,0.844422,0.841332,0.085324,0.023465,0.291328,1
0.766292,0,0,1,0,0.246042,0,0,0.018006,0,0,1,0.543018,0.930572,0.718856,0.423661,0.324366,0.173578,0
0.767416,0,0,1,0,0.170646,0.625,0.333333,0.091543,0,0,1,0.099077,0.159165,0.010387,0.992959,0.757218,0.99187,0
0.768539,0,1,0,0,0.748681,0.125,0.166667,0.076123,0,0,1,0.022112,0.983021,0.010918,0.001249,0.185878,0.75642,0
0.769663,0,1,0,0,0.308872,0.125,0.333333,0.081157,1,0,0,0.117521,0.525771,0.466981,0.673094,0.936627,0.013858,0
0.770787,0,0,1,0,0.170646,0.5,0.166667,0.077465,0,0,1,0.895229,0.487102,0.018347,0.921135,0.226422,0.893692,0
0.77191,0,0,1,0,0.233476,0,0,0.019852,0,0,1,0.224144,0.798016,0.771258,0.970612,0.657284,0.706402,0
0.773034,0,0,1,0,0.22091,0,0,0.015216,0,0,1,0.977915,0.330695,0.563339,0.404044,0.282614,0.482659,0
0.774157,1,0,0,1,0.183212,0,0.166667,0.412503,0,0,1,0.567074,0.418845,0.456507,0.552532,0.196824,0.52627,1
0.775281,1,0,0,0,0.384267,0.125,0,0.111257,0,0,1,0.493716,0.94785,0.09135,0.305409,0.448495,0.915646,1
0.776404,0,0,1,1,0.044986,0,0.166667,0.026188,1,0,0,0.141776,0.584612,0.314287,0.917942,0.435818,0.278648,1
0.777528,0,0,1,0,?,0,0,0.110272,0,0,1,0.800855,0.823822,0.366101,0.428638,0.027128,0.166395,1
0.778652,0,0,1,0,0.308872,0,0,0.014102,1,0,0,0.14578,0.904195,0.4257,0.748924,0.034153,0.030595,0
0.779775,1,0,0,0,0.748681,0,0,0.051822,0,0,1,0.898577,0.003029,0.323686,0.238459,0.535628,0.467812,0
0.780899,0,1,0,0,0.648153,0,0,0.02635,0,0,1,0.384426,0.142556,0.273749,0.743315,0.948298,0.818997,0
0.782022,0,0,1,0,0.547625,0,0,0.015713,0,0,1,0.967996,0.863802,0.87237,0.250405,0.824136,0.924087,0
0.783146,0,0,1,1,?,0,0,0.015094,0,1,0,0.590375,0.354146,0.854714,0.832827,0.629769,0.334394,1
0.78427,1,0,0,0,0.610455,0.125,0.166667,0.21643,1,0,0,0.597821,0.499032,0.992053,0.744615,0.358526,0.319128,0
0.785393,0,0,1,0,0.522493,0,0,0.014932,0,0,1,0.89953,0.39609,0.508247,0.921516,0.718722,0.790349,0
0.786517,1,0,0,1,0.22091,0.125,0,0.444099,1,0,0,0.959577,0.585724,0.773501,0.792943,0.924611,0.770928,1
0.78764,1,0,0,0,0.434531,0,0,0.05131,0,0,1,0.824661,0.464465,0.206386,0.979772,0.238991,0.185134,1
0.788764,0,0,1,1,0.22091,0,0.166667,0.028213,1,0,0,0.029927,0.639186,0.042341,0.897906,0.438396,0.737944,0
0.789888,0,0,1,0,0.308872,0,0,0.015111,0,1,0,0.885373,0.918996,0.280954,0.497944,0.212027,0.128296,0
0.791011,0,0,1,0,0.321438,0.125,0,0.01533,0,0,1,0.009513,0.02901,0.936433,0.820363,0.192427,0.208751,0
0.792135,0,1,0,0,0.484795,0,0,0.050749,0,0,1,0.589228,0.252345,0.026802,0.941417,0.237063,0.339253,0
0.793258,0,1,0,1,0.560191,0,0,0.02635,0,0,1,0.358173,0.08423,0.247635,0.419867,0.732533,0.700194,1
0.794382,1,0,0,0,0.522493,0,0,0.05131,0,0,1,0.713691,0.619751,0.295142,0.955415,0.933475,0.8284,1
0.795506,1,0,0,1,0.271174,0,0,0.295806,0,0,1,0.355706,0.033934,0.500086,0.547448,0.642291,0.951934,1
0.796629,0,0,1,0,?,0.125,0.166667,0.029758,1,0,0,0.812205,0.873052,0.086687,0.642963,0.208686,0.64324,1
0.797753,1,0,0,1,0.296306,0,0,0.096626,1,0,0,0.805331,0.417359,0.61703,0.215158,0.81426,0.93675,1
0.798876,1,0,0,0,?,0,0,0.051822,0,0,1,0.560095,0.540257,0.268594,0.283426,0.101099,0.902921,0
0.8,1,0,0,0,0.597889,0.125,0,0.101497,0,0,1,0.423762,0.953896,0.62685,0.420054,0.307587,0.00615,1
0.801124,0,0,1,0,0.359135,0,0,0.01851,0,0,1,0.967125,0.657584,0.872229,0.371714,0.452407,0.65409,0
0.802247,0,1,0,0,0.648153,0,0,0.025374,0,0,1,0.607315,0.688669,0.176317,0.122318,0.630808,0.659776,0
0.803371,0,0,1,0,0.233476,0,0,0.014932,0,0,1,0.613408,0.795513,0.980481,0.839704,0.887305,0.859326,0
0.804494,1,0,0,1,0.472229,0,0,0.444099,1,0,0,0.627726,0.523257,0.655255,0.968075,0.246693,0.564802,1
0.805618,0,1,0,1,0.334004,0,0,0.020495,0,0,1,0.914019,0.023683,0.983921,0.771596,0.520951,0.576464,1
0.806742,0,0,1,0,?,0,0,0.030254,0,1,0,0.894384,0.003857,0.491654,0.407026,0.272732,0.057957,0
0.807865,0,0,1,0,0.409399,0,0,0.015176,0,0,1,0.985026,0.93155,0.974312,0.84391,0.475716,0.102944,0
0.808989,0,1,0,1,0.070118,0,0.166667,0.064412,0,0,1,0.7214,0.470609,0.649919,0.88332,0.746388,0.437998,1
0.810112,0,0,1,0,0.208344,0.125,0,0.013769,0,0,1,0.969807,0.162537,0.25201,0.108487,0.668601,0.543912,0
0.811236,0,1,0,0,0.421965,0,0,0.025374,0,0,1,0.05849,0.372014,0.557322,0.775189,0.438458,0.900424,0
0.81236,0,1,0,0,0.623021,0,0,0.025374,0,0,1,0.689373,0.228987,0.350545,0.593316,0.429357,0.916085,0
0.813483,1,0,0,0,0.334004,0.125,0,0.103644,0,0,1,0.883864,0.717305,0.594868,0.724653,0.030941,0.978889,1
0.814607,0,0,1,0,0.246042,0,0,0.016908,0,0,1,0.204096,0.653527,0.627168,0.521214,0.326715,0.521488,0
0.81573,0,1,0,1,0.371701,0.375,0,0.040989,0,0,1,0.41536,0.277353,0.918633,0.933213,0.527546,0.83923,1
0.816854,0,0,1,1,?,0,0,0.015103,0,1,0,0.316563,0.729556,0.332448,0.740317,0.116276,0.915988,1
0.817978,0,1,0,0,0.308872,0.125,0,0.050749,0,0,1,0.972778,0.251097,0.726323,0.902732,0.035455,0.722239,0
0.819101,0,0,1,1,0.308872,0.125,0,0.015469,0,0,1,0.206477,0.409356,0.154947,0.22304,0.978475,0.357107,0
0.820225,1,0,0,1,0.359135,0,0,0.412503,0,0,1,0.219919,0.689724,0.151114,0.972801,0.546281,0.250211,1
0.821348,0,0,1,0,0.132948,0,0,0.036671,1,0,0,0.268351,0.012922,0.538815,0.221616,0.188694,0.143932,0
0.822472,0,1,0,0,?,0,0,0,0,0,1,0.629061,0.014735,0.751043,0.846697,0.052089,0.200048,0
0.823596,0,1,0,0,0.28374,0,0,0.025374,0,0,1,0.82141,0.603904,0.592641,0.868503,0.053954,0.758999,0
0.824719,0,1,0,0,0.28374,0,0,0.025374,0,0,1,0.343628,0.478753,0.067036,0.107612,0.259169,0.70209,0
0.825843,0,0,1,0,0.352852,0,0,0.031425,0,0,1,0.67848,0.001155,0.147115,0.67892,0.361769,0.187855,0
0.826966,0,0,1,1,0.597889,0.125,0.5,0.067096,0,0,1,0.166551,0.399358,0.946326,0.505144,0.307729,0.649089,0
0.82809,1,0,0,0,0.434531,0,0,1,1,0,0,0.596792,0.485154,0.477135,0.550436,0.716611,0.226578,1
0.829213,0,0,1,0,?,0,0,0.015412,0,0,1,0.172355,0.446444,0.270403,0.539138,0.269931,0.393652,0
0.830337,0,0,1,0,?,0,0,0.015412,0,0,1,0.388493,0.318198,0.380681,0.461003,0.988087,0.990824,0
0.831461,1,0,0,0,?,0,0,0.058556,0,0,1,0.430224,0.182522,0.387746,0.583736,0.781715,0.575189,1
0.832584,1,0,0,0,0.447097,0.125,0,0.153905,0,0,1,0.942304,0.225531,0.702332,0.142025,0.662293,0.212098,0
0.833708,1,0,0,1,0.258608,0.25,0.333333,0.512122,1,0,0,0.533349,0.443103,0.93148,0.479134,0.965608,0.148849,1
0.834831,0,0,1,0,0.296306,0.125,0,0.031425,0,0,1,0.600138,0.981668,0.003534,0.546964,0.173953,0.2477,0
0.835955,0,0,1,0,0.384267,0,0,0.015469,0,0,1,0.056577,0.000727,0.800747,0.171786,0.822212,0.389111,1
0.837079,1,0,0,0,0.87434,0.125,0.166667,0.138583,0,0,1,0.243632,0.212005,0.91476,0.948738,0.30184,0.04042,0
0.838202,0,0,1,0,0.195778,0.125,0.166667,0.039525,0,0,1,0.709926,0.281416,0.901951,0.605943,0.507349,0.809664,0
0.839326,0,1,0,1,0.371701,0,0,0.025374,0,0,1,0.075426,0.454339,0.756421,0.98054,0.433586,0.542347,1
0.840449,1,0,0,0,0.233476,0.125,0,0.103644,0,0,1,0.819763,0.696257,0.782153,0.660165,0.369815,0.578869,0
0.841573,0,0,1,0,0.384267,0,0,0.015127,0,1,0,0.428649,0.428291,0.285949,0.884977,0.948399,0.36424,0
0.842697,0,1,0,1,0.044986,0.125,0.166667,0.044893,0,0,1,0.852457,0.413523,0.541822,0.48207,0.301486,0.116589,1
0.84382,0,0,1,0,0.070118,0,0.166667,0.02435,0,0,1,0.005464,0.332646,0.917673,0.655305,0.127316,0.62772,1
0.844944,0,0,1,0,0.409399,0,0,0.018543,0,0,1,0.997083,0.128198,0.38772,0.102873,0.846995,0.133324,0
0.846067,0,0,1,0,0.28374,0,0,0.015412,0,0,1,0.731658,0.831492,0.470169,0.640289,0.88052,0.182125,0
0.847191,0,1,0,1,0.597889,0.125,0.333333,0.126872,0,0,1,0.34425,0.585939,0.879139,0.71034,0.634492,0.416556,1
0.848315,0,1,0,0,0.003141,0.125,0.166667,0.028302,0,0,1,0.919131,0.199562,0.422477,0.54061,0.179865,0.501179,1
0.849438,0,0,1,0,0.346569,0,0,0.015216,0,0,1,0.937403,0.28748,0.331799,0.424622,0.021965,0.181912,0
0.850562,0,1,0,0,0.22091,0,0,0.022447,0,0,1,0.651789,0.875543,0.806128,0.549988,0.40215,0.696697,0
0.851685,0,0,1,0,0.421965,0,0,0.015713,0,0,1,0.93092,0.937168,0.973624,0.855983,0.405406,0.788165,0
0.852809,1,0,0,1,0.409399,0,0,0.168837,0,0,1,0.252716,0.419178,0.224147,0.688091,0.824816,0.177381,1
0.853933,0,0,1,0,?,0,0,0.028302,0,0,1,0.266127,0.805765,0.295226,0.126762,0.405565,0.065335,0
0.855056,0,0,1,0,0.509927,0,0,0.013907,0,0,1,0.351641,0.583774,0.071223,0.135023,0.2706,0.540312,0
0.85618,0,0,1,0,0.246042,0,0,0.01411,1,0,0,0.67184,0.252841,0.605332,0.411996,0.139332,0.42405,1
0.857303,1,0,0,1,0.447097,0.125,0.333333,0.234224,0,0,1,0.451592,0.900352,0.831,0.608613,0.371357,0.31108,1
0.858427,0,0,1,0,0.195778,0,0,0.015176,0,0,1,0.410282,0.198048,0.087506,0.393913,0.98977,0.302065,0
0.859551,1,0,0,1,0.635587,0.125,0,0.152164,0,0,1,0.992266,0.822959,0.346929,0.525943,0.11359,0.145567,1
0.860674,1,0,0,0,?,0,0,0.077294,1,0,0,0.022277,0.343231,0.659401,0.335125,0.715594,0.360239,0
0.861798,0,0,1,1,0.377984,0,0,0.015127,0,1,0,0.725029,0.106738,0.202413,0.859467,0.239403,0.072184,0
0.862921,0,0,1,0,?,0.125,0,0.047138,0,1,0,0.377336,0.428804,0.659417,0.753628,0.386392,0.165512,0
0.864045,0,0,1,0,0.396833,0,0,0.016323,0,0,1,0.750584,0.681185,0.803936,0.235801,0.706462,0.287998,0
0.865169,0,0,1,0,0.296306,0,0,0.018543,0,0,1,0.604784,0.757995,0.828016,0.929804,0.494143,0.89233,0
0.866292,0,0,1,0,0.597889,0,0,0.01533,0,0,1,0.825239,0.840577,0.437681,0.931687,0.75917,0.925422,0
0.867416,0,1,0,1,0.710983,0,0,0.020495,0,0,1,0.971328,0.641525,0.212093,0.691449,0.674594,0.836681,0
0.868539,0,0,1,0,?,0,0,0.014102,1,0,0,0.515329,0.101886,0.46561,0.996838,0.230657,0.078297,0
0.869663,0,1,0,1,0.673285,0.125,0.5,0.044893,0,0,1,0.478468,0.302967,0.500653,0.1074,0.773821,0.26835,1
0.870787,0,0,1,0,0.22091,0,0,0.015127,0,0,1,0.471742,0.57756,0.94124,0.777315,0.481324,0.216947,0
0.87191,0,0,1,0,?,0,0,0.015127,0,1,0,0.879917,0.141489,0.898714,0.873677,0.515797,0.347184,0
0.873034,0,0,1,1,0.057552,0,0,0.02435,0,0,1,0.507614,0.176377,0.258387,0.625789,0.884544,0.931394,1
0.874157,0,0,1,0,?,0,0,0.015103,0,1,0,0.964709,0.073867,0.963719,0.298107,0.76606,0.498125,0
0.875281,1,0,0,1,0.535059,0,0.166667,0.412503,0,0,1,0.292159,0.380129,0.997869,0.566464,0.993773,0.720238,1
0.876404,0,0,1,1,0.15808,0,0,0.01411,1,0,0,0.31592,0.971613,0.864867,0.880228,0.344571,0.777434,1
0.877528,1,0,0,1,0.208344,0.125,0,0.111257,0,0,1,0.322217,0.747253,0.907685,0.132668,0.467702,0.289756,1
0.878652,1,0,0,0,0.359135,0,0,0.058556,0,0,1,0.337933,0.971754,0.280673,0.542839,0.517615,0.36901,0
0.879775,0,0,1,0,?,0.125,0.333333,0.045771,0,0,1,0.400505,0.666547,0.941461,0.514025,0.491207,0.543628,0
0.880899,0,0,1,0,0.308872,0,0,0.013761,0,0,1,0.146964,0.671226,0.623691,0.599888,0.694111,0.42487,0
0.882022,0,0,1,0,0.308872,0,0,0.014151,0,0,1,0.135665,0.224974,0.487924,0.537855,0.809745,0.128234,0
0.883146,0,0,1,1,0.22091,0,0,0.014631,0,0,1,0.940028,0.915081,0.473713,0.542446,0.465934,0.007824,1
0.88427,0,0,1,0,0.09525,0.5,0.166667,0.056848,0,1,0,0.9841,0.363092,0.350953,0.865855,0.59348,0.051813,0
0.885393,0,0,1,0,0.007288,0.125,0.333333,0.04016,0,0,1,0.696823,0.057607,0.011895,0.690342,0.964894,0.907065,1
0.886517,1,0,0,0,0.572757,0,0,0.154588,1,0,0,0.077233,0.769995,0.685263,0.112348,0.164783,0.517821,0
0.88764,0,0,1,0,?,0,0,0.015127,0,1,0,0.527,0.213182,0.878144,0.691624,0.560742,0.578834,0
0.888764,0,1,0,0,0.195778,0,0,0.050749,0,0,1,0.52017,0.216705,0.957009,0.384297,0.158925,0.70368,0
0.889888,0,0,1,1,?,1,0.333333,0.135753,0,0,1,0.652037,0.120132,0.222735,0.75529,0.195098,0.414542,0
0.891011,1,0,0,0,?,0,0,0.059914,1,0,0,0.008932,0.242776,0.081636,0.006008,0.942613,0.775635,0
0.892135,0,0,1,0,0.308872,0,0,0.015412,0,0,1,0.906463,0.816037,0.790497,0.374842,0.135451,0.957624,0
0.893258,0,1,0,0,0.484795,0,0,0.025374,0,0,1,0.493249,0.29545,0.193049,0.922867,0.088699,0.9588,0
0.894382,1,0,0,1,0.610455,0,0,0.05061,0,0,1,0.757417,0.366883,0.662057,0.141019,0.641391,0.578163,1
0.895506,0,0,1,1,0.384267,0,0,0.016949,0,0,1,0.210591,0.57402,0.018671,0.478659,0.39774,0.978508,1
0.896629,0,0,1,0,0.371701,0,0,0.01411,1,0,0,0.174551,0.405176,0.78151,0.051634,0.961975,0.470705,0
0.897753,0,0,1,1,0.371701,0.125,0.166667,0.047138,0,0,1,0.734461,0.954117,0.574229,0.929969,0.368246,0.654931,0
0.898876,0,1,0,0,0.421965,0,0,0.025374,0,0,1,0.234021,0.213539,0.62349,0.504763,0.228674,0.66592,0
0.9,0,1,0,1,0.384267,0.125,0.166667,0.051237,0,0,1,0.716119,0.457482,0.85012,0.198861,0.14731,0.867487,1
0.901124,1,0,0,0,0.132948,0.125,0.333333,0.234224,0,0,1,0.110854,0.540538,0.295059,0.908611,0.172549,0.040701,1
0.902247,0,0,1,0,0,0,0.166667,0.016623,1,0,0,0.753792,0.792322,0.337947,0.971452,0.841977,0.50887,1
0.903371,0,0,1,0,0.334004,0,0,0.013614,0,0,1,0.103194,0.254423,0.028883,0.557191,0.177378,0.073974,1
0.904494,0,0,1,0,0.384267,0,0,0.015176,0,0,1,0.297051,0.517696,0.641349,0.325231,0.639058,0.420626,0
0.905618,1,0,0,0,0.484795,0,0,0,0,0,1,0.539968,0.328151,0.40413,0.105521,0.982149,0.326958,0
0.906742,0,0,1,1,0.22091,0,0,0.015176,0,0,1,0.686426,0.38244,0.02948,0.611888,0.46726,0.643003,0
0.907865,0,1,0,0,0.484795,0,0,0.025374,0,0,1,0.850272,0.505527,0.730086,0.631378,0.366901,0.326796,0
0.908989,1,0,0,1,0.409399,0.125,0,0.103644,0,0,1,0.339457,0.354951,0.62452,0.335128,0.940362,0.621379,1
0.910112,0,0,1,0,0.321438,0,0,0.015395,0,0,1,0.718249,0.323466,0.844927,0.892708,0.395102,0.70142,0
0.911236,0,0,1,0,0.484795,0,0,0.047138,0,0,1,0.724259,0.794725,0.966351,0.244386,0.043812,0.289893,0
0.91236,0,1,0,0,0.434531,0,0,0.020495,0,0,1,0.111541,0.959362,0.118165,0.980597,0.243794,0.051237,0
0.913483,0,0,1,1,0.070118,0.5,0.333333,0.061045,0,0,1,0.110327,0.119881,0.968036,0.815559,0.4695,0.199968,0
0.914607,0,0,1,0,0.377984,0,0,0.015713,0,0,1,0.054368,0.635193,0.700217,0.127321,0.329484,0.149612,0
0.91573,1,0,0,0,?,0,0,0,0,0,1,0.153669,0.196941,0.765004,0.708801,0.664589,0.077253,0
0.916854,0,0,1,1,0.28374,0,0,0.015469,0,0,1,0.318041,0.041493,0.036142,0.957265,0.333264,0.639389,0
0.917978,0,1,0,0,0.384267,0.125,0.166667,0.072227,1,0,0,0.159505,0.51999,0.668849,0.681153,0.54019,0.375049,0
0.919101,0,0,1,0,0.535059,0,0,0.01259,0,0,1,0.722269,0.444478,0.352992,0.9656,0.842894,0.436577,0
0.920225,0,0,1,0,0.120382,0.375,0.333333,0.054457,0,0,1,0.370645,0.055876,0.363398,0.78818,0.384261,0.545646,0
0.921348,1,0,0,1,0.648153,0.125,0.166667,0.1825,0,0,1,0.479813,0.808573,0.241358,0.475417,0.662619,0.565061,1
0.922472,0,0,1,0,0.334004,0,0,0.016908,0,0,1,0.853285,0.410474,0.626233,0.534038,0.840533,0.873029,1
0.923596,1,0,0,0,0.472229,0,0,0,0,0,1,0.975106,0.404275,0.581555,0.758599,0.393204,0.127618,0
0.924719,0,0,1,1,0.334004,0,0.166667,0.02435,0,0,1,0.494366,0.718056,0.223095,0.923283,0.851378,0.801254,1
0.925843,0,0,1,0,0.019854,0.5,0.166667,0.077465,0,0,1,0.544181,0.977751,0.913554,0.40901,0.655224,0.568736,0
0.926966,0,0,1,0,?,0,0,0.013565,0,1,0,0.285743,0.371675,0.205597,0.130469,0.21742,0.752373,0
