@relation train-weka.filters.unsupervised.attribute.NumericToNominal-R24-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute var_0=a numeric
@attribute var_0=b numeric
@attribute var_0=c numeric
@attribute var_0=d numeric
@attribute var_1 numeric
@attribute var_2=b numeric
@attribute var_2=c numeric
@attribute var_2=d numeric
@attribute var_2=e numeric
@attribute var_2=f numeric
@attribute var_2=g numeric
@attribute var_2=h numeric
@attribute var_2=a numeric
@attribute var_3 numeric
@attribute var_4=c numeric
@attribute var_4=d numeric
@attribute var_4=e numeric
@attribute var_4=f numeric
@attribute var_4=g numeric
@attribute var_4=h numeric
@attribute var_4=a numeric
@attribute var_4=b numeric
@attribute var_5 numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute NewNumeric3 numeric
@attribute label {0,1}

@data
0,0,0,1,1,0,0,0,0,0,1,0,0,0.714286,0,0,0,1,0,0,0,0,0.714286,0.851128,0.246089,0.275233,0.455455,0
0,0,1,0,0.333333,0,1,0,0,0,0,0,0,0.857143,0,0,0,0,0,0,0,1,1,0.341711,0.19085,0.874597,0.272592,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0.571429,0,1,0,0,0,0,0,0,0.428571,0.69555,0.365183,0.802035,0.143932,0
0,0,0,1,0.666667,0,0,0,1,0,0,0,0,0.714286,0,0,1,0,0,0,0,0,0.571429,0.198709,0.838016,0.794237,0.327226,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0.142857,0,0,1,0,0,0,0,0,0.142857,0.680739,0.546499,0.473232,0.764231,0
0,0,0,1,0.333333,0,0,0,0,0,0,0,1,0.857143,0,0,0,0,0,0,1,0,1,0.47794,0.197328,0.948441,0.685084,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0.571429,0,0,0,0,0,0,1,0,0.571429,0.825553,0.791489,0.66324,0.160614,0
0,0,0,1,0.666667,0,0,0,0,0,0,1,0,0.285714,0,0,0,0,1,0,0,0,0.428571,0.484917,0.695443,0.47324,0.710653,0
0,0,0,1,0.666667,0,0,0,0,0,0,0,1,0.714286,0,0,0,0,0,0,1,0,0.571429,0.104042,0.678802,0.057777,0.120343,0
0,0,0,1,0.333333,1,0,0,0,0,0,0,0,0.285714,1,0,0,0,0,0,0,0,0.428571,0.408688,0.491913,0.286563,0.816664,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.825887,0.366304,0.090256,0.513806,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0.857143,0,0,0,0,1,0,0,0,1,0.553018,0.286776,0.716683,0.348752,0
0,0,1,0,0.333333,0,0,0,0,0,1,0,0,0.142857,0,0,0,1,0,0,0,0,0,0.402897,0.006003,0.993723,0.397349,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0.714286,0,0,0,0,1,0,0,0,0.571429,0.979005,0.550815,0.365349,0.286345,0
0,0,1,0,0.333333,0,0,0,0,1,0,0,0,0.714286,0,0,0,1,0,0,0,0,0.857143,0.864825,0.403903,0.019119,0.598349,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0.571429,1,0,0,0,0,0,0,0,0.428571,0.547428,0.635521,0.381366,0.904302,0
0,0,0,1,0.666667,0,0,0,1,0,0,0,0,0.571429,0,0,1,0,0,0,0,0,0.714286,0.737803,0.006823,0.620639,0.55206,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0.285714,0,1,0,0,0,0,0,0,0.428571,0.599081,0.46978,0.570427,0.789842,0
0,0,0,1,0.666667,0,0,0,0,0,0,1,0,0.285714,0,0,0,0,1,0,0,0,0.142857,0.148659,0.54822,0.658974,0.409751,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.142857,0.761398,0.800327,0.016971,0.859287,0
0,0,0,1,0.333333,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.857143,0.268414,0.935028,0.923224,0.687686,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.619642,0.182994,0.143835,0.269154,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0.857143,0,0,0,0,1,0,0,0,0.857143,0.458228,0.20757,0.522251,0.976465,0
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,0.428571,0,0,1,0,0,0,0,0,0.285714,0.240927,0.181776,0.385506,0.366128,0
0,0,1,0,0.333333,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.731082,0.654546,0.946259,0.480254,0
0,0,0,1,1,0,0,0,1,0,0,0,0,0.142857,0,0,0,1,0,0,0,0,0.142857,0.789382,0.482764,0.900728,0.070439,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.142857,0,0,0,0,1,0,0,0,0.285714,0.39248,0.415155,0.849385,0.405454,0
0,0,1,0,0.666667,0,0,0,0,0,1,0,0,0.571429,0,0,0,1,0,0,0,0,0.714286,0.720704,0.879957,0.000271,0.337192,0
0,0,0,1,1,0,0,0,0,0,1,0,0,0.857143,0,0,0,0,0,1,0,0,1,0.973438,0.150359,0.854079,0.468311,0
0,0,1,0,0.333333,0,0,0,0,0,0,1,0,0.142857,0,0,0,0,1,0,0,0,0,0.294418,0.33999,0.215617,0.590157,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.142857,0.819065,0.615343,0.928055,0.041034,0
0,0,0,1,0.333333,0,1,0,0,0,0,0,0,0.714286,1,0,0,0,0,0,0,0,0.571429,0.392087,0.602823,0.184365,0.272577,0
0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.857143,0.945993,0.215178,0.13459,0.705913,0
0,0,1,0,0.333333,1,0,0,0,0,0,0,0,0.428571,0,0,0,0,0,0,0,1,0.571429,0.879785,0.0254,0.778132,0.909501,0
0,0,1,0,0.666667,0,0,0,0,0,0,1,0,0.571429,0,0,0,0,1,0,0,0,0.571429,0.031956,0.875741,0.806964,0.237002,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0.428571,0,0,0,1,0,0,0,0,0.571429,0.003102,0.625328,0.148715,0.326188,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0.428571,0,0,0,1,0,0,0,0,0.571429,0.650784,0.811905,0.447805,0.278884,0
0,0,0,1,0.666667,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.857143,0.552953,0.53159,0.618326,0.91711,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0.142857,1,0,0,0,0,0,0,0,0.142857,0.116106,0.025043,0.904141,0.242038,0
0,0,0,1,0.666667,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.790489,0.299344,0.589645,0.110082,0
0,0,1,0,0,0,0,0,1,0,0,0,0,0.714286,0,1,0,0,0,0,0,0,0.571429,0.547037,0.611868,0.618918,0.184369,0
0,0,1,0,0.666667,0,0,0,0,0,0,1,0,0.714286,0,0,0,0,0,1,0,0,0.857143,0.369381,0.795822,0.901504,0.420058,0
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.857143,0.01913,0.216653,0.009784,0.698397,0
0,0,1,0,0,0,0,0,1,0,0,0,0,0.714286,0,0,1,0,0,0,0,0,0.857143,0.743763,0.614364,0.305966,0.737109,0
0,0,1,0,0,0,1,0,0,0,0,0,0,0.428571,0,1,0,0,0,0,0,0,0.285714,0.913875,0.208841,0.27591,0.073662,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0.285714,0,0,0,0,0,0,1,0,0.142857,0.800106,0.223623,0.992582,0.743134,0
0,0,0,1,1,0,0,0,0,0,1,0,0,0.142857,0,0,0,0,1,0,0,0,0,0.830027,0.418102,0.183628,0.253873,0
0,0,1,0,0.333333,0,1,0,0,0,0,0,0,0.714286,0,1,0,0,0,0,0,0,0.857143,0.70132,0.308976,0.33561,0.60182,0
0,0,0,1,0.333333,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.857143,0.670046,0.508845,0.63168,0.358312,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0.142857,0,0,0,0,1,0,0,0,0.142857,0.181352,0.013151,0.289982,0.316389,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0.857143,0,0,0,0,0,0,0,1,1,0.764924,0.326236,0.046841,0.787056,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0.857143,0,0,0,0,1,0,0,0,0.857143,0.778564,0.033131,0.111785,0.399664,0
0,0,0,1,0.333333,0,0,0,0,0,1,0,0,0.428571,0,0,0,1,0,0,0,0,0.428571,0.15069,0.795732,0.910715,0.179516,0
0,0,1,0,0.333333,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.857143,0.74618,0.780347,0.329057,0.750978,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0.571429,0,0,0,0,0,1,0,0,0.428571,0.359859,0.208189,0.968465,0.745856,0
0,0,0,1,0.333333,0,0,1,0,0,0,0,0,0.714286,0,0,1,0,0,0,0,0,0.571429,0.628069,0.061186,0.138664,0.884468,0
0,0,0,1,0.333333,0,0,0,0,0,1,0,0,0.285714,0,0,0,0,0,1,0,0,0.142857,0.341131,0.972546,0.920285,0.740792,0
0,0,1,0,0.333333,0,0,0,0,1,0,0,0,0.857143,0,0,1,0,0,0,0,0,0.714286,0.738165,0.984873,0.655044,0.903275,0
0,0,0,1,0.666667,0,0,0,0,0,0,0,1,0.714286,0,0,0,0,0,0,0,1,0.714286,0.370589,0.168141,0.646369,0.099324,0
0,0,0,1,0.333333,0,0,0,0,0,0,0,1,0.571429,0,0,0,0,0,0,1,0,0.714286,0.031777,0.055723,0.686606,0.864191,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0.428571,0,0,1,0,0,0,0,0,0.285714,0.067708,0.478671,0.266174,0.503929,0
0,0,1,0,0.333333,0,0,0,0,0,0,1,0,0.428571,0,0,0,0,0,1,0,0,0.571429,0.107107,0.656824,0.965552,0.427272,0
0,0,0,1,0.666667,0,0,0,0,0,0,1,0,0.142857,0,0,0,0,0,1,0,0,0,0.879434,0.339847,0.582752,0.402737,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0.142857,0,0,0,0,0,1,0,0,0,0.325219,0.382161,0.006913,0.934965,0
0,0,0,1,0.666667,0,0,1,0,0,0,0,0,0.714286,1,0,0,0,0,0,0,0,0.714286,0.645628,0.382753,0.712937,0.748228,0
0,0,1,0,0.666667,0,0,0,1,0,0,0,0,0.571429,0,0,0,1,0,0,0,0,0.571429,0.28677,0.924226,0.022579,0.315259,0
0,0,0,1,0.666667,0,0,0,1,0,0,0,0,0.571429,0,1,0,0,0,0,0,0,0.714286,0.109148,0.50496,0.954163,0.475981,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0.428571,0,0,0,0,1,0,0,0,0.571429,0.153771,0.474139,0.566105,0.453416,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0.857143,0,0,0,0,0,1,0,0,1,0.483856,0.151411,0.188694,0.993009,0
0,0,1,0,0.666667,0,0,0,0,0,1,0,0,0.142857,0,0,0,0,0,1,0,0,0.142857,0.554654,0.841311,0.834063,0.926786,0
0,0,0,1,0.333333,1,0,0,0,0,0,0,0,0.571429,0,0,0,0,0,0,1,0,0.714286,0.443826,0.637123,0.37606,0.195202,0
0,0,0,1,1,0,1,0,0,0,0,0,0,0.142857,0,1,0,0,0,0,0,0,0.142857,0.060943,0.749686,0.799742,0.247265,0
0,0,0,1,0.333333,0,0,0,0,0,0,0,1,0.285714,0,0,0,0,0,0,0,1,0.428571,0.147038,0.593722,0.934452,0.783418,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0.285714,0,0,0,1,0,0,0,0,0.428571,0.473796,0.01758,0.604958,0.005903,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0.285714,0,1,0,0,0,0,0,0,0.285714,0.156839,0.871854,0.061898,0.897748,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0.571429,0,0,1,0,0,0,0,0,0.428571,0.408699,0.578171,0.885767,0.564212,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0.857143,0,0,0,1,0,0,0,0,1,0.374449,0.481496,0.297957,0.339496,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0.142857,0,0,0,1,0,0,0,0,0,0.916608,0.54764,0.957852,0.186689,0
0,1,0,0,0.333333,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.142857,0.3458,0.402202,0.876749,0.900385,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0.714286,0,0,0,0,0,0,1,0,0.571429,0.129802,0.79803,0.037382,0.759099,0
0,0,0,1,0.333333,0,1,0,0,0,0,0,0,0.857143,0,1,0,0,0,0,0,0,0.857143,0.555978,0.34532,0.67208,0.568545,0
0,0,1,0,0.333333,0,1,0,0,0,0,0,0,0.714286,1,0,0,0,0,0,0,0,0.857143,0.170741,0.741824,0.923103,0.487048,0
0,0,0,1,0.666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.574564,0.800191,0.785452,0.630798,0
0,0,1,0,0.333333,0,0,0,0,0,0,1,0,0.428571,0,0,0,0,1,0,0,0,0.571429,0.812201,0.285285,0.81546,0.219357,0
0,0,0,1,0.666667,0,0,0,0,0,1,0,0,0.857143,0,0,0,0,1,0,0,0,1,0.165141,0.946396,0.077736,0.940768,0
0,0,1,0,0.333333,0,0,0,0,1,0,0,0,0.571429,0,0,1,0,0,0,0,0,0.428571,0.62698,0.157598,0.198519,0.290805,0
0,0,0,1,0.666667,0,1,0,0,0,0,0,0,0.857143,1,0,0,0,0,0,0,0,0.714286,0.722257,0.264041,0.195294,0.872372,0
0,0,0,1,0.666667,0,0,0,0,1,0,0,0,0.857143,0,0,1,0,0,0,0,0,0.857143,0.615438,0.072828,0.960481,0.028731,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0.428571,0,1,0,0,0,0,0,0,0.285714,0.649124,0.924152,0.891325,0.728187,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0.285714,0,0,0,1,0,0,0,0,0.142857,0.549174,0.431741,0.178559,0.318066,0
0,0,0,1,1,0,0,0,0,0,1,0,0,0.857143,0,0,0,0,0,1,0,0,0.714286,0.539334,0.291175,0.693223,0.622258,0
0,0,0,1,0.666667,0,0,0,0,0,1,0,0,0.571429,0,0,0,1,0,0,0,0,0.428571,0.519096,0.520504,0.244005,0.86929,0
0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.857143,0.275865,0.119638,0.216719,0.106852,0
0,0,1,0,0,1,0,0,0,0,0,0,0,0.857143,1,0,0,0,0,0,0,0,0.857143,0.426194,0.413313,0.253071,0.083873,0
0,0,0,1,0,0,1,0,0,0,0,0,0,0.428571,0,1,0,0,0,0,0,0,0.285714,0.410677,0.277,0.677597,0.062712,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.142857,0.40327,0.035961,0.839674,0.661715,0
0,0,1,0,0.333333,0,0,0,0,0,0,0,1,0.142857,0,0,0,0,0,0,1,0,0,0.438156,0.074701,0.401765,0.622321,0
0,1,0,0,0.333333,0,0,0,0,0,1,0,0,0.428571,0,0,0,0,0,1,0,0,0.428571,0.405925,0.097398,0.875562,0.345126,0
0,0,1,0,0.333333,1,0,0,0,0,0,0,0,0.857143,1,0,0,0,0,0,0,0,0.857143,0.825712,0.539478,0.384453,0.145724,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0.571429,0,0,0,1,0,0,0,0,0.428571,0.461077,0.846291,0.713745,0.44387,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0.857143,0,0,0,0,1,0,0,0,0.714286,0.914785,0.206942,0.19933,0.518429,0
0,0,0,1,0.666667,0,0,0,0,0,0,0,1,0.714286,0,0,0,0,0,0,0,1,0.571429,0.311287,0.859636,0.900993,0.035803,0
0,0,0,1,0.666667,0,0,1,0,0,0,0,0,0.857143,0,0,1,0,0,0,0,0,0.714286,0.055568,0.269473,0.808317,0.290924,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0.571429,0,0,0,0,1,0,0,0,0.571429,0.443189,0.320444,0.535155,0.987653,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0.714286,0,0,1,0,0,0,0,0,0.714286,0.588704,0.160455,0.072873,0.429334,0
0,0,0,1,0.666667,0,0,0,1,0,0,0,0,0.857143,0,0,0,1,0,0,0,0,0.857143,0.738285,0.491528,0.693112,0.190446,0
0,0,1,0,0,0,0,0,1,0,0,0,0,0.428571,0,1,0,0,0,0,0,0,0.285714,0.53726,0.906879,0.017543,0.696765,0
0,1,0,0,0.333333,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.142857,0.234406,0.342431,0.605116,0.654132,0
0,0,0,1,0.333333,0,0,1,0,0,0,0,0,0.714286,0,0,1,0,0,0,0,0,0.714286,0.122234,0.832349,0.146547,0.934844,0
0,0,0,1,0.333333,0,0,0,0,0,0,1,0,0.428571,0,0,0,0,0,1,0,0,0.285714,0.7361,0.536526,0.501316,0.355936,0
0,0,1,0,0.333333,1,0,0,0,0,0,0,0,0.714286,0,0,0,0,0,0,0,1,0.571429,0.464907,0.442528,0.364182,0.765002,0
0,0,1,0,0.333333,0,0,0,0,0,0,1,0,0.285714,0,0,0,0,0,1,0,0,0.428571,0.262253,0.235304,0.306244,0.986955,0
0,0,1,0,0.666667,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.857143,0.089293,0.575043,0.299836,0.479029,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0.714286,0,0,0,0,1,0,0,0,0.571429,0.569197,0.426907,0.607042,0.99155,0
0,0,0,1,0.333333,0,0,1,0,0,0,0,0,0.714286,1,0,0,0,0,0,0,0,0.714286,0.087983,0.145888,0.088379,0.13843,0
0,0,0,1,0.666667,1,0,0,0,0,0,0,0,0.571429,1,0,0,0,0,0,0,0,0.714286,0.237612,0.735915,0.571216,0.544048,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0.428571,0,0,0,0,0,0,0,1,0.571429,0.064664,0.074356,0.906721,0.152111,0
0,0,1,0,0,0,1,0,0,0,0,0,0,0.285714,0,1,0,0,0,0,0,0,0.428571,0.061478,0.921426,0.739691,0.357297,0
0,0,0,1,0.333333,0,1,0,0,0,0,0,0,0.428571,1,0,0,0,0,0,0,0,0.571429,0.21659,0.218531,0.817312,0.851927,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0.285714,0,0,0,0,0,1,0,0,0.285714,0.727384,0.520464,0.87096,0.467594,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0.714286,0,0,1,0,0,0,0,0,0.857143,0.170287,0.403366,0.719377,0.835635,0
0,0,0,1,0.666667,0,0,0,0,0,1,0,0,0.571429,0,0,0,0,0,1,0,0,0.714286,0.022454,0.343745,0.262087,0.390532,0
0,0,0,1,0.333333,0,0,0,0,0,1,0,0,0.857143,0,0,0,0,1,0,0,0,1,0.433776,0.873388,0.458649,0.096758,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.142857,0.059183,0.780821,0.222377,0.292284,0
0,0,0,1,0.333333,0,1,0,0,0,0,0,0,0.857143,1,0,0,0,0,0,0,0,0.714286,0.578589,0.752053,0.396401,0.210923,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0.142857,0,0,0,1,0,0,0,0,0.285714,0.25546,0.121653,0.625458,0.070859,0
0,0,0,1,1,0,0,0,1,0,0,0,0,0.142857,0,0,1,0,0,0,0,0,0,0.514872,0.339784,0.988544,0.098174,0
0,0,0,1,0.666667,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.857143,0.058061,0.351629,0.715591,0.491865,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0.857143,0,0,0,0,0,0,0,1,0.857143,0.472838,0.332729,0.175574,0.130811,0
0,0,1,0,0.333333,0,1,0,0,0,0,0,0,0.571429,1,0,0,0,0,0,0,0,0.714286,0.647892,0.127062,0.593958,0.773308,0
0,0,0,1,0.666667,0,0,0,0,1,0,0,0,0.285714,0,0,0,0,1,0,0,0,0.142857,0.553869,0.294259,0.634163,0.606284,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0.428571,1,0,0,0,0,0,0,0,0.285714,0.115264,0.888198,0.060735,0.263955,0
0,0,1,0,0.333333,0,1,0,0,0,0,0,0,0.571429,0,0,0,0,0,0,0,1,0.714286,0.964534,0.961246,0.191151,0.854661,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0.142857,0,0,0,1,0,0,0,0,0,0.843479,0.316779,0.738714,0.109797,0
0,0,0,1,0.666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.296818,0.217158,0.950743,0.500215,0
0,0,0,1,0.666667,0,0,0,0,1,0,0,0,0.142857,0,0,0,1,0,0,0,0,0,0.089018,0.595166,0.654264,0.053145,0
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,0.714286,0,0,0,1,0,0,0,0,0.571429,0.467828,0.81398,0.935682,0.646659,0
0,1,0,0,0.333333,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.996588,0.174074,0.701408,0.758876,0
0,0,0,1,1,0,0,0,0,0,1,0,0,0.857143,0,0,0,0,1,0,0,0,0.714286,0.182271,0.175018,0.293176,0.005548,0
0,0,1,0,0,0,0,0,1,0,0,0,0,0.142857,0,0,0,0,0,0,1,0,0,0.537349,0.005951,0.664801,0.312385,0
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.857143,0.030975,0.860602,0.36637,0.237397,0
0,0,0,1,0.666667,0,0,0,0,0,1,0,0,0.285714,0,0,0,0,0,1,0,0,0.428571,0.108556,0.451012,0.727386,0.783747,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0.571429,0,0,0,1,0,0,0,0,0.571429,0.588743,0.528723,0.182132,0.025035,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.142857,0.782935,0.312985,0.638515,0.002646,0
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.857143,0.124815,0.472633,0.15595,0.648728,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0.714286,0,0,0,0,0,0,1,0,0.857143,0.446055,0.711578,0.968305,0.938574,0
0,0,0,1,0.333333,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.857143,0.789216,0.067448,0.064706,0.082603,0
0,0,1,0,0.666667,0,0,0,0,0,0,1,0,0.428571,0,0,0,0,1,0,0,0,0.428571,0.309982,0.74872,0.124028,0.330865,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0.714286,1,0,0,0,0,0,0,0,0.714286,0.388287,0.707771,0.588113,0.881908,0
0,0,0,1,0.333333,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.541492,0.17558,0.054301,0.463063,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0.285714,1,0,0,0,0,0,0,0,0.285714,0.112662,0.068382,0.969605,0.380633,0
0,1,0,0,0.333333,0,0,0,0,0,1,0,0,0.714286,0,0,0,1,0,0,0,0,0.714286,0.993139,0.517426,0.816859,0.226176,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0.571429,0,0,0,1,0,0,0,0,0.714286,0.830978,0.770009,0.597446,0.969022,0
0,0,1,0,0,0,1,0,0,0,0,0,0,0.428571,0,0,0,0,0,0,0,1,0.571429,0.275435,0.363329,0.435701,0.865337,0
0,0,0,1,0.666667,0,0,1,0,0,0,0,0,0.714286,0,0,1,0,0,0,0,0,0.714286,0.812609,0.782231,0.556855,0.470522,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0.571429,0,1,0,0,0,0,0,0,0.571429,0.658444,0.777763,0.723387,0.054411,0
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.857143,0.992692,0.145526,0.453914,0.88768,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0.428571,0,1,0,0,0,0,0,0,0.285714,0.541069,0.041112,0.994255,0.193076,0
0,0,0,1,0.666667,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.142857,0.142731,0.844505,0.062051,0.036531,0
0,0,1,0,0.333333,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0.476295,0.176139,0.844361,0.070898,0
0,0,1,0,0,0,1,0,0,0,0,0,0,0.571429,0,1,0,0,0,0,0,0,0.428571,0.560064,0.914365,0.591872,0.839009,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0.142857,1,0,0,0,0,0,0,0,0.285714,0.990695,0.967428,0.423904,0.292955,0
0,0,0,1,0.666667,1,0,0,0,0,0,0,0,0.714286,0,0,0,0,0,0,0,1,0.571429,0.139471,0.112583,0.635129,0.292906,0
0,0,1,0,0.333333,0,0,1,0,0,0,0,0,0.428571,0,1,0,0,0,0,0,0,0.571429,0.686458,0.430843,0.87793,0.111521,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0.142857,0,1,0,0,0,0,0,0,0,0.940198,0.737891,0.083602,0.388915,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0.285714,0,0,0,0,0,1,0,0,0.142857,0.364241,0.940025,0.881084,0.55835,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0.428571,0,0,0,0,0,1,0,0,0.285714,0.611696,0.428561,0.573674,0.494286,0
0,0,0,1,0,0,1,0,0,0,0,0,0,0.714286,0,0,0,0,0,0,0,1,0.714286,0.155103,0.466968,0.442207,0.022084,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0.857143,0,0,1,0,0,0,0,0,0.857143,0.291333,0.022028,0.257389,0.972629,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0.142857,0,1,0,0,0,0,0,0,0.285714,0.899825,0.643701,0.404547,0.665332,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0.857143,0,0,0,0,0,1,0,0,0.714286,0.837383,0.807884,0.950759,0.059392,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0.428571,1,0,0,0,0,0,0,0,0.571429,0.263876,0.602106,0.317367,0.325932,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.714286,0,0,0,0,1,0,0,0,0.857143,0.51055,0.756279,0.960123,0.262541,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0.142857,0,0,1,0,0,0,0,0,0,0.326331,0.798902,0.604734,0.796942,0
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.467336,0.553751,0.137313,0.807993,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0.285714,0,0,0,0,1,0,0,0,0.142857,0.630993,0.282833,0.207273,0.629876,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.142857,0.678501,0.528526,0.964435,0.899302,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0.428571,0,0,0,0,0,0,1,0,0.571429,0.93803,0.111086,0.122658,0.855742,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0.857143,0,0,1,0,0,0,0,0,0.857143,0.135933,0.797312,0.719022,0.81116,0
0,0,0,1,0.333333,0,0,1,0,0,0,0,0,0.857143,1,0,0,0,0,0,0,0,0.857143,0.164378,0.871968,0.520633,0.26838,0
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,0.571429,0,0,0,1,0,0,0,0,0.714286,0.461174,0.215618,0.020362,0.086221,0
