@relation anneal-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute family=- numeric
@attribute family=GB numeric
@attribute family=GK numeric
@attribute family=GS numeric
@attribute family=TN numeric
@attribute family=ZA numeric
@attribute family=ZF numeric
@attribute family=ZH numeric
@attribute family=ZM numeric
@attribute family=ZS numeric
@attribute product-type=C numeric
@attribute product-type=H numeric
@attribute product-type=G numeric
@attribute steel=- numeric
@attribute steel=R numeric
@attribute steel=A numeric
@attribute steel=U numeric
@attribute steel=K numeric
@attribute steel=M numeric
@attribute steel=S numeric
@attribute steel=W numeric
@attribute steel=V numeric
@attribute carbon numeric
@attribute hardness numeric
@attribute temper_rolling=T numeric
@attribute condition=- numeric
@attribute condition=S numeric
@attribute condition=A numeric
@attribute condition=X numeric
@attribute formability=- numeric
@attribute formability=1 numeric
@attribute formability=2 numeric
@attribute formability=3 numeric
@attribute formability=4 numeric
@attribute formability=5 numeric
@attribute strength numeric
@attribute non-ageing=N numeric
@attribute surface-finish=- numeric
@attribute surface-finish=P numeric
@attribute surface-finish=M numeric
@attribute surface-quality=- numeric
@attribute surface-quality=D numeric
@attribute surface-quality=E numeric
@attribute surface-quality=F numeric
@attribute surface-quality=G numeric
@attribute enamelability=- numeric
@attribute enamelability=1 numeric
@attribute enamelability=2 numeric
@attribute enamelability=3 numeric
@attribute enamelability=4 numeric
@attribute enamelability=5 numeric
@attribute bc=Y numeric
@attribute bf=Y numeric
@attribute bt=Y numeric
@attribute bw/me=- numeric
@attribute bw/me=B numeric
@attribute bw/me=M numeric
@attribute bl=Y numeric
@attribute m=Y numeric
@attribute chrom=C numeric
@attribute phos=P numeric
@attribute cbond=Y numeric
@attribute marvi=Y numeric
@attribute exptl=Y numeric
@attribute ferro=Y numeric
@attribute corr=Y numeric
@attribute blue/bright/varn/clean=- numeric
@attribute blue/bright/varn/clean=B numeric
@attribute blue/bright/varn/clean=R numeric
@attribute blue/bright/varn/clean=V numeric
@attribute blue/bright/varn/clean=C numeric
@attribute lustre=Y numeric
@attribute jurofm=Y numeric
@attribute s=Y numeric
@attribute p=Y numeric
@attribute shape=SHEET numeric
@attribute thick numeric
@attribute width numeric
@attribute len numeric
@attribute oil=- numeric
@attribute oil=Y numeric
@attribute oil=N numeric
@attribute bore=0 numeric
@attribute bore=500 numeric
@attribute bore=600 numeric
@attribute bore=760 numeric
@attribute packing=- numeric
@attribute packing=1 numeric
@attribute packing=2 numeric
@attribute packing=3 numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute NewNumeric3 numeric
@attribute NewNumeric4 numeric
@attribute NewNumeric5 numeric
@attribute NewNumeric6 numeric
@attribute NewNumeric7 numeric
@attribute NewNumeric8 numeric
@attribute NewNumeric9 numeric
@attribute NewNumeric10 numeric
@attribute NewNumeric11 numeric
@attribute NewNumeric12 numeric
@attribute NewNumeric13 numeric
@attribute NewNumeric14 numeric
@attribute NewNumeric15 numeric
@attribute NewNumeric16 numeric
@attribute NewNumeric17 numeric
@attribute class {1,2,3,4,5,U}

@data
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.202128,0.04918,0,?,?,?,1,0,0,0,?,?,?,?,0.64409,0.648748,0.570198,0.768354,0.658839,0.693359,0.797542,0.961396,0.564111,0.296829,0.792137,0.001888,0.72498,0.20778,0.675923,0.247875,0.175978,0.67244,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,0,0,0.785714,0,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.547872,0.590164,0,?,?,?,0,1,0,0,?,?,?,?,0.128297,0.315926,0.139724,0.104632,0.54646,0.783023,0.660221,0.422578,0.64813,0.490951,0.760914,0.930771,0.259086,0.375202,0.002054,0.093312,0.994356,0.382255,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,0,?,?,?,0,0,0,1,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.202128,0.865574,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.407193,0.481626,0.29374,0.935488,0.741978,0.455697,0.426647,0.783792,0.974047,0.912983,0.317834,0.02157,0.414167,0.077542,0.336858,0.238714,0.825924,0.800999,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0.857143,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.281915,0.714754,0,?,?,?,1,0,0,0,?,?,?,?,0.328603,0.568893,0.757126,0.92699,0.704105,0.659431,0.769361,0.745214,0.040736,0.275266,0.214499,0.089337,0.2129,0.534577,0.746062,0.572029,0.202724,0.805508,2
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.148936,0.032787,0,?,?,?,1,0,0,0,?,?,?,?,0.150666,0.196358,0.041512,0.554014,0.608955,0.998765,0.828936,0.958312,0.727456,0.544669,0.291136,0.013294,0.043693,0.303627,0.317032,0.476611,0.181779,0.976965,5
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,0,0,0.785714,0,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.202128,0.590164,0,?,?,?,1,0,0,0,?,?,?,?,0.479922,0.71009,0.469447,0.38971,0.353556,0.057758,0.296201,0.733148,0.297128,0.73821,0.588617,0.905086,0.535408,0.188234,0.758993,0.789313,0.459859,0.898949,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,0,?,?,?,0,0,0,1,0,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.255319,0.4,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.68669,0.622102,0.782208,0.541638,0.807462,0.687009,0.561441,0.376933,0.088031,0.621282,0.944691,0.087454,0.903685,0.859131,0.488516,0.346486,0.087353,0.041371,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0.057143,0,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.202128,0.740984,0,?,?,?,1,0,0,0,?,?,?,?,0.21835,0.27595,0.854286,0.892735,0.7902,0.727453,0.733939,0.204513,0.115531,0.024724,0.481649,0.565466,0.507038,0.886646,0.245754,0.973998,0.144612,0.550314,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0.529412,?,0,1,0,0,?,?,?,?,?,?,0,?,?,?,?,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.122074,0.865574,0.155738,0,0,1,1,0,0,0,?,?,?,?,0.401259,0.300428,0.605732,0.549974,0.94223,0.170807,0.792468,0.896093,0.847299,0.861304,0.25842,0.935441,0.951715,0.011142,0.455807,0.781954,0.485951,0.455083,3
?,?,?,?,?,?,?,?,?,?,0,0,0,?,?,?,?,?,?,?,?,?,0,0.588235,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,0,0.255585,0.4,0,?,?,?,1,0,0,0,?,?,?,?,0.112956,0.656178,0.114365,0.00595,0.364486,0.82398,0.979878,0.813319,0.683789,0.67653,0.486487,0.496627,0.933049,0.157539,0.656798,0.754666,0.480219,0.021692,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.042553,0.245902,0.12541,?,?,?,1,0,0,0,?,?,?,?,0.763749,0.652332,0.000585,0.600877,0.86554,0.321462,0.713973,0.087523,0.003356,0.725678,0.100796,0.017151,0.524338,0.788016,0.460347,0.534925,0.602855,0.926857,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,0,0,0.642857,0,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.335106,0.419672,0,?,?,?,1,0,0,0,?,?,?,?,0.699181,0.114245,0.658793,0.884618,0.3185,0.062822,0.616556,0.557457,0.554627,0.719342,0.592088,0.796426,0.452161,0.618042,0.742977,0.470195,0.486405,0.876544,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0.5,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.361968,0.399934,0,?,?,?,1,0,0,0,?,?,?,?,0.724152,0.650641,0.814738,0.948933,0.887325,0.917046,0.830404,0.830316,0.986624,0.942686,0.006928,0.576872,0.112355,0.757736,0.343309,0.976546,0.291244,0.354758,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.588235,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,0,?,0,1,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.095745,0.819672,1,?,?,?,1,0,0,0,?,?,?,?,0.460404,0.508412,0.124382,0.08536,0.33301,0.484993,0.120316,0.069428,0.092315,0.925919,0.020371,0.532515,0.4699,0.82403,0.167891,0.971704,0.895659,0.546111,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.361436,0.865574,1,?,?,?,1,0,0,0,?,?,?,?,0.63973,0.953773,0.226815,0.658763,0.8058,0.327048,0.563103,0.353008,0.04901,0.050515,0.301112,0.122713,0.287847,0.16806,0.699149,0.997287,0.757504,0.642411,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,0,0.015957,0.4,0,?,?,?,1,0,0,0,?,?,?,?,0.866723,0.195149,0.404518,0.633171,0.225078,0.904797,0.099015,0.207254,0.418123,0.820747,0.790594,0.496233,0.287606,0.823849,0.816561,0.986105,0.404427,0.810021,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.122074,0.4,0,?,?,?,1,0,0,0,?,?,?,?,0.471488,0.110157,0.074896,0.086041,0.751952,0.44086,0.223668,0.878442,0.718956,0.244543,0.47954,0.39244,0.2509,0.183708,0.154141,0.805376,0.355553,0.979803,3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,0,0.361702,0.8,0,?,?,?,1,0,0,0,?,?,?,?,0.631734,0.078221,0.976791,0.468279,0.881832,0.435714,0.477992,0.085161,0.021246,0.161166,0.214496,0.968857,0.831079,0.396332,0.944135,0.421059,0.056734,0.322349,5
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0.5,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.361702,0.399934,0,?,?,?,1,0,0,0,?,?,?,?,0.24572,0.00214,0.567029,0.557515,0.189809,0.988438,0.680131,0.974314,0.66726,0.063433,0.63309,0.622512,0.000091,0.546678,0.162144,0.060522,0.769647,0.112989,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,0,0,1,0,0,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.255319,0.4,1,?,?,?,1,0,0,0,?,?,?,?,0.056137,0.654431,0.700401,0.586247,0.817767,0.221778,0.527005,0.211878,0.097332,0.204867,0.592848,0.928829,0.872064,0.37191,0.469465,0.206953,0.640776,0.577076,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.042553,0.865574,0.030738,?,?,?,1,0,0,0,?,?,?,?,0.187044,0.164075,0.730528,0.058069,0.919356,0.211055,0.966618,0.068814,0.92718,0.601431,0.210661,0.137324,0.823158,0.482829,0.824104,0.82377,0.691312,0.967814,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0.823529,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.148936,0.4,0,?,?,?,1,0,0,0,?,?,?,?,0.6912,0.200949,0.290555,0.275506,0.700937,0.639485,0.75076,0.839033,0.228568,0.055201,0.607734,0.906897,0.781319,0.26088,0.035779,0.393562,0.71825,0.375857,3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.095745,0.399934,0.000205,?,?,?,1,0,0,0,?,?,?,?,0.496698,0.98132,0.946401,0.651773,0.590032,0.555893,0.670125,0.353421,0.167217,0.993857,0.600238,0.88209,0.652948,0.081218,0.008293,0.254575,0.038391,0.739895,5
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.468085,0.983607,0.854508,?,?,?,1,0,0,0,?,?,?,?,0.57568,0.949343,0.869397,0.853611,0.807663,0.779228,0.951782,0.96288,0.227229,0.763399,0.284712,0.380686,0.65374,0.644278,0.934306,0.247424,0.301703,0.936175,2
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.588235,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.042553,0.865574,0,?,?,?,1,0,0,0,?,?,?,?,0.473531,0.055222,0.560773,0.689075,0.050177,0.690266,0.167316,0.463879,0.626102,0.888589,0.837912,0.535517,0.838592,0.682209,0.475061,0.842574,0.862844,0.216365,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.361702,0.983607,0.12541,?,?,?,1,0,0,0,?,?,?,?,0.976513,0.197889,0.341682,0.206802,0.635891,0.965438,0.216748,0.66973,0.828887,0.660743,0.935173,0.191022,0.104033,0.420544,0.616582,0.030475,0.246979,0.259435,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,0,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0.442857,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.601064,0.836,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.554977,0.203723,0.866896,0.583743,0.8314,0.659611,0.679771,0.905567,0.3869,0.488401,0.244316,0.257349,0.042992,0.026246,0.792855,0.22428,0.348829,0.654514,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.361702,1,0.12541,?,?,?,1,0,0,0,?,?,?,?,0.896614,0.826422,0.848278,0.247051,0.834093,0.431061,0.176053,0.66871,0.441983,0.593962,0.181598,0.959411,0.145699,0.045087,0.307326,0.981357,0.135779,0.266207,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.12234,0.399934,0.854508,?,?,?,1,0,0,0,?,?,?,?,0.891449,0.658032,0.709373,0.080844,0.196729,0.447947,0.667835,0.170932,0.890778,0.527352,0.933462,0.951055,0.295101,0.037196,0.571564,0.303827,0.713707,0.008227,3
0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,0,0,?,0,0,1,0,0,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,0,0.069149,0.163934,0,?,?,?,1,0,0,0,?,?,?,?,0.602383,0.596926,0.211706,0.11656,0.185609,0.024709,0.641243,0.915105,0.337197,0.343522,0.017019,0.889399,0.336572,0.350063,0.172123,0.767844,0.787677,0.499827,5
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.021543,0.4,0,?,?,?,1,0,0,0,?,?,?,?,0.259976,0.012894,0.576472,0.481005,0.467555,0.540301,0.29127,0.884342,0.970846,0.228983,0.940697,0.153393,0.699099,0.142524,0.934704,0.472123,0.392014,0.665224,3
?,?,?,?,?,?,?,?,?,?,0,0,0,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.12234,0.865574,0,?,?,?,1,0,0,0,?,?,?,?,0.069017,0.948289,0.105316,0.591795,0.627582,0.997743,0.636107,0.19332,0.493096,0.517213,0.854919,0.644102,0.800934,0.388123,0.592812,0.332192,0.5614,0.8997,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.12234,0.098361,0.12541,?,?,?,1,0,0,0,?,?,?,?,0.471525,0.391312,0.316909,0.23639,0.786722,0.333723,0.529127,0.103648,0.22266,0.884907,0.174541,0.300274,0.932451,0.967129,0.203754,0.200187,0.606064,0.136418,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.015957,0.8,1,?,?,?,1,0,0,0,?,?,?,?,0.543478,0.725055,0.651332,0.667406,0.179155,0.493766,0.904575,0.400585,0.803768,0.630365,0.686872,0.208013,0.821231,0.006575,0.358344,0.61074,0.281948,0.252139,U
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.468085,0.4,0.12541,?,?,?,1,0,0,0,?,?,?,?,0.931341,0.094121,0.544239,0.690277,0.073808,0.396758,0.071807,0.107978,0.220289,0.189431,0.511399,0.162276,0.450976,0.078464,0.475948,0.170161,0.306731,0.323267,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.361436,0.4,1,?,?,?,1,0,0,0,?,?,?,?,0.38301,0.417722,0.282881,0.735004,0.205353,0.344423,0.202221,0.050837,0.499676,0.909215,0.782691,0.763275,0.431676,0.527373,0.990012,0.074957,0.963148,0.439256,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.12234,0.8,0,?,?,?,1,0,0,0,?,?,?,?,0.672775,0.720665,0.37502,0.494802,0.683463,0.63689,0.274985,0.607685,0.935567,0.869195,0.122644,0.693385,0.261414,0.207686,0.141076,0.401412,0.504107,0.079839,3
0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,0,0,?,0,0,1,0,0,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,0,0.148936,0.032787,0,?,?,?,1,0,0,0,?,?,?,?,0.941302,0.036084,0.991247,0.112537,0.651077,0.163142,0.058049,0.202801,0.434702,0.585411,0.841397,0.638911,0.841512,0.983508,0.987345,0.413176,0.484482,0.525354,5
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.361436,0.4,1,?,?,?,1,0,0,0,?,?,?,?,0.002444,0.368869,0.386124,0.410409,0.188844,0.401228,0.298138,0.325098,0.72294,0.456357,0.550356,0.39296,0.220656,0.024829,0.403377,0.529371,0.200084,0.783353,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.148936,0.865574,0.155943,?,?,?,1,0,0,0,?,?,?,?,0.544943,0.687292,0.521984,0.927135,0.743894,0.522339,0.229368,0.607083,0.350396,0.087321,0.131284,0.326106,0.567501,0.843843,0.504574,0.950564,0.026539,0.045483,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,0,1,0,?,?,?,?,?,?,?,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.122074,0.8,1,?,?,?,1,0,0,0,?,?,?,?,0.868207,0.051353,0.572148,0.765702,0.779565,0.407832,0.039628,0.313655,0.393534,0.269701,0.130977,0.543625,0.075625,0.105641,0.551341,0.501151,0.483571,0.530298,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.588235,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.042553,0.8,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.529565,0.286775,0.682151,0.507549,0.184831,0.199856,0.764945,0.364196,0.342662,0.577747,0.943424,0.393404,0.863186,0.046137,0.847477,0.589489,0.371206,0.592251,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,0,0,0.642857,0,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,0,0.095745,0.590164,0,?,?,?,1,0,0,0,?,?,?,?,0.19131,0.898772,0.635567,0.837884,0.98719,0.183337,0.625816,0.20821,0.2194,0.790079,0.105422,0.356743,0.868985,0.19348,0.051266,0.464722,0.853935,0.384795,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.588235,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.095745,0.013115,0,?,?,?,1,0,0,0,?,?,?,?,0.888059,0.592838,0.675802,0.501943,0.023111,0.086818,0.440266,0.788722,0.526646,0.737884,0.625382,0.882804,0.396733,0.451911,0.216541,0.143212,0.130704,0.934701,3
