@relation titanic-train-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute passengerId numeric
@attribute pclass=1 numeric
@attribute pclass=2 numeric
@attribute pclass=3 numeric
@attribute sex=female numeric
@attribute age numeric
@attribute sibsp numeric
@attribute parch numeric
@attribute fare numeric
@attribute embarked=C numeric
@attribute embarked=Q numeric
@attribute embarked=S numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute survival {0,1}

@data
0.904494,0,0,1,0,0.384267,0,0,0.015176,0,0,1,0.804266,0.813469,0.742147,0
0.905618,1,0,0,0,0.484795,0,0,0,0,0,1,0.867949,0.59044,0.789601,0
0.906742,0,0,1,1,0.22091,0,0,0.015176,0,0,1,0.494197,0.668547,0.93738,0
0.907865,0,1,0,0,0.484795,0,0,0.025374,0,0,1,0.807845,0.704276,0.874039,0
0.908989,1,0,0,1,0.409399,0.125,0,0.103644,0,0,1,0.029527,0.191367,0.274105,1
0.910112,0,0,1,0,0.321438,0,0,0.015395,0,0,1,0.870697,0.753542,0.378604,0
0.911236,0,0,1,0,0.484795,0,0,0.047138,0,0,1,0.572624,0.627929,0.292708,0
0.91236,0,1,0,0,0.434531,0,0,0.020495,0,0,1,0.772407,0.166089,0.541321,0
0.913483,0,0,1,1,0.070118,0.5,0.333333,0.061045,0,0,1,0.842198,0.593158,0.277792,0
0.914607,0,0,1,0,0.377984,0,0,0.015713,0,0,1,0.834862,0.350414,0.886699,0
0.91573,1,0,0,0,?,0,0,0,0,0,1,0.467763,0.205348,0.828888,0
0.916854,0,0,1,1,0.28374,0,0,0.015469,0,0,1,0.846754,0.947576,0.446938,0
0.917978,0,1,0,0,0.384267,0.125,0.166667,0.072227,1,0,0,0.034534,0.842819,0.825882,0
0.919101,0,0,1,0,0.535059,0,0,0.01259,0,0,1,0.001038,0.796201,0.215316,0
0.920225,0,0,1,0,0.120382,0.375,0.333333,0.054457,0,0,1,0.536435,0.241087,0.115683,0
0.921348,1,0,0,1,0.648153,0.125,0.166667,0.1825,0,0,1,0.175837,0.502029,0.93808,1
0.922472,0,0,1,0,0.334004,0,0,0.016908,0,0,1,0.335953,0.254203,0.431148,1
0.923596,1,0,0,0,0.472229,0,0,0,0,0,1,0.103451,0.398521,0.88024,0
0.924719,0,0,1,1,0.334004,0,0.166667,0.02435,0,0,1,0.167228,0.408998,0.607775,1
0.925843,0,0,1,0,0.019854,0.5,0.166667,0.077465,0,0,1,0.228993,0.557549,0.514274,0
0.926966,0,0,1,0,?,0,0,0.013565,0,1,0,0.67879,0.718637,0.600979,0
0.92809,0,0,1,0,?,0,0,0.110272,0,0,1,0.035169,0.028137,0.59017,0
0.929213,0,1,0,0,0.007288,0,0.333333,0.072227,1,0,0,0.319991,0.409639,0.248845,1
0.930337,0,0,1,0,?,0,0,0.015127,0,1,0,0.526583,0.424891,0.895862,1
0.931461,1,0,0,1,0.773813,0,0,0.15615,?,?,?,0.465015,0.806031,0.153617,1
0.932584,0,0,1,1,0.183212,0.125,0,0.028213,1,0,0,0.383669,0.493903,0.33886,1
0.933708,0,1,0,0,0.005152,0.125,0.166667,0.036598,0,0,1,0.834201,0.641763,0.56064,1
0.934831,0,0,1,0,?,0,0,0.01411,1,0,0,0.955236,0.099525,0.13706,0
0.935955,0,0,1,0,0.28374,0,0,0.01533,0,0,1,0.917833,0.308421,0.146203,0
0.937079,0,0,1,0,0.22091,0,0,0.016201,0,0,1,0.936572,0.806998,0.747878,0
0.938202,1,0,0,1,0.484795,0.125,0.166667,0.162314,1,0,0,0.994943,0.744434,0.24531,1
0.939326,0,0,1,0,0.258608,0,0,0.016908,0,0,1,0.938011,0.599299,0.273051,0
0.940449,0,0,1,0,?,0,0,0.015713,0,0,1,0.841405,0.823814,0.175813,0
0.941573,0,0,1,0,0.396833,0,0,0.110272,0,0,1,0.582574,0.336874,0.019081,1
0.942697,1,0,0,0,?,0,0,0.057971,1,0,0,0.568872,0.680412,0.974813,1
0.94382,0,0,1,0,0.246042,0,0,0.015469,0,0,1,0.660385,0.030822,0.47206,0
0.944944,0,1,0,0,0.195778,0,0,0.020495,0,0,1,0.569884,0.6159,0.444583,0
0.946067,1,0,0,1,0.371701,0,0,0.060508,1,0,0,0.826528,0.397443,0.446727,1
0.947191,0,0,1,0,0.428248,0,0,0.012565,1,0,0,0.964915,0.278501,0.905452,0
0.948315,0,0,1,0,0.208344,0,0,0.016908,0,0,1,0.456275,0.148214,0.613486,0
0.949438,0,0,1,0,0.522493,0,0,0.014737,0,0,1,0.56377,0.091644,0.328625,0
0.950562,0,0,1,0,?,1,0.333333,0.135753,0,0,1,0.400349,0.056951,0.998708,0
0.951685,0,0,1,0,0.434531,0,0,0.015412,1,0,0,0.335593,0.368367,0.538596,0
0.952809,0,1,0,0,0.346569,0,0.166667,0.064412,0,0,1,0.330394,0.657125,0.632184,0
0.953933,1,0,0,1,?,0.125,0,0.17392,1,0,0,0.007043,0.813968,0.257839,1
0.955056,0,0,1,0,0.044986,0.5,0.333333,0.061045,0,0,1,0.182829,0.938574,0.004729,0
0.95618,0,0,1,0,0.924604,0,0,0.015176,0,0,1,0.314744,0.825909,0.850405,0
0.957303,0,0,1,1,0.107816,0.125,0.166667,0.029758,1,0,0,0.434034,0.224929,0.856621,0
0.958427,1,0,0,1,0.195778,0,0.166667,0.076904,0,0,1,0.872842,0.010658,0.49985,1
0.959551,0,1,0,1,0.547625,0.125,0,0.050749,0,0,1,0.841674,0.471206,0.486301,0
0.960674,0,0,1,1,0.22091,0,0.166667,0.01825,0,0,1,0.686042,0.000601,0.133908,1
0.961798,1,0,0,1,0.560191,0.125,0.166667,0.321798,0,0,1,0.120968,0.084753,0.92512,1
0.962921,1,0,0,0,0.635587,0,0,0.051822,0,0,1,0.258417,0.053362,0.94619,1
0.964045,0,0,1,1,0.296306,0,0.5,0.03759,1,0,0,0.280007,0.460986,0.129262,1
0.965169,0,0,1,0,?,0,0,0.01411,1,0,0,0.594099,0.118265,0.735989,0
0.966292,0,0,1,0,0.509927,0.25,0,0.027538,0,0,1,0.988461,0.266524,0.689587,0
0.967416,0,1,0,0,0.258608,0.125,0,0.022447,0,0,1,0.34188,0.361958,0.222464,0
0.968539,1,0,0,1,0.597889,0,0,0.05061,0,0,1,0.107272,0.98404,0.334086,1
0.969663,0,0,1,1,?,1,0.333333,0.135753,0,0,1,0.946075,0.343585,0.82991,0
0.970787,0,1,0,0,0.296306,0,0,0.025374,0,0,1,0.055465,0.852448,0.810043,0
0.97191,0,1,0,1,0.522493,0,0,0.025374,0,0,1,0.083763,0.63979,0.386627,1
0.973034,0,1,0,1,0.334004,0.125,0,0.02705,1,0,0,0.960927,0.44953,0.182581,1
0.974157,1,0,0,0,0.384267,0,0,0.098561,0,0,1,0.406585,0.246214,0.540687,0
0.975281,0,0,1,0,?,0,0,0.018543,0,0,1,0.945882,0.237377,0.506013,0
0.976404,0,0,1,0,0.044986,0.125,0.166667,0.021731,0,0,1,0.785664,0.264181,0.140652,1
0.977528,0,0,1,0,0.321438,0,0,0.015412,0,0,1,0.580505,0.249464,0.531638,0
0.978652,1,0,0,1,0.585323,0.125,0.166667,0.102579,0,0,1,0.862354,0.442669,0.136217,1
0.979775,1,0,0,0,0.409399,0,0,0.009759,0,0,1,0.629359,0.17625,0.162245,0
0.980899,0,0,1,0,0.585323,0,0,0.017567,0,0,1,0.82625,0.04439,0.860712,0
0.982022,0,1,0,1,0.346569,0.125,0,0.046845,1,0,0,0.079578,0.697895,0.785509,1
0.983146,0,0,1,1,0.183212,0,0,0.014102,1,0,0,0.425419,0.183272,0.611241,1
0.98427,0,0,1,0,0.246042,0,0,0.019218,0,0,1,0.925392,0.421309,0.186429,0
0.985393,0,0,1,0,0.233476,0,0,0.015412,0,0,1,0.32167,0.415543,0.849672,0
0.986517,0,0,1,0,?,0,0,0.015412,0,0,1,0.87383,0.966989,0.207676,0
0.98764,1,0,0,1,0.698417,0,0.166667,0.162314,1,0,0,0.954846,0.619207,0.824287,1
0.988764,0,1,0,1,0.308872,0,0.166667,0.050749,0,0,1,0.598595,0.991068,0.685539,1
0.989888,0,0,1,0,0.409399,0,0,0.015412,0,0,1,0.102924,0.462338,0.033035,0
0.991011,0,0,1,1,0.271174,0,0,0.020527,0,0,1,0.204918,0.451079,0.911676,0
0.992135,0,1,0,0,0.346569,0,0,0.020495,0,0,1,0.706778,0.419341,0.399477,0
0.993258,0,0,1,0,0.308872,0,0,0.013761,0,0,1,0.463795,0.570979,0.16512,0
0.994382,0,0,1,1,0.484795,0,0.833333,0.056848,0,1,0,0.26698,0.960221,0.855657,0
0.995506,0,1,0,0,0.334004,0,0,0.025374,0,0,1,0.149982,0.432219,0.91733,0
0.996629,1,0,0,1,0.233476,0,0,0.058556,0,0,1,0.071291,0.309789,0.875575,1
0.997753,0,0,1,1,?,0.125,0.333333,0.045771,0,0,1,0.479199,0.222545,0.562264,0
0.998876,1,0,0,0,0.321438,0,0,0.058556,1,0,0,0.641477,0.88445,0.391383,1
1,0,0,1,0,0.396833,0,0,0.015127,0,1,0,0.425602,0.081867,0.874643,0
