@relation train-weka.filters.unsupervised.attribute.NumericToNominal-R24-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute var_0=a numeric
@attribute var_0=b numeric
@attribute var_0=c numeric
@attribute var_0=d numeric
@attribute var_1 numeric
@attribute var_2=b numeric
@attribute var_2=c numeric
@attribute var_2=d numeric
@attribute var_2=e numeric
@attribute var_2=f numeric
@attribute var_2=g numeric
@attribute var_2=h numeric
@attribute var_2=a numeric
@attribute var_3 numeric
@attribute var_4=c numeric
@attribute var_4=d numeric
@attribute var_4=e numeric
@attribute var_4=f numeric
@attribute var_4=g numeric
@attribute var_4=h numeric
@attribute var_4=a numeric
@attribute var_4=b numeric
@attribute var_5 numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute NewNumeric3 numeric
@attribute NewNumeric4 numeric
@attribute NewNumeric5 numeric
@attribute NewNumeric6 numeric
@attribute label {0,1}

@data
1,0,0,0,0,0,0,1,0,0,0,0,0,0.857143,0,0,0,1,0,0,0,0,0.571429,0.777766,0.342296,0.017074,0.5746,0.656351,0.776111,0.134983,1
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.142857,0.530149,0.870079,0.281645,0.604348,0.909312,0.81882,0.769533,1
0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.131714,0.237553,0.081076,0.860354,0.621345,0.403969,0.540179,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.285714,0.828815,0.959901,0.06767,0.225743,0.826063,0.956512,0.520396,1
0,0,0,1,0.333333,0,0,0,0,0,0,0,1,0.571429,1,0,0,0,0,0,0,0,0.714286,0.388755,0.181629,0.872983,0.632531,0.464992,0.401782,0.556664,1
0,0,0,1,0.333333,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.857143,0.580293,0.430304,0.424091,0.280123,0.493938,0.501304,0.385125,1
0,0,0,1,0.666667,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.571429,0.157759,0.737829,0.002421,0.903328,0.40909,0.967554,0.289125,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0.428571,0,0,0,0,1,0,0,0,0.285714,0.274798,0.683038,0.557048,0.12877,0.39531,0.518907,0.21263,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0.714286,0,0,0,0,0,1,0,0,0,0.362812,0.952747,0.772449,0.936866,0.093684,0.382465,0.254852,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0.857143,0,0,1,0,0,0,0,0,0.285714,0.112953,0.070549,0.341241,0.110937,0.336442,0.519297,0.473622,1
0,0,0,1,0.666667,1,0,0,0,0,0,0,0,0.285714,0,1,0,0,0,0,0,0,0.571429,0.430676,0.135204,0.271735,0.769284,0.699923,0.730893,0.355282,1
0,0,1,0,0.333333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.571429,0.362198,0.144425,0.609637,0.375773,0.819137,0.79318,0.482088,1
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.571429,0.564861,0.699765,0.44341,0.303128,0.207953,0.754456,0.157447,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0.714286,1,0,0,0,0,0,0,0,0.428571,0.232397,0.544477,0.005346,0.161834,0.871475,0.540294,0.188744,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0.142857,0,0,0,0,1,0,0,0,0.714286,0.015525,0.821335,0.20199,0.676444,0.766275,0.054137,0.817696,1
0,0,0,1,1,0,0,0,0,0,0,0,1,0.142857,0,0,0,0,1,0,0,0,0.714286,0.435772,0.656288,0.965127,0.864941,0.289178,0.49328,0.057982,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.428571,0.040212,0.920422,0.142265,0.379757,0.164674,0.225666,0.192163,1
0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.142857,0.169415,0.810682,0.301047,0.27934,0.371236,0.149535,0.74,1
0,0,1,0,0.333333,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.857143,0.772271,0.598096,0.91001,0.815341,0.211178,0.001828,0.094443,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0.285714,0,0,0,1,0,0,0,0,0,0.138605,0.25929,0.485257,0.808281,0.088367,0.722658,0.951085,1
0,0,0,1,0.666667,0,0,0,0,1,0,0,0,0.571429,0,1,0,0,0,0,0,0,0.714286,0.062504,0.023482,0.521373,0.292686,0.34906,0.132946,0.762096,1
0,1,0,0,0.333333,0,0,1,0,0,0,0,0,0.857143,0,0,0,1,0,0,0,0,0.571429,0.696438,0.386483,0.565073,0.465185,0.064914,0.308753,0.713657,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,0.142857,0,0,0,1,0,0,0,0,0.857143,0.797792,0.199677,0.385505,0.508673,0.219147,0.912205,0.283338,1
0,0,1,0,0.333333,0,0,0,0,0,0,1,0,0.571429,0,0,1,0,0,0,0,0,0.714286,0.277314,0.481367,0.130813,0.544532,0.945066,0.746793,0.966566,1
0,0,0,1,0.666667,0,0,0,1,0,0,0,0,0.714286,0,0,0,0,0,0,1,0,0.571429,0.41279,0.298048,0.23484,0.344233,0.603984,0.841096,0.588817,1
0,0,0,1,0.666667,0,0,0,1,0,0,0,0,0.571429,0,0,1,0,0,0,0,0,1,0.162764,0.938341,0.713265,0.773331,0.360763,0.124149,0.415223,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0.857143,0,0,0,0,0,0,0,1,1,0.653651,0.954552,0.75264,0.84177,0.483785,0.624542,0.127665,1
0,0,1,0,0.333333,0,0,1,0,0,0,0,0,0.714286,0,0,0,0,0,1,0,0,0.571429,0.649227,0.446649,0.734251,0.072079,0.326302,0.647875,0.277199,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.714286,0.904527,0.210547,0.233351,0.826697,0.911877,0.224528,0.191141,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0.428571,0,0,0,0,0,1,0,0,1,0.846552,0.706173,0.80244,0.19327,0.005136,0.650745,0.515499,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0.571429,0,0,0,0,0,0,1,0,0.142857,0.998376,0.59696,0.864879,0.166362,0.373235,0.121214,0.111891,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.571429,0.378237,0.527904,0.913992,0.071969,0.276395,0.231854,0.009419,1
0,0,0,1,0.666667,0,0,0,0,0,0,0,1,0.714286,0,0,1,0,0,0,0,0,0.571429,0.775635,0.693783,0.10215,0.78156,0.939636,0.814911,0.014798,1
0,0,1,0,0.666667,0,0,0,0,0,0,1,0,0.285714,0,0,1,0,0,0,0,0,0.285714,0.9813,0.074634,0.457599,0.745283,0.767671,0.519819,0.459051,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,0.285714,0,1,0,0,0,0,0,0,0.714286,0.271307,0.632981,0.449001,0.447698,0.266693,0.330426,0.111289,1
0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.285714,0.514085,0.123668,0.856303,0.87573,0.209051,0.789496,0.26835,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0.857143,0,0,0,0,0,0,0,1,0.285714,0.269021,0.284841,0.793346,0.14946,0.60095,0.484289,0.569071,1
0,0,0,1,1,0,0,0,0,0,0,1,0,0.571429,0,0,0,0,1,0,0,0,0.285714,0.819479,0.914016,0.021751,0.86978,0.340485,0.829468,0.114425,1
0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.697159,0.905627,0.183148,0.336222,0.960971,0.668557,0.03208,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0.857143,1,0,0,0,0,0,0,0,0,0.70154,0.622629,0.414321,0.110971,0.706449,0.638316,0.8453,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0.285714,0,0,0,0,0,0,0,1,0.714286,0.516881,0.504761,0.694506,0.214089,0.428112,0.163014,0.860993,1
0,1,0,0,0.333333,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.714286,0.444585,0.216738,0.556124,0.143035,0.58156,0.985384,0.00971,1
0,0,0,1,0.666667,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.857143,0.096235,0.086298,0.356464,0.099882,0.605721,0.577823,0.985154,1
0,1,0,0,0.333333,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.714286,0.62148,0.193085,0.04116,0.629853,0.86816,0.791163,0.012364,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0.714286,0,0,0,0,0,0,1,0,1,0.731812,0.752767,0.160114,0.544965,0.276851,0.06551,0.946071,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.735257,0.052474,0.932813,0.395587,0.018711,0.019785,0.205055,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0.428571,0,0,0,1,0,0,0,0,1,0.794836,0.746773,0.11431,0.151777,0.779224,0.835472,0.736636,1
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,0.714286,0,0,0,0,0,0,0,1,0,0.645136,0.704172,0.485167,0.791313,0.085715,0.609957,0.313635,1
0,0,0,1,0.333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.857143,0.689195,0.211493,0.410761,0.789487,0.712913,0.214218,0.536523,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0.857143,0,0,0,0,1,0,0,0,0.714286,0.921268,0.95576,0.21989,0.447251,0.660345,0.350978,0.405502,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.333691,0.436373,0.743263,0.850239,0.063709,0.774998,0.472484,1
0,0,0,1,0.333333,0,0,0,0,0,0,0,1,0.571429,0,0,0,0,0,0,1,0,0,0.725743,0.848315,0.930284,0.227515,0.295403,0.909516,0.111192,1
0,0,0,1,0.333333,0,0,0,0,0,1,0,0,0.857143,1,0,0,0,0,0,0,0,0.571429,0.560512,0.827005,0.077018,0.653981,0.348048,0.713246,0.323873,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0.714286,0,0,1,0,0,0,0,0,0.428571,0.551041,0.544541,0.360786,0.904169,0.632879,0.974389,0.313005,1
0,0,0,1,0.333333,0,0,1,0,0,0,0,0,0.285714,0,0,0,0,1,0,0,0,0.857143,0.669349,0.803218,0.994028,0.53458,0.820015,0.767823,0.302023,1
0,0,0,1,0.666667,0,0,0,0,0,1,0,0,0.571429,0,0,0,0,0,0,0,1,1,0.978632,0.390768,0.363093,0.878291,0.782382,0.676594,0.836372,1
0,0,1,0,0.333333,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.285714,0.326202,0.338583,0.630754,0.246425,0.405785,0.228107,0.982297,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0.142857,0,0,0,0,0,0,0,1,0.428571,0.41401,0.446379,0.795255,0.788467,0.982086,0.697917,0.455758,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.142857,0,0,0,0,0,0,1,0,0.571429,0.154238,0.256481,0.078095,0.389607,0.795962,0.365725,0.406756,1
0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0.671282,0.422307,0.39053,0.324451,0.473471,0.363213,0.433013,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.571429,0.259367,0.588065,0.506242,0.630317,0.903794,0.476571,0.72244,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0.714286,0,0,0,1,0,0,0,0,0,0.028504,0.481163,0.158481,0.190095,0.136725,0.250345,0.815986,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0.571429,0,0,0,0,0,1,0,0,0.714286,0.765733,0.968328,0.705431,0.70565,0.731114,0.399722,0.315987,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.857143,0.459123,0.53509,0.518345,0.291614,0.363954,0.60106,0.359198,1
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.857143,0.328062,0.93724,0.86671,0.959653,0.039834,0.228037,0.762504,1
0,0,0,1,0.333333,0,0,0,0,0,0,1,0,0.142857,0,0,0,0,0,0,1,0,0.142857,0.716979,0.514968,0.527903,0.643066,0.037743,0.901061,0.504073,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0.285714,0,0,0,0,0,1,0,0,1,0.83282,0.159723,0.355668,0.418227,0.242698,0.070443,0.459741,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0.142857,0,0,0,0,0,1,0,0,0.714286,0.660872,0.979399,0.030316,0.630815,0.275522,0.165159,0.737685,1
0,0,0,1,0.666667,0,0,1,0,0,0,0,0,0.714286,0,0,0,0,0,0,1,0,0.857143,0.814122,0.564115,0.71906,0.929222,0.662266,0.344959,0.174201,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0.142857,0,1,0,0,0,0,0,0,0.714286,0.045297,0.459249,0.864092,0.53479,0.784931,0.632702,0.497438,1
0,0,0,1,0.333333,0,0,0,1,0,0,0,0,0.857143,0,0,0,0,0,1,0,0,0.571429,0.881093,0.603531,0.894217,0.472606,0.993263,0.647973,0.912152,1
0,0,1,0,0.666667,0,0,0,0,0,0,0,1,0.571429,0,0,0,0,0,1,0,0,0,0.168971,0.090412,0.081817,0.110448,0.537973,0.090245,0.812591,1
0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.857143,0.990416,0.695042,0.420315,0.482468,0.093739,0.779757,0.245771,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0.285714,0,0,0,1,0,0,0,0,0.714286,0.50139,0.542935,0.312519,0.557387,0.845328,0.905368,0.076823,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0.571429,0,0,0,0,0,0,0,1,0.285714,0.182569,0.111385,0.65742,0.563401,0.450217,0.825966,0.094954,1
0,0,0,1,0.666667,0,1,0,0,0,0,0,0,0.714286,0,0,0,0,0,1,0,0,0.857143,0.236161,0.599357,0.43875,0.976182,0.426549,0.012174,0.781017,1
0,0,0,1,0.666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.857143,0.336106,0.459557,0.553897,0.770897,0.058171,0.16426,0.782555,1
0,0,0,1,1,1,0,0,0,0,0,0,0,0.428571,0,0,0,0,0,1,0,0,0.857143,0.731029,0.232005,0.897308,0.003791,0.403778,0.641913,0.050654,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0.142857,0,0,0,0,0,1,0,0,0.857143,0.156429,0.447505,0.23729,0.147973,0.450727,0.045284,0.160876,1
0,0,1,0,0.333333,0,0,0,0,0,1,0,0,0.571429,0,0,0,0,0,1,0,0,0,0.868535,0.862339,0.453967,0.451308,0.269789,0.069444,0.323188,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.714286,0.500933,0.028432,0.682191,0.254517,0.036298,0.696116,0.637696,1
0,0,1,0,0.333333,0,0,0,0,1,0,0,0,0.285714,0,0,0,0,0,0,0,1,1,0.434544,0.011977,0.846088,0.599187,0.315935,0.248354,0.159904,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0.714286,0,0,0,0,0,1,0,0,0.714286,0.920079,0.6332,0.396622,0.324801,0.282512,0.216706,0.820723,1
0,0,0,1,1,0,0,0,0,0,1,0,0,0.857143,0,0,0,0,1,0,0,0,0.142857,0.88837,0.55284,0.378198,0.159529,0.069557,0.056312,0.753337,1
0,0,0,1,0.666667,0,0,0,0,0,1,0,0,0.428571,0,0,0,0,0,1,0,0,1,0.054779,0.012807,0.603892,0.572087,0.044027,0.437753,0.231367,1
0,0,1,0,0.333333,0,0,0,0,0,0,0,1,0.142857,0,0,0,0,0,1,0,0,0,0.158239,0.683305,0.336791,0.539724,0.347657,0.261776,0.201385,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0.571429,0,0,0,1,0,0,0,0,0.428571,0.037025,0.970011,0.839137,0.204106,0.081895,0.230245,0.515589,1
0,0,0,1,0.333333,0,0,1,0,0,0,0,0,0.428571,0,0,0,1,0,0,0,0,0.857143,0.906832,0.97031,0.951141,0.855555,0.245377,0.969204,0.655908,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0.857143,0,0,0,0,0,0,1,0,0.142857,0.977647,0.763408,0.460478,0.392912,0.590517,0.898324,0.87648,1
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.285714,0.687853,0.847991,0.85279,0.485685,0.952091,0.590192,0.396679,1
0,0,0,1,0.666667,0,0,0,0,0,1,0,0,0.285714,0,0,0,0,0,0,0,1,0.571429,0.848842,0.317489,0.947091,0.777892,0.035042,0.440381,0.067104,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0.285714,0,0,0,0,0,0,0,1,0.857143,0.467148,0.817501,0.410736,0.845905,0.729504,0.632053,0.157811,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0.571429,0,0,0,0,0,0,1,0,0.857143,0.857941,0.213757,0.345689,0.888717,0.429362,0.867739,0.382167,1
0,0,0,1,0.666667,0,0,1,0,0,0,0,0,0.571429,0,0,0,0,0,1,0,0,0.857143,0.568836,0.887809,0.57198,0.425212,0.746895,0.274609,0.366874,1
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,0.285714,0,1,0,0,0,0,0,0,0.571429,0.713126,0.213334,0.080173,0.020231,0.14665,0.96201,0.263831,1
0,0,1,0,0.333333,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.571429,0.483077,0.0931,0.594787,0.073169,0.097141,0.723908,0.617338,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.571429,0.873345,0.259873,0.975258,0.734631,0.666455,0.914241,0.653378,1
0,0,0,1,0.333333,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.571429,0.439305,0.950337,0.298459,0.587389,0.108929,0.263149,0.750102,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0.428571,0,0,0,0,0,0,0,1,0.142857,0.997594,0.319147,0.604724,0.015946,0.212385,0.101179,0.260841,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0.142857,0,0,0,0,1,0,0,0,0.571429,0.805551,0.633945,0.688986,0.021511,0.71797,0.263582,0.48399,1
0,0,0,1,1,0,0,0,0,0,1,0,0,0.142857,0,0,0,0,1,0,0,0,0.857143,0.828824,0.361393,0.47116,0.662545,0.83202,0.743137,0.84578,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0.285714,1,0,0,0,0,0,0,0,0,0.366461,0.268564,0.372193,0.939935,0.902373,0.840383,0.019303,1
0,0,1,0,0.666667,1,0,0,0,0,0,0,0,0.571429,0,0,0,0,0,0,0,1,0,0.802621,0.414303,0.491276,0.32705,0.097237,0.577681,0.182209,1
0,0,0,1,0.666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.857143,0.302091,0.822538,0.399013,0.379566,0.060697,0.431314,0.400817,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0.142857,0,0,0,0,1,0,0,0,0,0.820178,0.085131,0.405515,0.548168,0.662057,0.744155,0.069685,1
0,0,0,1,0.666667,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.428571,0.225849,0.543195,0.76257,0.256945,0.298619,0.102095,0.421974,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0.571429,0,0,0,0,0,1,0,0,0.285714,0.100265,0.743439,0.081076,0.561107,0.481486,0.373342,0.922623,1
0,0,0,1,0.333333,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.229118,0.05076,0.891773,0.768911,0.271535,0.526382,0.282058,1
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.285714,0.479304,0.692019,0.933799,0.8148,0.565815,0.52856,0.665096,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0.285714,0,1,0,0,0,0,0,0,0.714286,0.355256,0.113785,0.165999,0.286068,0.932405,0.206539,0.171609,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.287447,0.949857,0.478716,0.204385,0.889323,0.060337,0.844484,1
0,0,0,1,0.333333,0,0,1,0,0,0,0,0,0.571429,0,0,0,0,0,0,1,0,0.571429,0.916539,0.699658,0.761972,0.812135,0.980588,0.872252,0.103701,1
0,0,0,1,0.666667,0,0,0,0,0,0,1,0,0.857143,0,0,0,1,0,0,0,0,0.571429,0.238759,0.591967,0.125386,0.582404,0.081181,0.074518,0.691974,1
0,1,0,0,0.333333,0,1,0,0,0,0,0,0,0.285714,0,0,0,1,0,0,0,0,0.571429,0.251155,0.235716,0.38573,0.182212,0.268557,0.067798,0.07232,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0.285714,1,0,0,0,0,0,0,0,1,0.054261,0.097579,0.978203,0.224985,0.062224,0.32814,0.860819,1
0,0,0,1,0.666667,0,0,0,0,0,0,0,1,0.714286,0,0,0,0,1,0,0,0,0.285714,0.867004,0.657841,0.535099,0.374091,0.966831,0.587352,0.493239,1
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.142857,0.628417,0.558579,0.471488,0.479777,0.038743,0.26034,0.49571,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.714286,0,0,0,0,0,0,0,1,0.857143,0.95549,0.964557,0.573814,0.106297,0.027336,0.685188,0.653652,1
0,0,1,0,0.333333,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.142857,0.965431,0.39913,0.97371,0.737332,0.579998,0.135698,0.282029,1
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.142857,0.298956,0.757499,0.816536,0.963244,0.83291,0.339712,0.897287,1
0,0,0,1,0.333333,0,0,0,1,0,0,0,0,0.571429,0,0,0,0,0,1,0,0,0.142857,0.285929,0.006815,0.016378,0.370659,0.668049,0.070126,0.017308,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0.142857,0,0,0,0,0,1,0,0,0.714286,0.004236,0.927694,0.060637,0.712787,0.83375,0.42472,0.63183,1
0,0,1,0,0.666667,0,0,0,0,0,0,1,0,0.428571,0,0,1,0,0,0,0,0,0.285714,0.243807,0.224059,0.943984,0.149235,0.067015,0.467211,0.785945,1
0,0,0,1,0.666667,1,0,0,0,0,0,0,0,0.428571,0,0,0,0,0,0,0,1,1,0.933153,0.957226,0.138883,0.027084,0.20523,0.497669,0.14184,1
0,0,1,0,0.333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.857143,0.125442,0.391524,0.617366,0.421348,0.485972,0.60496,0.921136,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.428571,0.376537,0.635165,0.486718,0.168661,0.917348,0.284437,0.096693,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0.142857,0,0,1,0,0,0,0,0,0.857143,0.929303,0.765018,0.330814,0.686394,0.349412,0.065375,0.945846,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.857143,0.436549,0.644787,0.845725,0.216416,0.18281,0.476544,0.579844,1
0,0,0,1,0.333333,0,0,1,0,0,0,0,0,0.714286,0,0,0,0,1,0,0,0,0.142857,0.965432,0.883456,0.492311,0.957914,0.507329,0.225178,0.610149,1
0,0,0,1,0.666667,0,0,0,0,0,0,1,0,0.571429,0,1,0,0,0,0,0,0,1,0.794383,0.947482,0.784477,0.359202,0.693894,0.485044,0.250364,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,0.857143,0,0,0,0,0,0,1,0,0.285714,0.865051,0.3837,0.457142,0.006608,0.551171,0.755221,0.920051,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0.571429,1,0,0,0,0,0,0,0,0.285714,0.395468,0.07067,0.979951,0.627881,0.810147,0.562621,0.744394,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0.714286,0,0,0,0,0,1,0,0,1,0.866725,0.92171,0.460515,0.425369,0.111824,0.685378,0.789332,1
0,0,0,1,0.333333,1,0,0,0,0,0,0,0,0.714286,0,0,0,0,1,0,0,0,0,0.97764,0.877764,0.234423,0.042402,0.408919,0.630537,0.794146,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.834578,0.148201,0.049383,0.777054,0.332779,0.05469,0.169385,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0.714286,0,0,1,0,0,0,0,0,0.714286,0.991731,0.654695,0.118368,0.562406,0.244831,0.070975,0.493232,1
0,1,0,0,0.333333,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.571429,0.475716,0.027724,0.12368,0.469139,0.789079,0.00372,0.422667,1
0,0,0,1,1,0,0,0,1,0,0,0,0,0.857143,0,0,0,0,1,0,0,0,0.428571,0.057894,0.058854,0.340726,0.913999,0.715594,0.180629,0.17446,1
0,0,0,1,0.666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.428571,0.639656,0.406387,0.441182,0.592919,0.285726,0.694828,0.42527,1
0,0,0,1,0.666667,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.142857,0.700944,0.733156,0.411731,0.459345,0.029918,0.362621,0.041378,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0.428571,0,0,0,0,0,1,0,0,0.428571,0.805499,0.395787,0.668174,0.710947,0.964984,0.030695,0.707237,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.428571,0.296966,0.953126,0.635403,0.839082,0.095422,0.067586,0.856595,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.714286,0.968039,0.416586,0.142295,0.464267,0.899464,0.443022,0.581376,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0.714286,0,1,0,0,0,0,0,0,0.142857,0.321353,0.232919,0.750452,0.381883,0.464068,0.009173,0.033584,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0.428571,0,0,1,0,0,0,0,0,0.857143,0.119063,0.248694,0.998157,0.186739,0.187762,0.249917,0.060191,1
0,0,0,1,0.666667,0,0,0,0,0,1,0,0,0.428571,0,1,0,0,0,0,0,0,0.714286,0.542057,0.223557,0.728334,0.893926,0.410205,0.974641,0.596834,1
0,0,1,0,0.333333,0,0,0,0,0,1,0,0,0.571429,0,0,0,0,0,1,0,0,1,0.553609,0.077461,0.156474,0.290429,0.514461,0.236909,0.725734,1
0,0,1,0,0.666667,0,0,0,1,0,0,0,0,0.571429,0,1,0,0,0,0,0,0,0,0.474752,0.771585,0.981127,0.738854,0.489225,0.249622,0.906965,1
0,1,0,0,0.333333,0,0,0,0,0,0,0,1,0.571429,0,0,0,0,0,1,0,0,0.285714,0.903895,0.764545,0.531218,0.65353,0.121125,0.25465,0.080052,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0.142857,0,0,1,0,0,0,0,0,0.428571,0.479394,0.619164,0.972117,0.343145,0.597322,0.071508,0.329016,1
0,0,1,0,0.333333,0,0,0,0,0,1,0,0,0.142857,0,0,0,0,0,1,0,0,0.714286,0.378545,0.663144,0.226186,0.277337,0.265869,0.094659,0.167884,1
0,0,1,0,0.666667,0,0,0,0,0,1,0,0,0.571429,0,0,0,0,0,1,0,0,1,0.397618,0.789283,0.447646,0.831455,0.786105,0.83407,0.236501,1
