@relation anneal-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute family=- numeric
@attribute family=GB numeric
@attribute family=GK numeric
@attribute family=GS numeric
@attribute family=TN numeric
@attribute family=ZA numeric
@attribute family=ZF numeric
@attribute family=ZH numeric
@attribute family=ZM numeric
@attribute family=ZS numeric
@attribute product-type=C numeric
@attribute product-type=H numeric
@attribute product-type=G numeric
@attribute steel=- numeric
@attribute steel=R numeric
@attribute steel=A numeric
@attribute steel=U numeric
@attribute steel=K numeric
@attribute steel=M numeric
@attribute steel=S numeric
@attribute steel=W numeric
@attribute steel=V numeric
@attribute carbon numeric
@attribute hardness numeric
@attribute temper_rolling=T numeric
@attribute condition=- numeric
@attribute condition=S numeric
@attribute condition=A numeric
@attribute condition=X numeric
@attribute formability=- numeric
@attribute formability=1 numeric
@attribute formability=2 numeric
@attribute formability=3 numeric
@attribute formability=4 numeric
@attribute formability=5 numeric
@attribute strength numeric
@attribute non-ageing=N numeric
@attribute surface-finish=- numeric
@attribute surface-finish=P numeric
@attribute surface-finish=M numeric
@attribute surface-quality=- numeric
@attribute surface-quality=D numeric
@attribute surface-quality=E numeric
@attribute surface-quality=F numeric
@attribute surface-quality=G numeric
@attribute enamelability=- numeric
@attribute enamelability=1 numeric
@attribute enamelability=2 numeric
@attribute enamelability=3 numeric
@attribute enamelability=4 numeric
@attribute enamelability=5 numeric
@attribute bc=Y numeric
@attribute bf=Y numeric
@attribute bt=Y numeric
@attribute bw/me=- numeric
@attribute bw/me=B numeric
@attribute bw/me=M numeric
@attribute bl=Y numeric
@attribute m=Y numeric
@attribute chrom=C numeric
@attribute phos=P numeric
@attribute cbond=Y numeric
@attribute marvi=Y numeric
@attribute exptl=Y numeric
@attribute ferro=Y numeric
@attribute corr=Y numeric
@attribute blue/bright/varn/clean=- numeric
@attribute blue/bright/varn/clean=B numeric
@attribute blue/bright/varn/clean=R numeric
@attribute blue/bright/varn/clean=V numeric
@attribute blue/bright/varn/clean=C numeric
@attribute lustre=Y numeric
@attribute jurofm=Y numeric
@attribute s=Y numeric
@attribute p=Y numeric
@attribute shape=SHEET numeric
@attribute thick numeric
@attribute width numeric
@attribute len numeric
@attribute oil=- numeric
@attribute oil=Y numeric
@attribute oil=N numeric
@attribute bore=0 numeric
@attribute bore=500 numeric
@attribute bore=600 numeric
@attribute bore=760 numeric
@attribute packing=- numeric
@attribute packing=1 numeric
@attribute packing=2 numeric
@attribute packing=3 numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute NewNumeric3 numeric
@attribute NewNumeric4 numeric
@attribute NewNumeric5 numeric
@attribute NewNumeric6 numeric
@attribute NewNumeric7 numeric
@attribute NewNumeric8 numeric
@attribute NewNumeric9 numeric
@attribute NewNumeric10 numeric
@attribute NewNumeric11 numeric
@attribute NewNumeric12 numeric
@attribute NewNumeric13 numeric
@attribute NewNumeric14 numeric
@attribute NewNumeric15 numeric
@attribute NewNumeric16 numeric
@attribute NewNumeric17 numeric
@attribute NewNumeric18 numeric
@attribute NewNumeric19 numeric
@attribute NewNumeric20 numeric
@attribute NewNumeric21 numeric
@attribute NewNumeric22 numeric
@attribute NewNumeric23 numeric
@attribute NewNumeric24 numeric
@attribute NewNumeric25 numeric
@attribute NewNumeric26 numeric
@attribute class {1,2,3,4,5,U}

@data
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.468085,0.983607,0.854508,?,?,?,1,0,0,0,?,?,?,?,0.752336,0.738608,0.302066,0.841964,0.802091,0.836884,0.766038,0.295944,0.734971,0.02424,0.555066,0.067703,0.241155,0.590976,0.639674,0.014226,0.932618,0.59485,0.378259,0.451396,0.741351,0.459707,0.473951,0.908555,0.638379,0.734074,0.758548,2
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.588235,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.042553,0.865574,0,?,?,?,1,0,0,0,?,?,?,?,0.86459,0.60474,0.085388,0.881847,0.198143,0.359534,0.130952,0.267159,0.731757,0.645637,0.503843,0.004909,0.807296,0.925486,0.274433,0.311886,0.202879,0.376822,0.902115,0.425029,0.078149,0.306713,0.343496,0.637284,0.37989,0.818293,0.49991,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.361702,0.983607,0.12541,?,?,?,1,0,0,0,?,?,?,?,0.715843,0.170259,0.179677,0.837752,0.619243,0.558158,0.151914,0.306366,0.818535,0.221948,0.322856,0.181966,0.471143,0.440191,0.130028,0.479565,0.178261,0.325932,0.807983,0.0318,0.169613,0.450012,0.20934,0.416423,0.249563,0.982483,0.46204,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,0,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0.442857,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.601064,0.836,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.050661,0.269563,0.244941,0.504473,0.691868,0.51617,0.267991,0.835397,0.752843,0.583399,0.638645,0.115023,0.749917,0.599477,0.859993,0.913848,0.344903,0.326527,0.778554,0.942896,0.431125,0.075962,0.616497,0.563459,0.272797,0.476056,0.627809,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.361702,1,0.12541,?,?,?,1,0,0,0,?,?,?,?,0.600974,0.451287,0.064806,0.290213,0.483163,0.808008,0.551722,0.024629,0.403205,0.706841,0.17112,0.492331,0.289294,0.39075,0.843546,0.991452,0.322875,0.399625,0.864179,0.240632,0.692143,0.841832,0.241932,0.04403,0.15606,0.679958,0.379271,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.12234,0.399934,0.854508,?,?,?,1,0,0,0,?,?,?,?,0.000577,0.003665,0.851963,0.208469,0.565035,0.994063,0.830039,0.789469,0.097371,0.404468,0.360081,0.191326,0.041186,0.361351,0.828249,0.086815,0.618859,0.786229,0.30719,0.472982,0.872562,0.905046,0.841768,0.089806,0.450512,0.227993,0.785235,3
0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,0,0,?,0,0,1,0,0,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,0,0.069149,0.163934,0,?,?,?,1,0,0,0,?,?,?,?,0.849273,0.649395,0.303627,0.666901,0.395288,0.944067,0.601462,0.127841,0.710833,0.243035,0.564756,0.820591,0.440344,0.216072,0.81601,0.299698,0.192877,0.877456,0.833927,0.445687,0.731612,0.498586,0.250733,0.455758,0.815284,0.008656,0.736166,5
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.021543,0.4,0,?,?,?,1,0,0,0,?,?,?,?,0.928284,0.277097,0.494958,0.788844,0.221541,0.594455,0.474794,0.801768,0.983294,0.839176,0.792205,0.362506,0.537894,0.115872,0.718701,0.205861,0.16634,0.350292,0.603138,0.597374,0.906874,0.04889,0.447585,0.704439,0.856408,0.536995,0.629342,3
?,?,?,?,?,?,?,?,?,?,0,0,0,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.12234,0.865574,0,?,?,?,1,0,0,0,?,?,?,?,0.674019,0.10831,0.486563,0.282645,0.974546,0.054383,0.013552,0.236077,0.095562,0.243923,0.489486,0.153175,0.492952,0.927243,0.820201,0.81205,0.768281,0.306584,0.493611,0.464934,0.627512,0.598361,0.348749,0.569028,0.621412,0.687453,0.477494,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.12234,0.098361,0.12541,?,?,?,1,0,0,0,?,?,?,?,0.840755,0.831958,0.266457,0.882221,0.252361,0.51964,0.796415,0.727538,0.538236,0.085412,0.415978,0.972564,0.619456,0.954414,0.036869,0.870315,0.226285,0.231343,0.758458,0.623855,0.712276,0.029636,0.592812,0.867784,0.965869,0.3609,0.440614,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.015957,0.8,1,?,?,?,1,0,0,0,?,?,?,?,0.032078,0.598412,0.55547,0.236878,0.731126,0.561197,0.812069,0.520413,0.801451,0.243788,0.491842,0.124656,0.594199,0.411728,0.311699,0.655268,0.222519,0.880315,0.320888,0.34113,0.000766,0.178529,0.046998,0.330059,0.892061,0.003966,0.491789,U
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.468085,0.4,0.12541,?,?,?,1,0,0,0,?,?,?,?,0.777128,0.100044,0.694014,0.518388,0.699393,0.489238,0.814122,0.374204,0.471041,0.083713,0.436476,0.344398,0.213428,0.503652,0.637774,0.259398,0.226125,0.668203,0.664052,0.209559,0.258036,0.807752,0.382821,0.446432,0.90358,0.187687,0.252175,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.361436,0.4,1,?,?,?,1,0,0,0,?,?,?,?,0.81493,0.026195,0.07943,0.600389,0.265018,0.87761,0.376176,0.562136,0.07527,0.578575,0.083889,0.047933,0.419528,0.632394,0.687013,0.63145,0.046023,0.065818,0.534901,0.750712,0.229742,0.299181,0.511355,0.668928,0.177833,0.378791,0.625872,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.12234,0.8,0,?,?,?,1,0,0,0,?,?,?,?,0.847548,0.816595,0.76116,0.608956,0.331303,0.486416,0.193313,0.575768,0.088296,0.141734,0.691507,0.846509,0.355476,0.180944,0.338479,0.885426,0.517358,0.391019,0.417518,0.992446,0.988716,0.212544,0.066198,0.153483,0.083165,0.245645,0.839396,3
0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,0,0,?,0,0,1,0,0,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,0,0.148936,0.032787,0,?,?,?,1,0,0,0,?,?,?,?,0.463182,0.957584,0.520441,0.79908,0.723084,0.741088,0.425,0.974776,0.48025,0.973495,0.09436,0.869361,0.503807,0.495914,0.340935,0.124764,0.802337,0.939981,0.883938,0.847133,0.918097,0.051401,0.811195,0.255014,0.770581,0.409188,0.885403,5
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.361436,0.4,1,?,?,?,1,0,0,0,?,?,?,?,0.823543,0.882746,0.33071,0.397053,0.836996,0.512062,0.177022,0.781839,0.990405,0.505803,0.492683,0.118699,0.705327,0.138348,0.569548,0.652767,0.054789,0.894732,0.559094,0.292437,0.925908,0.70765,0.657847,0.757435,0.077337,0.964014,0.49798,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.148936,0.865574,0.155943,?,?,?,1,0,0,0,?,?,?,?,0.413276,0.391865,0.206818,0.864223,0.957498,0.310109,0.091273,0.000495,0.289853,0.716417,0.386521,0.530597,0.49123,0.613092,0.755301,0.321709,0.505848,0.708244,0.208707,0.027006,0.907912,0.354139,0.163364,0.293161,0.71161,0.27919,0.92517,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,0,1,0,?,?,?,?,?,?,?,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.122074,0.8,1,?,?,?,1,0,0,0,?,?,?,?,0.420827,0.899844,0.581286,0.078617,0.344126,0.763762,0.001407,0.21994,0.009559,0.266442,0.884074,0.593721,0.382172,0.673851,0.443388,0.988347,0.338086,0.308059,0.970681,0.897698,0.873195,0.849541,0.977571,0.766019,0.191038,0.870584,0.333474,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.588235,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.042553,0.8,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.27413,0.961221,0.328244,0.810701,0.911542,0.240438,0.602941,0.192262,0.974927,0.793971,0.655319,0.79015,0.859224,0.990142,0.583314,0.088801,0.71788,0.742102,0.87569,0.611043,0.171514,0.689309,0.845284,0.115606,0.010217,0.649926,0.851485,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,0,0,0.642857,0,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,0,0.095745,0.590164,0,?,?,?,1,0,0,0,?,?,?,?,0.831825,0.511452,0.175853,0.327817,0.74789,0.633198,0.941947,0.938629,0.242033,0.745071,0.179858,0.634703,0.911186,0.326797,0.110292,0.508398,0.801402,0.031228,0.370668,0.123485,0.391776,0.775314,0.659027,0.268281,0.357178,0.702648,0.057451,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.588235,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.095745,0.013115,0,?,?,?,1,0,0,0,?,?,?,?,0.5428,0.155636,0.996796,0.418468,0.797405,0.979365,0.600055,0.538866,0.858114,0.099394,0.884122,0.335805,0.023435,0.620684,0.878231,0.838127,0.745696,0.463566,0.008488,0.677454,0.158617,0.217567,0.640191,0.255352,0.376229,0.350135,0.986143,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.12234,0.4,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.982482,0.772198,0.19407,0.391725,0.556754,0.202348,0.076361,0.606733,0.041008,0.956429,0.883806,0.455567,0.742218,0.814344,0.86734,0.832682,0.400051,0.455137,0.7103,0.17125,0.28465,0.477086,0.636477,0.921792,0.5405,0.667411,0.993312,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,0,0,0.928571,0,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.148936,0.590164,0,?,?,?,1,0,0,0,?,?,?,?,0.623961,0.523328,0.45177,0.03922,0.590608,0.262496,0.771162,0.985941,0.305651,0.014135,0.341303,0.102897,0.070482,0.013638,0.952509,0.89596,0.793966,0.143491,0.589407,0.559481,0.222811,0.304819,0.773451,0.413175,0.231948,0.174315,0.808397,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0.529412,?,0,1,0,0,?,?,?,?,?,?,0,?,?,?,?,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.042553,0.4,0,0,0,1,1,0,0,0,?,?,?,?,0.489118,0.479082,0.633126,0.322079,0.003343,0.622066,0.704516,0.733751,0.843894,0.82562,0.642465,0.750567,0.576449,0.200981,0.717307,0.342522,0.860791,0.60506,0.055581,0.258953,0.538337,0.965593,0.679534,0.980317,0.465488,0.842589,0.955336,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,0,?,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.361968,0.4,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.274502,0.671748,0.976182,0.250436,0.447177,0.96101,0.796315,0.367049,0.402746,0.105225,0.569648,0.810786,0.580192,0.772189,0.028269,0.574315,0.291824,0.139023,0.487207,0.716458,0.178116,0.439417,0.173509,0.742019,0.518339,0.025636,0.014047,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.787234,0.865574,1,?,?,?,1,0,0,0,?,?,?,?,0.318638,0.497719,0.878744,0.078808,0.066732,0.967088,0.092925,0.126132,0.839905,0.994889,0.292189,0.611027,0.840631,0.00197,0.089846,0.727734,0.251346,0.595655,0.461429,0.708696,0.433813,0.160973,0.052213,0.28337,0.683863,0.46711,0.804808,3
?,?,?,?,?,?,?,?,?,?,0,0,0,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.787234,0.4,0,?,?,?,1,0,0,0,?,?,?,?,0.692731,0.501276,0.426962,0.61247,0.537288,0.809185,0.764064,0.758232,0.942715,0.762932,0.742458,0.408303,0.461618,0.422874,0.770879,0.991062,0.616755,0.856329,0.052576,0.564193,0.901985,0.008848,0.150908,0.017872,0.250419,0.283351,0.959334,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.361702,0.545508,0.180533,?,?,?,1,0,0,0,?,?,?,?,0.760952,0.074544,0.692896,0.949246,0.45229,0.204464,0.629053,0.525618,0.978618,0.452029,0.23895,0.818101,0.914399,0.316827,0.240367,0.389649,0.612382,0.197168,0.010608,0.818205,0.873332,0.174363,0.514352,0.269819,0.38037,0.879469,0.093076,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.468085,0.4,0.854508,?,?,?,1,0,0,0,?,?,?,?,0.886657,0.510709,0.331325,0.940508,0.901713,0.303812,0.503248,0.290127,0.014904,0.583107,0.588696,0.05507,0.543571,0.130129,0.888083,0.961555,0.009235,0.230873,0.35763,0.269777,0.999543,0.968771,0.824648,0.003235,0.545626,0.259711,0.626367,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0.5,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.308245,0.865574,0,?,?,?,1,0,0,0,?,?,?,?,0.917256,0.412165,0.290368,0.491305,0.981858,0.597314,0.505439,0.845632,0.277069,0.003084,0.879569,0.170183,0.836395,0.067586,0.547469,0.206676,0.1671,0.436296,0.306908,0.796005,0.756806,0.744398,0.96269,0.064642,0.855901,0.645764,0.168673,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0.529412,?,0,1,0,0,?,?,?,?,?,?,0,?,?,?,?,0,1,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.122074,0.4,1,0,0,1,1,0,0,0,?,?,?,?,0.747229,0.397023,0.874915,0.230528,0.678428,0.979173,0.087274,0.436343,0.248989,0.54023,0.119672,0.495623,0.921702,0.678497,0.364983,0.123536,0.053972,0.320291,0.420919,0.701738,0.653558,0.221895,0.662242,0.955488,0.068302,0.678609,0.325241,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.148936,0.852459,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.512302,0.098985,0.175135,0.02545,0.874759,0.736807,0.991688,0.570668,0.009678,0.184519,0.913546,0.816939,0.991461,0.210145,0.011119,0.853702,0.475711,0.064294,0.847464,0.678448,0.469835,0.886988,0.686672,0.236742,0.907514,0.743317,0.209052,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0.4,0,?,?,?,0,0,1,0,?,?,?,?,0.214154,0.067935,0.393961,0.134989,0.053719,0.953602,0.06336,0.796861,0.345116,0.223985,0.899749,0.852706,0.095329,0.979335,0.212449,0.096579,0.863712,0.615741,0.820989,0.511874,0.91809,0.534362,0.647655,0.214489,0.359849,0.356081,0.289218,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,0,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.202128,0.4,1,?,?,?,1,0,0,0,?,?,?,?,0.332847,0.510445,0.881239,0.300476,0.022515,0.980429,0.089172,0.286872,0.229172,0.436218,0.695351,0.047879,0.874941,0.611229,0.79406,0.059704,0.08896,0.479233,0.529775,0.076552,0.563789,0.208132,0.76091,0.886763,0.787934,0.776337,0.701305,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,0,0,0,1,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,0,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.468085,1,0,?,?,?,1,0,0,0,?,?,?,?,0.832342,0.739995,0.009032,0.987182,0.687343,0.855408,0.400978,0.822055,0.356293,0.957366,0.106238,0.479778,0.537983,0.288218,0.189649,0.5162,0.193124,0.416849,0.159605,0.402411,0.368222,0.167295,0.893898,0.907807,0.198508,0.399211,0.010905,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.787234,0.399934,0,?,?,?,1,0,0,0,?,?,?,?,0.967386,0.956844,0.27268,0.057721,0.160152,0.136844,0.65376,0.029242,0.344691,0.843094,0.086364,0.025114,0.211755,0.588623,0.590499,0.636319,0.140973,0.582664,0.111054,0.912597,0.474747,0.955684,0.642062,0.731507,0.624557,0.078536,0.164132,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,0,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0.442857,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.148936,0.836066,1,?,?,?,1,0,0,0,?,?,?,?,0.868817,0.012125,0.111616,0.249736,0.000988,0.065836,0.395687,0.796933,0.991614,0.670152,0.115939,0.185029,0.079829,0.589247,0.161064,0.429012,0.521018,0.462923,0.574897,0.803132,0.425097,0.564512,0.002654,0.433532,0.030067,0.832465,0.981531,3
